Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
How Does the Concept ofGuanxi-circleContribute to Community Building in Alternative Food Networks? Six Case Studies from China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687687/,"Yanyan Li, Zhenzhong Si, Yuxin Miao, Li Zhou",Behav Sci (Basel)2022 Nov;12(11): 432.Published online 2022 Nov 2.doi:10.3390/bs12110432,11/2/2022,2022,Nov,2
An Online Survey Testing Factorial Invariance of the Optimization in Primary and Secondary Control Scales among Older Couples in Japan and the US,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687494/,"Hideki Okabayashi, Akiko Takemura, Beth Morling",Behav Sci (Basel)2022 Nov;12(11): 429.Published online 2022 Nov 1.doi:10.3390/bs12110429,11/1/2022,2022,Nov,1
Does the Internet Bring People Closer Together or Further Apart? The Impact of Internet Usage on Interpersonal Communications,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687672/,"Chao Li, Guangjie Ning, Yuxin Xia, Kaiyi Guo, Qianqian Liu",Behav Sci (Basel)2022 Nov;12(11): 425.Published online 2022 Oct 31.doi:10.3390/bs12110425,10/31/2022,2022,Oct,31
"Burnout, Resilience and Self-Esteem in School Teaching University Students",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687040/,"Antonio Fernández-Castillo, María J. Fernández-Prados",Behav Sci (Basel)2022 Nov;12(11): 422.Published online 2022 Oct 30.doi:10.3390/bs12110422,10/30/2022,2022,Oct,30
Psychopathology Changes in Alzheimer’s Disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687852/,Joana Henriques-Calado,Behav Sci (Basel)2022 Nov;12(11): 418.Published online 2022 Oct 28.doi:10.3390/bs12110418,10/28/2022,2022,Oct,28
Driving Behavior during Takeover Request of Autonomous Vehicle: Effect of Driver Postures,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687603/,"Koki Muto, Shoko Oikawa, Yasuhiro Matsui, Toshiya Hirose",Behav Sci (Basel)2022 Nov;12(11): 417.Published online 2022 Oct 28.doi:10.3390/bs12110417,10/28/2022,2022,Oct,28
In My New Home: The Daily Lives of People Living in Public Houses after a Long Period of Homelessness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687794/,"Marta Gaboardi, Chiara Bonechi, Eleonora Zamuner, Massimo Santinello",Behav Sci (Basel)2022 Nov;12(11): 416.Published online 2022 Oct 27.doi:10.3390/bs12110416,10/27/2022,2022,Oct,27
Hypertension and Low Body Weight Are Associated with Depressive Symptoms Only in Females: Findings from the Shika Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687659/,"Toru Yanagisawa, Fumihiko Suzuki, Hiromasa Tsujiguchi, Akinori Hara, Sakae Miyagi, Takayuki Kannon, Keita Suzuki, Yukari Shimizu, Thao Thi Thu Nguyen, Fumika Oku, Kuniko Sato, Masaharu Nakamura, Koichiro Hayashi, Aki Shibata, Tadashi Konoshita, Yasuhiro Kambayashi, Hirohito Tsuboi, Atsushi Tajima, Hiroyuki Nakamura",Behav Sci (Basel)2022 Nov;12(11): 413.Published online 2022 Oct 27.doi:10.3390/bs12110413,10/27/2022,2022,Oct,27
Effects of Ingroup Identification on Ingroup Favouritism during Fairness Norm Enforcement,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687485/,"Zhen Zhang, Hanli Su, Menghui Li, Hui Zhao, Chunhui Qi",Behav Sci (Basel)2022 Nov;12(11): 415.Published online 2022 Oct 27.doi:10.3390/bs12110415,10/27/2022,2022,Oct,27
"Nutrition, Sleep, and Exercise as Healthy Behaviors in Schizotypy: A Scoping Review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687390/,"Keri Ka-Yee Wong, Adrian Raine",Behav Sci (Basel)2022 Nov;12(11): 412.Published online 2022 Oct 26.doi:10.3390/bs12110412,10/26/2022,2022,Oct,26
Boosting eWOM through Social Media Brand Page Engagement: The Mediating Role of Self-Brand Connection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687134/,"Ovidiu-Ioan Moisescu, Oana-Adriana Gică, Flavia-Andreea Herle",Behav Sci (Basel)2022 Nov;12(11): 411.Published online 2022 Oct 26.doi:10.3390/bs12110411,10/26/2022,2022,Oct,26
Assessing the Core Variables of Business Managers’ Intuitive Decision Ability: A Review and Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687419/,Peter L. Nuthall,Behav Sci (Basel)2022 Nov;12(11): 409.Published online 2022 Oct 24.doi:10.3390/bs12110409,10/24/2022,2022,Oct,24
The Light and Dark Sides of Student Engagement: Profiles and Their Association with Perceived Autonomy Support,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687291/,"Dong Yang, Zhenyu Cai, Yu Tan, Chen Zhang, Mengti Li, Cheng Fei, Ronghuai Huang",Behav Sci (Basel)2022 Nov;12(11): 408.Published online 2022 Oct 23.doi:10.3390/bs12110408,10/23/2022,2022,Oct,23
A Study on Embodied Experience of Surfing Tourism Based on Grounded Theory—Take China’s Hainan Province as an Example,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9687010/,"Shenyang Zhang, Yangle Chen",Behav Sci (Basel)2022 Nov;12(11): 407.Published online 2022 Oct 22.doi:10.3390/bs12110407,10/22/2022,2022,Oct,22
Attachment and Depressive Symptoms in Adolescence: The Mediatory Role of Emotion Awareness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9599009/,"Maria João Carapeto, Raquel Domingos, Guida Veiga",Behav Sci (Basel)2022 Oct;12(10): 405.Published online 2022 Oct 21.doi:10.3390/bs12100405,10/21/2022,2022,Oct,21
An Empirical Investigation of University Students’ Behavioural Intention to Adopt Online Learning: Evidence from China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598585/,"Lu Hai, Guoyuan Sang, Hui Wang, Wenyu Li, Xiaohong Bao",Behav Sci (Basel)2022 Oct;12(10): 403.Published online 2022 Oct 20.doi:10.3390/bs12100403,10/20/2022,2022,Oct,20
A Review of Psychological Stress among Students and Its Assessment Using Salivary Biomarkers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598334/,"Bruno Špiljak, Maja Vilibić, Ana Glavina, Marija Crnković, Ana Šešerko, Liborija Lugović-Mihić",Behav Sci (Basel)2022 Oct;12(10): 400.Published online 2022 Oct 18.doi:10.3390/bs12100400,10/18/2022,2022,Oct,18
“A Streetcar Named Instagram Desire”: Evolutionary Psychological Perspectives on the Multifarious Human Desires That Shape Instagram Selfie-and-Groupfie Cultures,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9599028/,"S. Venus Jin, Ehri Ryu",Behav Sci (Basel)2022 Oct;12(10): 396.Published online 2022 Oct 17.doi:10.3390/bs12100396,10/17/2022,2022,Oct,17
Effect of Confinement on Anxiety Symptoms and Sleep Quality during the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598461/,"Caren Alvarado-Aravena, Karem Arriaza, Matías Castillo-Aguilar, Karen Flores, Alexies Dagnino-Subiabre, Claudia Estrada-Goic, Cristian Núñez-Espinosa",Behav Sci (Basel)2022 Oct;12(10): 398.Published online 2022 Oct 17.doi:10.3390/bs12100398,10/17/2022,2022,Oct,17
Motivational Orientation in University Athletes: Predictions Based on Emotional Intelligence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598237/,"Isabel Mercader-Rubio, Nieves Gutiérrez Ángel, Antonio Granero-Gallegos, Nieves Fátima Oropesa Ruiz, Pilar Sánchez-López",Behav Sci (Basel)2022 Oct;12(10): 397.Published online 2022 Oct 17.doi:10.3390/bs12100397,10/17/2022,2022,Oct,17
Motivations and Specialization of Birders Are Differently Related to Engagement in Citizen Science Projects of Different Complexity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598701/,Christoph Randler,Behav Sci (Basel)2022 Oct;12(10): 395.Published online 2022 Oct 16.doi:10.3390/bs12100395,10/16/2022,2022,Oct,16
Assessing Teaching Effectiveness in Blended Learning Methodologies: Validity and Reliability of an Instrument with Behavioral Anchored Rating Scales,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598132/,"Luis Matosas-López, Elena Cuevas-Molano",Behav Sci (Basel)2022 Oct;12(10): 394.Published online 2022 Oct 16.doi:10.3390/bs12100394,10/16/2022,2022,Oct,16
Risk Factors Associated with Mental Health Outcomes during the Post-Quarantine Period of the COVID-19 in Saudi Population: A Cross-Sectional Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598952/,Soukaina Ennaceur,Behav Sci (Basel)2022 Oct;12(10): 391.Published online 2022 Oct 14.doi:10.3390/bs12100391,10/14/2022,2022,Oct,14
The Co-Construction of an Elegant Ending—Polyphonic Musical Intervention in Palliative Care: A Case Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598736/,Raffaele Schiavo,Behav Sci (Basel)2022 Oct;12(10): 392.Published online 2022 Oct 14.doi:10.3390/bs12100392,10/14/2022,2022,Oct,14
Exploring the Effects of the COVID-19 Pandemic on Mental Health and Well-Being of Migrant Populations in Europe: An Equity-Focused Scoping Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598275/,"Violeta Alarcão, Ana Virgolino, Miodraga Stefanovska-Petkovska, Júlia Neves",Behav Sci (Basel)2022 Oct;12(10): 393.Published online 2022 Oct 14.doi:10.3390/bs12100393,10/14/2022,2022,Oct,14
Chinese University English Teachers’ Professional Learning through Academic Reading on Social Media—A Mixed-Methods Approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598396/,"Suhe Ji, Xiaoqing Qin, Ke Li",Behav Sci (Basel)2022 Oct;12(10): 390.Published online 2022 Oct 12.doi:10.3390/bs12100390,10/12/2022,2022,Oct,12
Heart Rate Variability Biofeedback in Cancer Patients: A Scoping Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598295/,"Gea Elena Spada, Marianna Masiero, Silvia Francesca Maria Pizzoli, Gabriella Pravettoni",Behav Sci (Basel)2022 Oct;12(10): 389.Published online 2022 Oct 11.doi:10.3390/bs12100389,10/11/2022,2022,Oct,11
"Public Space Behaviors and Intentions: The Role of Gender through the Window of Culture, Case of Kerman",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598707/,"Aida Jalalkamali, Naciye Doratli",Behav Sci (Basel)2022 Oct;12(10): 388.Published online 2022 Oct 10.doi:10.3390/bs12100388,10/10/2022,2022,Oct,10
An Exploratory Study about the Characterization of Caffeine Consumption in a Portuguese Sample,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598159/,"Patrícia Batista, João Peixoto, Patrícia Oliveira-Silva",Behav Sci (Basel)2022 Oct;12(10): 386.Published online 2022 Oct 9.doi:10.3390/bs12100386,10/9/2022,2022,Oct,9
Resilience and Self-Esteem Mediated Associations between Childhood Emotional Maltreatment and Aggression in Chinese College Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9599015/,"Chen Chen, Juan Jiang, Shengkai Ji, Ying Hai",Behav Sci (Basel)2022 Oct;12(10): 383.Published online 2022 Oct 7.doi:10.3390/bs12100383,10/7/2022,2022,Oct,7
Why So Serious? An Attempt to Mitigate the Short-Term Harmful Effects of the Film Joker on Prejudice toward People with Mental Illness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598699/,"John William Poulgrain, Niquaila May Bremner, Hannah Zimmerman, Chia-Wei Jao, Taylor Winter, Benjamin Charles Riordan, Boris Bizumic, John Hunter, Damian Scarf",Behav Sci (Basel)2022 Oct;12(10): 384.Published online 2022 Oct 7.doi:10.3390/bs12100384,10/7/2022,2022,Oct,7
Paradoxical Leadership and Involvement in Creative Task via Creative Self-Efficacy: A Moderated Mediation Role of Task Complexity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598897/,"Ki Baek Jung, Seung-Wan Kang, Suk Bong Choi",Behav Sci (Basel)2022 Oct;12(10): 377.Published online 2022 Oct 2.doi:10.3390/bs12100377,10/2/2022,2022,Oct,2
When Does Group Efficacy Deteriorate Group Performance? Implications of Group Competency,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598296/,"Haesang Park, Sooyoung Shin",Behav Sci (Basel)2022 Oct;12(10): 379.Published online 2022 Oct 2.doi:10.3390/bs12100379,10/2/2022,2022,Oct,2
Experiencing Pregnancy during the COVID-19 Lockdown in Poland: A Cross-Sectional Study of the Mediating Effect of Resiliency on Prenatal Depression Symptoms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598781/,"Anna Studniczek, Karolina Kossakowska",Behav Sci (Basel)2022 Oct;12(10): 371.Published online 2022 Sep 29.doi:10.3390/bs12100371,9/29/2022,2022,Sep,29
Consumed by Boredom: Food Choice Motivation and Weight Changes during the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598600/,"Wijnand A. P. Van Tilburg, Reinhard Pekrun, Eric R. Igou",Behav Sci (Basel)2022 Oct;12(10): 366.Published online 2022 Sep 28.doi:10.3390/bs12100366,9/28/2022,2022,Sep,28
Formation Mechanisms of Rural Summer Health Destination Loyalty: Exploration and Comparison of Low- and High-Aged Elderly Leisure Vacation Tourists,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598501/,"Puwei Zhang, Shuaifeng Guo, Li Zeng, Xiaoyun Li",Behav Sci (Basel)2022 Oct;12(10): 367.Published online 2022 Sep 28.doi:10.3390/bs12100367,9/28/2022,2022,Sep,28
Characteristics Associated with Burnout among Cardiologists in an Academic Medical Setting: Baseline Survey Results from a Communication Coaching RCT,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598081/,"Travia Kayla Dunbar, Maren K. Olsen, Hongqiu Yang, Danielle Kennedy, Larry R. Jackson, II, Kevin L. Thomas, Aviel Alkon, Neil S. Prose, Kathryn I. Pollak",Behav Sci (Basel)2022 Oct;12(10): 362.Published online 2022 Sep 27.doi:10.3390/bs12100362,9/27/2022,2022,Sep,27
"What Determines BIM Competition Results of Undergraduate Students in the Architecture, Engineering and Construction Industry?",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598904/,"Yibin Ao, Panyu Peng, Jiayue Li, Mingyang Li, Homa Bahmani, Tong Wang",Behav Sci (Basel)2022 Oct;12(10): 360.Published online 2022 Sep 26.doi:10.3390/bs12100360,9/26/2022,2022,Sep,26
"Relationships between Individual and Social Resources, Anxiety and Depression in the Early Lockdown Stage by the COVID-19 in Chile",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598173/,"Sergio Salgado, Carolina González-Suhr, Gabriela Nazar, Carlos-María Alcover, Raúl Ramírez-Vielma, Claudio Bustos",Behav Sci (Basel)2022 Oct;12(10): 357.Published online 2022 Sep 25.doi:10.3390/bs12100357,9/25/2022,2022,Sep,25
Perception of Cognitive Functions and Academic Performance in Chilean Public Schools,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598774/,"Jacqueline Valdebenito-Villalobos, María Antonia Parra-Rizo, Yasna Chávez-Castillo, Caterin Díaz-Vargas, Gloria Sanzana Vallejos, Aurora Gutiérrez Echavarría, Andrea Tapia Figueroa, Xeny Godoy Montecinos, Rafael Zapata-Lamana, Igor Cigarroa",Behav Sci (Basel)2022 Oct;12(10): 356.Published online 2022 Sep 24.doi:10.3390/bs12100356,9/24/2022,2022,Sep,24
Empirical Support for the Involvement Load Hypothesis (ILH): A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598591/,"Sylvia Liu, Barry Lee Reynolds",Behav Sci (Basel)2022 Oct;12(10): 354.Published online 2022 Sep 23.doi:10.3390/bs12100354,9/23/2022,2022,Sep,23
Relation between Physical Fitness Components and the Occurrence and Subjective Intensity of Back Pain in Secondary School Adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598372/,"Armando Cocca, Klaus Greier, Clemens Drenowatz, Nicola Lovecchio, Raúl Baños, Katharina Wirnitzer, Gerhard Ruedl",Behav Sci (Basel)2022 Oct;12(10): 353.Published online 2022 Sep 23.doi:10.3390/bs12100353,9/23/2022,2022,Sep,23
Can People Be Managed through Fear? An Enquiry into Arab Culture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598405/,"Abdulrahman Essa Al Lily, Ahmed Ali Alhazmi",Behav Sci (Basel)2022 Oct;12(10): 352.Published online 2022 Sep 22.doi:10.3390/bs12100352,9/22/2022,2022,Sep,22
Preventive Effects of a Single Bout of Exercise on Memory and Attention following One Night of Sleep Loss in Sports Students: Results of a Randomized Controlled Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9598740/,"Johannes Fleckenstein, Sina Gerten, Winfried Banzer",Behav Sci (Basel)2022 Oct;12(10): 350.Published online 2022 Sep 21.doi:10.3390/bs12100350,9/21/2022,2022,Sep,21
Self-Report versus Neuropsychological Tests for Examining Executive Functions in Youth Soccer Athletes—A Cross-Sectional Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495998/,Florian Heilmann,Behav Sci (Basel)2022 Sep;12(9): 346.Published online 2022 Sep 19.doi:10.3390/bs12090346,9/19/2022,2022,Sep,19
Effects of Social Networks in Promoting Young Adults’ Physical Activity among Different Sociodemographic Groups,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495843/,"Ting Du, Yingru Li",Behav Sci (Basel)2022 Sep;12(9): 345.Published online 2022 Sep 19.doi:10.3390/bs12090345,9/19/2022,2022,Sep,19
Predicting Scores on the Mini-Mental State Examination (MMSE) from Spontaneous Speech,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495889/,"Alma M. Bueno-Cayo, Minerva del Rio Carmona, Rosa Castell-Enguix, Isabel Iborra-Marmolejo, Mike Murphy, Tatiana Quarti Irigaray, José Francisco Cervera, Carmen Moret-Tatay",Behav Sci (Basel)2022 Sep;12(9): 339.Published online 2022 Sep 16.doi:10.3390/bs12090339,9/16/2022,2022,Sep,16
A Study on the Mediating Role of Emotional Solidarity between Authenticity Perception Mechanism and Tourism Support Behavior Intentions within Rural Homestay Inn Tourism,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495584/,"Jie Chen, Chang Liu, Yuqi Si, Rob Law, Mu Zhang",Behav Sci (Basel)2022 Sep;12(9): 341.Published online 2022 Sep 16.doi:10.3390/bs12090341,9/16/2022,2022,Sep,16
Ethical Risk Factors and Mechanisms in Artificial Intelligence Decision Making,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495402/,"Hongjun Guan, Liye Dong, Aiwu Zhao",Behav Sci (Basel)2022 Sep;12(9): 343.Published online 2022 Sep 16.doi:10.3390/bs12090343,9/16/2022,2022,Sep,16
The Impacts of the COVID-19 Pandemic on Fertility Intentions of Women with Childbearing Age in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495656/,"Tinggui Chen, Peixin Hou, Tiantian Wu, Jianjun Yang",Behav Sci (Basel)2022 Sep;12(9): 335.Published online 2022 Sep 15.doi:10.3390/bs12090335,9/15/2022,2022,Sep,15
Influence of Psychological Perspectives and Demographics on Drivers’ Valuation of Road Accidents: A Combination of Confirmatory Factor Analysis and Preference Heterogeneity Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495307/,"Panuwat Wisutwattanasak, Sajjakaj Jomnonkwao, Chamroeun Se, Vatanavongs Ratanavaraha",Behav Sci (Basel)2022 Sep;12(9): 336.Published online 2022 Sep 15.doi:10.3390/bs12090336,9/15/2022,2022,Sep,15
A Simulation-Based Study of the Effect of Brake Light Flashing Frequency on Driver Brake Behavior from the Perspective of Response Time,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495388/,"Min-Chih Hsieh, Lan-Xin Chen, Yu-Chi Lee, Qin-Ming Liu",Behav Sci (Basel)2022 Sep;12(9): 332.Published online 2022 Sep 14.doi:10.3390/bs12090332,9/14/2022,2022,Sep,14
Predictors of the Level of Physical Activity in Physically Active Older People,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495331/,"María Antonia Parra-Rizo, Jaime Vásquez-Gómez, Cristian Álvarez, Ximena Diaz-Martínez, Claudia Troncoso, Ana Maria Leiva-Ordoñez, Rafael Zapata-Lamana, Igor Cigarroa",Behav Sci (Basel)2022 Sep;12(9): 331.Published online 2022 Sep 14.doi:10.3390/bs12090331,9/14/2022,2022,Sep,14
