Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
Neuropsychological Evidence Underlying Counterclockwise Bias in Running: Electroencephalography and Functional Magnetic Resonance Imaging Studies of Motor Imagery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952670/,"Teri Kim, Jingu Kim, Sechang Kwon",Behav Sci (Basel)2023 Feb;13(2): 173.Published online 2023 Feb 15.doi:10.3390/bs13020173,2/15/2023,2023,Feb,15
Internet Use and Better-Informed Divorce in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952388/,"Jindian Liu, Ning Neil Yu, Mingwang Cheng, Chunyan Wu",Behav Sci (Basel)2023 Feb;13(2): 177.Published online 2023 Feb 15.doi:10.3390/bs13020177,2/15/2023,2023,Feb,15
Intention to Purchase Eco-Friendly Handcrafted Fashion Products for Gifting and Personal Use: A Comparison of National and Foreign Consumers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952240/,"Dindin Saepudin, Alireza Shabani Shojaei, Belem Barbosa, Isabel Pedrosa",Behav Sci (Basel)2023 Feb;13(2): 171.Published online 2023 Feb 14.doi:10.3390/bs13020171,2/14/2023,2023,Feb,14
Flexible Work Arrangements and Employees’ Knowledge Sharing in Post-Pandemic Era: The Roles of Workplace Loneliness and Task Interdependence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952123/,"Jin Cheng, Xin Sun, Yana Zhong, Kunlin Li",Behav Sci (Basel)2023 Feb;13(2): 168.Published online 2023 Feb 14.doi:10.3390/bs13020168,2/14/2023,2023,Feb,14
Examining the Impact of Pro-Environmental Factors on Sustainable Consumption Behavior and Pollution Control,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952030/,"Sania Khan, George Thomas",Behav Sci (Basel)2023 Feb;13(2): 163.Published online 2023 Feb 14.doi:10.3390/bs13020163,2/14/2023,2023,Feb,14
The Contagion of Unethical Behavior and Social Learning: An Experimental Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9951996/,"Yefeng Chen, Yiwen Pan, Haohan Cui, Xiaolan Yang",Behav Sci (Basel)2023 Feb;13(2): 172.Published online 2023 Feb 14.doi:10.3390/bs13020172,2/14/2023,2023,Feb,14
Aging and Mixed Emotions: A Word-Suffix Approach in Free Recall,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952407/,"Rocco Palumbo, Alberto Di Domenico, Nicola Mammarella",Behav Sci (Basel)2023 Feb;13(2): 160.Published online 2023 Feb 12.doi:10.3390/bs13020160,2/12/2023,2023,Feb,12
"Schizophrenia Misdiagnosis after Capgras and Cotard Delusions in a Patient with Infantile Cystinosis, Cavum Septi Pellucidi, Cavum Vergae and Cavum Veli Interpositi",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952842/,João Gama Marques,Behav Sci (Basel)2023 Feb;13(2): 157.Published online 2023 Feb 11.doi:10.3390/bs13020157,2/11/2023,2023,Feb,11
Differences in Self and Proxy Assessments of Self-Determination in Young People with Intellectual Disability: The Role of Personal and Contextual Variables,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952539/,"Cristina Mumbardó-Adam, Clara Andrés-Gárriz, Alberto Sánchez-Pedroche, Giulia Balboni",Behav Sci (Basel)2023 Feb;13(2): 156.Published online 2023 Feb 11.doi:10.3390/bs13020156,2/11/2023,2023,Feb,11
Mobile Phone Addiction and Sleep Quality among Older People: The Mediating Roles of Depression and Loneliness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952244/,"Hemei Tian, Yifu Wang",Behav Sci (Basel)2023 Feb;13(2): 153.Published online 2023 Feb 10.doi:10.3390/bs13020153,2/10/2023,2023,Feb,10
Patient Engagement as Contributors in Online Health Communities: The Mediation of Peer Involvement and Moderation of Community Status,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9951975/,"Jun Wang, Tang Yao, Yani Wang",Behav Sci (Basel)2023 Feb;13(2): 152.Published online 2023 Feb 10.doi:10.3390/bs13020152,2/10/2023,2023,Feb,10
Validating the Chinese Version of the Personal Accountability Measure for Assessing Teachers’ Perceptions and Experiences of Teacher Accountability in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952449/,"Kwok Kuen Tsang, Wanying Zhang, Yuan Teng, Huan Song",Behav Sci (Basel)2023 Feb;13(2): 145.Published online 2023 Feb 9.doi:10.3390/bs13020145,2/9/2023,2023,Feb,9
Effects of Core Training on Sport-Specific Performance of Athletes: A Meta-Analysis of Randomized Controlled Trials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952339/,"Kuan Dong, Tenghao Yu, Buongo Chun",Behav Sci (Basel)2023 Feb;13(2): 148.Published online 2023 Feb 9.doi:10.3390/bs13020148,2/9/2023,2023,Feb,9
Helping Others Results in Helping Yourself: How Well-Being Is Shaped by Agreeableness and Perceived Team Cohesion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952276/,"Abira Reizer, Tal Harel, Uzi Ben-Shalom",Behav Sci (Basel)2023 Feb;13(2): 150.Published online 2023 Feb 9.doi:10.3390/bs13020150,2/9/2023,2023,Feb,9
Leader Boundary-Spanning Behavior and Employee Voice Behavior: The Job Demands–Resources Perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952170/,"Jihye Lee, Dongwon Choi, Minyoung Cheong",Behav Sci (Basel)2023 Feb;13(2): 146.Published online 2023 Feb 9.doi:10.3390/bs13020146,2/9/2023,2023,Feb,9
A Network Analysis-Driven Sequential Mediation Analysis of Students’ Perceived Classroom Comfort and Perceived Faculty Support on the Relationship between Teachers’ Cognitive Presence and Students’ Grit—A Holistic Learning Approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9951853/,"Tiberiu Dughi, Dana Rad, Remus Runcan, Roxana Chiș, Gabriela Vancu, Roxana Maier, Alina Costin, Gavril Rad, Sabin Chiș, Chinaza Uleanya, Macovei Crenguța Mihaela",Behav Sci (Basel)2023 Feb;13(2): 147.Published online 2023 Feb 9.doi:10.3390/bs13020147,2/9/2023,2023,Feb,9
Risk Decision Making and Executive Function among Adolescents and Young Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952781/,"Francisco Marquez-Ramos, David Alarcon, Josue G. Amian, Cristina Fernandez-Portero, Maria J. Arenilla-Villalba, Jose Sanchez-Medina",Behav Sci (Basel)2023 Feb;13(2): 142.Published online 2023 Feb 8.doi:10.3390/bs13020142,2/8/2023,2023,Feb,8
Parental Rejection and Adolescents’ Learning Ability: A Multiple Mediating Effects of Values and Self-Esteem,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952510/,"Lili Lan, Xiaofeng Wang",Behav Sci (Basel)2023 Feb;13(2): 143.Published online 2023 Feb 8.doi:10.3390/bs13020143,2/8/2023,2023,Feb,8
Keep Moving to Retain the Healthy Self: The Influence of Physical Exercise in Health Anxiety among Chinese Menopausal Women,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952320/,"Huilin Wang, Qingxing Zhang, Yapeng Lin, Yang Liu, Ziqing Xu, Jingyu Yang",Behav Sci (Basel)2023 Feb;13(2): 140.Published online 2023 Feb 7.doi:10.3390/bs13020140,2/7/2023,2023,Feb,7
Self-Monitoring Intervention for Adolescents and Adults with Autism: A Research Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952041/,"Yi-Fan Li, Suzanne Byrne, Wei Yan, Kathy B. Ewoldt",Behav Sci (Basel)2023 Feb;13(2): 138.Published online 2023 Feb 7.doi:10.3390/bs13020138,2/7/2023,2023,Feb,7
The Role of Pre-Pandemic Mental Health Status and Personality Traits on Psychological Distress during the COVID-19 Lockdown among Italian Young Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9951855/,"Daniela Marchetti, Lilybeth Fontanesi, Elena Camisasca, Marco Colasanti, Venusia Covelli, Serena Di Giandomenico, Sarah Miragoli, Maria Cristina Verrocchio",Behav Sci (Basel)2023 Feb;13(2): 141.Published online 2023 Feb 7.doi:10.3390/bs13020141,2/7/2023,2023,Feb,7
Dyadic Conversation between Mandarin-Chinese-Speaking Healthy Older Adults: From Analyses of Conversation Turns and Speaking Roles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952709/,Meng-Ju Tsai,Behav Sci (Basel)2023 Feb;13(2): 134.Published online 2023 Feb 5.doi:10.3390/bs13020134,2/5/2023,2023,Feb,5
The Mediating Role of Employee Engagement in the Relationship between Flexible Work Arrangements and Turnover Intentions among Highly Educated Employees in the Republic of Serbia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952613/,"Dimitrije Gašić, Nemanja Berber",Behav Sci (Basel)2023 Feb;13(2): 131.Published online 2023 Feb 5.doi:10.3390/bs13020131,2/5/2023,2023,Feb,5
Adaptability of the Sense of Agency in Healthy Young Adults in Sensorimotor Tasks for a Short Term,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952266/,"Mizuho Mishima, Kazuki Hayashida, Yoshiki Fukasaku, Rento Ogata, Kazuki Ohsawa, Ken Iwai, Wen Wen, Shu Morioka",Behav Sci (Basel)2023 Feb;13(2): 132.Published online 2023 Feb 5.doi:10.3390/bs13020132,2/5/2023,2023,Feb,5
Impact of General Practitioner Education on Acceptance of an Adjuvanted Seasonal Influenza Vaccine among Older Adults in England,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952828/,"Simon de Lusignan, Mansoor Ashraf, Filipa Ferreira, Manasa Tripathy, Ivelina Yonova, Imran Rafi, George Kassianos, Mark Joy",Behav Sci (Basel)2023 Feb;13(2): 130.Published online 2023 Feb 2.doi:10.3390/bs13020130,2/2/2023,2023,Feb,2
A Correlation Analysis between Undergraduate Students’ Safety Behaviors in the Laboratory and Their Learning Efficiencies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952147/,"Deng-Guang Yu, Yutong Du, Jiahua Chen, Wenliang Song, Tao Zhou",Behav Sci (Basel)2023 Feb;13(2): 127.Published online 2023 Feb 2.doi:10.3390/bs13020127,2/2/2023,2023,Feb,2
Which Dark Personality Traits Could Predict Insomnia? The Mediated Effects of Perceived Stress and Ethical Judgments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952490/,"Seyed Hojjat Zamani Sani, Gianpiero Greco, Zahra Fathirezaie, Georgian Badicu, Mohammad Taghi Aghdasi, Kosar Abbaspour, Francesco Fischetti",Behav Sci (Basel)2023 Feb;13(2): 122.Published online 2023 Feb 1.doi:10.3390/bs13020122,2/1/2023,2023,Feb,1
Social-Emotional Development of Children in Asia: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952404/,"Geok Har Yong, Mei-Hua Lin, Teck-Hock Toh, Nigel V. Marsh",Behav Sci (Basel)2023 Feb;13(2): 123.Published online 2023 Feb 1.doi:10.3390/bs13020123,2/1/2023,2023,Feb,1
Family Functioning and Suicide Attempts in Mexican Adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952085/,"Francisco Alejandro Ortiz-Sánchez, Aniel Jessica Leticia Brambila-Tapia, Luis Shigeo Cárdenas-Fujita, Christian Gabriel Toledo-Lozano, María Alejandra Samudio-Cruz, Benjamín Gómez-Díaz, Silvia García, Martha Eunice Rodríguez-Arellano, Edgar Oswaldo Zamora-González, Luz Berenice López-Hernández",Behav Sci (Basel)2023 Feb;13(2): 120.Published online 2023 Feb 1.doi:10.3390/bs13020120,2/1/2023,2023,Feb,1
Alternating-Offers Bargaining with Nash Bargaining Fairness Concerns,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9951905/,"Zhongwei Feng, Fangning Li, Chunqiao Tan",Behav Sci (Basel)2023 Feb;13(2): 124.Published online 2023 Feb 1.doi:10.3390/bs13020124,2/1/2023,2023,Feb,1
Effects of Investment Experience on the Stock Investment Task: The Mediating Role of Risk Perception,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952433/,"Zewei Li, Qi Wu, Pengfei Hong, Runzhi Tian",Behav Sci (Basel)2023 Feb;13(2): 115.Published online 2023 Jan 30.doi:10.3390/bs13020115,1/30/2023,2023,Jan,30
Self-Consciousness and Self-Awareness: Associations between Stable and Transitory Levels of Evidence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952303/,"Maurício Majolo, William Barbosa Gomes, Thiago Gomes DeCastro",Behav Sci (Basel)2023 Feb;13(2): 117.Published online 2023 Jan 30.doi:10.3390/bs13020117,1/30/2023,2023,Jan,30
Contributions of Multilevel Family Factors to Emotional and Behavioral Problems among Children with Oppositional Defiant Disorder in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952196/,"Ting He, Jocelyn Meza, Wan Ding, Stephen P. Hinshaw, Qing Zhou, Umair Akram, Xiuyun Lin",Behav Sci (Basel)2023 Feb;13(2): 113.Published online 2023 Jan 29.doi:10.3390/bs13020113,1/29/2023,2023,Jan,29
Transformational Change and Digitalization—The Case of the Swedish Road and Transport Administration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952028/,"Fredrik Molin, Eva Norrman Brandt",Behav Sci (Basel)2023 Feb;13(2): 110.Published online 2023 Jan 29.doi:10.3390/bs13020110,1/29/2023,2023,Jan,29
Relationship between Principals’ Leadership Styles and Teachers’ Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952770/,"Kazi Enamul Hoque, Zarin Tasnim Raya",Behav Sci (Basel)2023 Feb;13(2): 111.Published online 2023 Jan 28.doi:10.3390/bs13020111,1/28/2023,2023,Jan,28
Impact of Self-Efficacy on Entrepreneurs’ Ambidextrous Behavior in New Ventures: Moderating Effect of Status,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952759/,"Jun Ma, Yuzhen Duan, Jianan Wang, Mengjie Luo",Behav Sci (Basel)2023 Feb;13(2): 108.Published online 2023 Jan 28.doi:10.3390/bs13020108,1/28/2023,2023,Jan,28
Psychological Effect of Discrete Outbreak Events of COVID-19 on Health Information Search in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952424/,"Yan Liu, Peng Zou",Behav Sci (Basel)2023 Feb;13(2): 109.Published online 2023 Jan 28.doi:10.3390/bs13020109,1/28/2023,2023,Jan,28
Poor School Academic Performance and Benign Epilepsy with Centro-Temporal Spikes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952252/,"Luigi Vetri, Annamaria Pepi, Marianna Alesi, Agata Maltese, Lidia Scifo, Michele Roccella, Giuseppe Quatrosi, Maurizio Elia",Behav Sci (Basel)2023 Feb;13(2): 106.Published online 2023 Jan 28.doi:10.3390/bs13020106,1/28/2023,2023,Jan,28
Acknowledgment to the Reviewers ofBehavioral Sciencesin 2022,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9951983/,Behavioral SciencesEditorial Office,Behav Sci (Basel)2023 Feb;13(2): 107.Published online 2023 Jan 28.doi:10.3390/bs13020107,1/28/2023,2023,Jan,28
The Impact of Clinical Pilates Exercises on Tension-Type Headaches: A Case Series,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952654/,"Agathe Leite, Antoine Matignon, Léa Marlot, Ana Coelho, Sofia Lopes, Gabriela Brochado",Behav Sci (Basel)2023 Feb;13(2): 105.Published online 2023 Jan 27.doi:10.3390/bs13020105,1/27/2023,2023,Jan,27
Design and Validation of a Test to Evaluate the Execution Time and Decision-Making in Technical–Tactical Football Actions (Passing and Driving),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952782/,"Guillermo Andres Calle-Jaramillo, Enoc Valentin Gonzalez-Palacio, Lewis Adrian Perez-Mendez, Andres Rojas-Jaramillo, Jose Antonio Gonzalez-Jurado",Behav Sci (Basel)2023 Feb;13(2): 101.Published online 2023 Jan 26.doi:10.3390/bs13020101,1/26/2023,2023,Jan,26
Implicit Knowledge Acquisition and Potential Challenges for Advanced Chinese and Spanish EFL Learners: A Word Monitoring Test on English Questions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952768/,"Qiaoling He, Isabel Oltra-Massuet",Behav Sci (Basel)2023 Feb;13(2): 99.Published online 2023 Jan 24.doi:10.3390/bs13020099,1/24/2023,2023,Jan,24
Epilepsy: A Multifaced Spectrum Disorder,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952399/,"Luigi Vetri, Michele Roccella, Lucia Parisi, Daniela Smirni, Carola Costanza, Marco Carotenuto, Maurizio Elia",Behav Sci (Basel)2023 Feb;13(2): 97.Published online 2023 Jan 23.doi:10.3390/bs13020097,1/23/2023,2023,Jan,23
