Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
An Analysis of Systems of Influences through the Lens of Balanced Time Perspective: A Qualitative Study on a Group of Inmates,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10603932/,"Rita Zarbo, Andrea Zammitti, Ernesto Lodi, Paola Magnano",Behav Sci (Basel)2023 Oct;13(10): 806.Published online 2023 Sep 28.doi:10.3390/bs13100806,9/28/2023,2023,Sep,28
The Effect of Maternal Trait Mindfulness on Preschoolers’ Social Competence: The Chain-Mediating Role of Maternal Self-Control and Problematic Social Media Use,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10604749/,"Jinxia Han, Shuo Feng, Ziming Wang, Jingyu He, Hehong Quan, Chun Li",Behav Sci (Basel)2023 Oct;13(10): 805.Published online 2023 Sep 27.doi:10.3390/bs13100805,9/27/2023,2023,Sep,27
Breastfeeding Apps: A Descriptive Report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10604718/,"Silvia Cimino, Luca Cerniglia",Behav Sci (Basel)2023 Oct;13(10): 801.Published online 2023 Sep 27.doi:10.3390/bs13100801,9/27/2023,2023,Sep,27
Shame Memory’s Impact on Depression among Junior Middle School Students: A Moderated Mediation Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10604334/,"Xinxin Yu, Yijing Pan, Jiaojun Ouyang, Peizhen Sun",Behav Sci (Basel)2023 Oct;13(10): 802.Published online 2023 Sep 27.doi:10.3390/bs13100802,9/27/2023,2023,Sep,27
"Investigating the Effect of Cognitive–Behavioral, Mindful-Based, Emotional-Based Intervention and Professional Training on Teachers’ Job Burnout: A Meta-Analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10604072/,"Jian Li, Eryong Xue, Yunshu He",Behav Sci (Basel)2023 Oct;13(10): 803.Published online 2023 Sep 27.doi:10.3390/bs13100803,9/27/2023,2023,Sep,27
Individual and Combined Effect ofMAO-A/MAO-BGene Variants and Adverse Childhood Experiences on the Severity of Major Depressive Disorder,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10603972/,"Christian Gabriel Toledo-Lozano, Luz Berenice López-Hernández, Juan Antonio Suárez-Cuenca, Luis Villalobos-Gallegos, Dulce Adeí Jiménez-Hernández, Sofía Lizeth Alcaraz-Estrada, Paul Mondragón-Terán, Lilia Joya-Laureano, Ramón Mauricio Coral-Vázquez, Silvia García",Behav Sci (Basel)2023 Oct;13(10): 795.Published online 2023 Sep 26.doi:10.3390/bs13100795,9/26/2023,2023,Sep,26
Personality Profiles Associated with Long-Term Success in Bariatric Surgery: 24-Month Follow-Up,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10603863/,"Ignacio Montorio, María Izal, Ana Bellot, Javier Rodríguez, Mariano de Iceta",Behav Sci (Basel)2023 Oct;13(10): 797.Published online 2023 Sep 26.doi:10.3390/bs13100797,9/26/2023,2023,Sep,26
Cognition and Interaction: From the Perspective of Daily Therapeutic Landscape of the Coastal Zone,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10604492/,"Shu-Chen Tsai, Hui Wang, Su-Hsin Lee, Zhe Zou",Behav Sci (Basel)2023 Oct;13(10): 794.Published online 2023 Sep 25.doi:10.3390/bs13100794,9/25/2023,2023,Sep,25
Support Needs of Children with Autism Spectrum Disorders: Implications for Their Assessment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10604162/,"Verónica M. Guillén, Miguel Á. Verdugo, Pedro Jiménez, Virginia Aguayo, Antonio M. Amor",Behav Sci (Basel)2023 Oct;13(10): 793.Published online 2023 Sep 24.doi:10.3390/bs13100793,9/24/2023,2023,Sep,24
Resilience in Mild Cognitive Impairment (MCI): Examining the Level and the Associations of Resilience with Subjective Wellbeing and Negative Affect in Early and Late-Stage MCI,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10603887/,"Styliani Olympia Tsormpatzoudi, Despina Moraitou, Vasileios Papaliagkas, Christos Pezirkianidis, Magda Tsolaki",Behav Sci (Basel)2023 Oct;13(10): 792.Published online 2023 Sep 23.doi:10.3390/bs13100792,9/23/2023,2023,Sep,23
Data Analysis of Psychological Approaches to Soccer Research: Using LDA Topic Modeling,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10604603/,"Jea Woog Lee, Doug Hyun Han",Behav Sci (Basel)2023 Oct;13(10): 787.Published online 2023 Sep 22.doi:10.3390/bs13100787,9/22/2023,2023,Sep,22
"Psychophysiology of Monotonous Driving, Fatigue and Sleepiness in Train and Non-Professional Drivers: Driver Safety Implications",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10603976/,"Ty Lees, Taryn Chalmers, David Burton, Eugene Zilberg, Thomas Penzel, Sara Lal",Behav Sci (Basel)2023 Oct;13(10): 788.Published online 2023 Sep 22.doi:10.3390/bs13100788,9/22/2023,2023,Sep,22
Comparing Single-Item and Multi-Item Trust Scales: Insights for Assessing Trust in Project Leaders,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525642/,"Marcela Souto Castro, Bouchaib Bahli, João J. Ferreira, Ronnie Figueiredo",Behav Sci (Basel)2023 Sep;13(9): 786.Published online 2023 Sep 21.doi:10.3390/bs13090786,9/21/2023,2023,Sep,21
Unpacking the Drivers of Dissatisfaction and Satisfaction in a Fitness Mobile Application,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525533/,"Minseong Kim, Sae-Mi Lee",Behav Sci (Basel)2023 Sep;13(9): 782.Published online 2023 Sep 21.doi:10.3390/bs13090782,9/21/2023,2023,Sep,21
The Relationship between Discrepancies in Career Anchors of Information Technology Personnel and Career Satisfaction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525288/,"Ling-Hsing Chang, Sheng Wu",Behav Sci (Basel)2023 Sep;13(9): 785.Published online 2023 Sep 21.doi:10.3390/bs13090785,9/21/2023,2023,Sep,21
Development and Validation of the Interpersonal Motivational Systems Questionnaire (IMS-Q),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525080/,"Rosario Esposito, Stefania Prevete, Concetta Esposito, Dario Bacchini",Behav Sci (Basel)2023 Sep;13(9): 784.Published online 2023 Sep 21.doi:10.3390/bs13090784,9/21/2023,2023,Sep,21
Psychometric Properties of the SV-RES60 Resilience Scale in a Sample of Chilean Elementary School Teachers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525169/,"Sonia Salvo-Garrido, Karina Polanco-Levicán, Sergio Dominguez-Lara, Manuel Mieres-Chacaltana, José Luis Gálvez-Nieto",Behav Sci (Basel)2023 Sep;13(9): 781.Published online 2023 Sep 20.doi:10.3390/bs13090781,9/20/2023,2023,Sep,20
COVID-19 and the Nervous System from a Cuban Experience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525829/,"Maria de los Angeles Robinson-Agramonte, Teresa Serrano Sánchez, Elena Noris García, Orlando Rafael Serrano Barrera, Dario Siniscalco",Behav Sci (Basel)2023 Sep;13(9): 776.Published online 2023 Sep 17.doi:10.3390/bs13090776,9/17/2023,2023,Sep,17
The Relationship between Technology Addiction and Attitude toward Reading: An Investigation on Pre-Service Teachers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525354/,"Fatma Gerez Taşgın, Adnan Taşgın",Behav Sci (Basel)2023 Sep;13(9): 775.Published online 2023 Sep 16.doi:10.3390/bs13090775,9/16/2023,2023,Sep,16
The Gender of Retirement in a Double-Ageing Country: Perspectives and Experiences of Retired Women and Men in Portugal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525133/,"Maria Carolina Pereira, Miriam Rosa, Maria Helena Santos",Behav Sci (Basel)2023 Sep;13(9): 774.Published online 2023 Sep 16.doi:10.3390/bs13090774,9/16/2023,2023,Sep,16
Physical Activity and Quality of Life among People with Intellectual Disabilities: The Role of Gender and the Practice Characteristics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525751/,"Evelia Franco, Carmen Ocete, Elena Pérez-Calzado, Ana Berástegui",Behav Sci (Basel)2023 Sep;13(9): 773.Published online 2023 Sep 15.doi:10.3390/bs13090773,9/15/2023,2023,Sep,15
Understanding Emotional Labor Dynamics in Participant Sport Service: A Conceptual Framework,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525470/,Ye Hoon Lee,Behav Sci (Basel)2023 Sep;13(9): 771.Published online 2023 Sep 15.doi:10.3390/bs13090771,9/15/2023,2023,Sep,15
"Children’s Shyness, Frontal Brain Activity, and Anxiety in the Perioperative Context",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525976/,"Cheryl H. T. Chow, Kristie L. Poole, Richard Y. Xu, Jhanahan Sriranjan, Ryan J. Van Lieshout, Norman Buckley, Graeme Moffat, Louis A. Schmidt",Behav Sci (Basel)2023 Sep;13(9): 766.Published online 2023 Sep 14.doi:10.3390/bs13090766,9/14/2023,2023,Sep,14
Application of a Decisional Capacity Assessment for Older Research Participants with Cognitive Impairment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525220/,"Ling Xu, Noelle L. Fields, Megan R. Westmore, Kathryn M. Daniel, Brooke A. Troutman",Behav Sci (Basel)2023 Sep;13(9): 767.Published online 2023 Sep 14.doi:10.3390/bs13090767,9/14/2023,2023,Sep,14
Social Networking Site Use and Emotional Eating Behaviors among Chinese Adolescents: The Effects of Negative Social Comparisons and Perspective-Taking,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525161/,"Shan Sun, Siying Chen, Zian Wang, Yan Xiong, Shixuan Xie",Behav Sci (Basel)2023 Sep;13(9): 768.Published online 2023 Sep 14.doi:10.3390/bs13090768,9/14/2023,2023,Sep,14
Changing Decisions: The Interaction between Framing and Decoy Effects,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525293/,"Adolfo Di Crosta, Anna Marin, Rocco Palumbo, Irene Ceccato, Pasquale La Malva, Matteo Gatti, Giulia Prete, Riccardo Palumbo, Nicola Mammarella, Alberto Di Domenico",Behav Sci (Basel)2023 Sep;13(9): 755.Published online 2023 Sep 12.doi:10.3390/bs13090755,9/12/2023,2023,Sep,12
Self-Perception of Inclusion in an Inclusive Choir: An Analysis Using the Scale for the Assessment of Inclusion (SAI),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525262/,"Borja Juan-Morera, Icíar Nadal-García, Belén López-Casanova, Eva Vicente",Behav Sci (Basel)2023 Sep;13(9): 758.Published online 2023 Sep 12.doi:10.3390/bs13090758,9/12/2023,2023,Sep,12
Does the Brain Drain Effect Really Exist? A Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525686/,"Tobias Böttger, Michael Poschik, Klaus Zierer",Behav Sci (Basel)2023 Sep;13(9): 751.Published online 2023 Sep 11.doi:10.3390/bs13090751,9/11/2023,2023,Sep,11
Participants’ Bias in Disability Research on Family Quality of Life during the 0–6 Years Stage,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525128/,"Carmen T. Francisco Mora, Alba Ibáñez-García, Anna Balcells-Balcells",Behav Sci (Basel)2023 Sep;13(9): 753.Published online 2023 Sep 11.doi:10.3390/bs13090753,9/11/2023,2023,Sep,11
The Processing Mechanism of Repetitive Practice Affecting Time-Based Prospective Memory,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525505/,"Jiaqun Gan, Yunfei Guo, Enguo Wang",Behav Sci (Basel)2023 Sep;13(9): 750.Published online 2023 Sep 10.doi:10.3390/bs13090750,9/10/2023,2023,Sep,10
Beliefs about the Nature of Forgiveness and Avoidance of an Offender among Chinese College Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525877/,"Zhaoyue Yi, Di Wu, Mianlin Deng",Behav Sci (Basel)2023 Sep;13(9): 747.Published online 2023 Sep 7.doi:10.3390/bs13090747,9/7/2023,2023,Sep,7
To Take a Risk or Not? The Effect of Perceived Scarcity on Risky Choices,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10526044/,"Shujing Liang, Ping Fan, Guangyong Yang",Behav Sci (Basel)2023 Sep;13(9): 743.Published online 2023 Sep 6.doi:10.3390/bs13090743,9/6/2023,2023,Sep,6
A New Factor “Otherism” Added to the Hedonic and Eudaimonic Motives for Activities Scale (HEMA) in Chinese Culture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525878/,"Rong Dong, Yunxi Wang, Chenguang Wei, Xiangling Hou, Kang Ju, Yiming Liang, Juzhe Xi",Behav Sci (Basel)2023 Sep;13(9): 746.Published online 2023 Sep 6.doi:10.3390/bs13090746,9/6/2023,2023,Sep,6
Evaluating High and Low Heart Rate Variability Response and Neurocognitive Performance in Workers: An Exploratory Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525588/,"Ardalan Eslami, Najah Therese Nassif, Sara Lal",Behav Sci (Basel)2023 Sep;13(9): 742.Published online 2023 Sep 6.doi:10.3390/bs13090742,9/6/2023,2023,Sep,6
Political Trust and Festival Attachment: Influencing Residents’ Engagement in Traditional Festivals,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525216/,"Jing Zhang, Guangquan Dai",Behav Sci (Basel)2023 Sep;13(9): 741.Published online 2023 Sep 5.doi:10.3390/bs13090741,9/5/2023,2023,Sep,5
Learning about Grandparents’ Past Life: Reflections of Grandchildren in an Intergenerational Reminiscence Project for Asian American Families,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525706/,"Ling Xu, Aaron Hagedorn, Minjaal Raval",Behav Sci (Basel)2023 Sep;13(9): 733.Published online 2023 Sep 1.doi:10.3390/bs13090733,9/1/2023,2023,Sep,1
The Effect of Social Network Use on Chinese College Students’ Conspicuous Consumption: A Moderated Mediation Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525085/,"Lei Xu, Zhaoxizi Lu, Lingyun Wang, Jiwen Chen, Lan Tian, Shuangshuang Cai, Shun Peng",Behav Sci (Basel)2023 Sep;13(9): 732.Published online 2023 Sep 1.doi:10.3390/bs13090732,9/1/2023,2023,Sep,1
How Does Abusive Supervision Affect Organisational Gossip? Understanding the Mediating Role of the Dark Triad,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525583/,"Fatih Uçan, Salih Börteçine Avci",Behav Sci (Basel)2023 Sep;13(9): 730.Published online 2023 Aug 31.doi:10.3390/bs13090730,8/31/2023,2023,Aug,31
Women in Need—The Nature of Social Support in an Online Community,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525622/,"Vanja Ida Erčulj, Tinkara Pavšič Mrevlje",Behav Sci (Basel)2023 Sep;13(9): 726.Published online 2023 Aug 30.doi:10.3390/bs13090726,8/30/2023,2023,Aug,30
The Influence Mechanism of Owners’ Safety Management Behavior on Construction Workers’ Safety Citizenship Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525740/,"Lei Zhang, Yuanxin Liu, Zhenwei Chu",Behav Sci (Basel)2023 Sep;13(9): 721.Published online 2023 Aug 29.doi:10.3390/bs13090721,8/29/2023,2023,Aug,29
What Is the Contribution of Community Programs to the Physical Activity of Women? A Study Based on Public Open Spaces in Brazil,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525197/,"Eduardo Irineu Bortoli Funez, Alice Tatiane da Silva, Letícia Pechnicki dos Santos, Ciro Romelio Rodriguez-Añez, Alexandre Augusto de Paula da Silva, Rogério César Fermino",Behav Sci (Basel)2023 Sep;13(9): 718.Published online 2023 Aug 29.doi:10.3390/bs13090718,8/29/2023,2023,Aug,29
The Influence of Workplace Envy on Employees’ Knowledge-Hiding Behavior Based on a Comparative Analysis between Generation Cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525640/,"Xiaoyan Su, Chufu Chen",Behav Sci (Basel)2023 Sep;13(9): 716.Published online 2023 Aug 28.doi:10.3390/bs13090716,8/28/2023,2023,Aug,28
Competition Anxiety in Combat Sports and the Importance of Mental Toughness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525228/,"Dara Mojtahedi, Neil Dagnall, Andrew Denovan, Peter Clough, Stephen Dewhurst, Matthew Hillier, Kostas Papageorgiou, John Perry",Behav Sci (Basel)2023 Sep;13(9): 713.Published online 2023 Aug 28.doi:10.3390/bs13090713,8/28/2023,2023,Aug,28
The Roles of Personal and Environmental Resources in Predicting Work–Family Facilitation and Mental Health among Employed Parents of Children with Disabilities in Croatia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525903/,"Ana Šimunić, Ana Slišković, Andrea Tokić, Jelena Ombla, Lisa Stewart",Behav Sci (Basel)2023 Sep;13(9): 710.Published online 2023 Aug 27.doi:10.3390/bs13090710,8/27/2023,2023,Aug,27
Category-Specific Stress Mindsets: Beliefs about the Debilitating versus Enhancing Effects of Specific Types of Stressors among Young Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525852/,"Elijah R. Murphy, Diana J. Cox, Feven Fisseha, Kathleen C. Gunthert",Behav Sci (Basel)2023 Sep;13(9): 709.Published online 2023 Aug 26.doi:10.3390/bs13090709,8/26/2023,2023,Aug,26
Mutual Information between EDA and EEG in Multiple Cognitive Tasks and Sleep Deprivation Conditions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525564/,"David Alejandro Martínez Vásquez, Hugo F. Posada-Quintero, Diego Mauricio Rivera Pinzón",Behav Sci (Basel)2023 Sep;13(9): 707.Published online 2023 Aug 25.doi:10.3390/bs13090707,8/25/2023,2023,Aug,25
"Teacher Support, Academic Self-Efficacy, Student Engagement, and Academic Achievement in Emergency Online Learning",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525361/,"Liang Huang, Dongsheng Wang",Behav Sci (Basel)2023 Sep;13(9): 704.Published online 2023 Aug 24.doi:10.3390/bs13090704,8/24/2023,2023,Aug,24
Promoting Complex Problem Solving by Introducing Schema-Governed Categories of Key Causal Models,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525087/,"Franziska Kessler, Antje Proske, Leon Urbas, Micah Goldwater, Florian Krieger, Samuel Greiff, Susanne Narciss",Behav Sci (Basel)2023 Sep;13(9): 701.Published online 2023 Aug 23.doi:10.3390/bs13090701,8/23/2023,2023,Aug,23
"Do Pictograms on Medication Packages Cause People to Consult Package Inserts Less Often? If so, With What Consequences?",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451860/,"Ester Reijnen, Lea Laasner Vogt, Swen J. Kühne, Jan P. Fiechter",Behav Sci (Basel)2023 Aug;13(8): 696.Published online 2023 Aug 21.doi:10.3390/bs13080696,8/21/2023,2023,Aug,21
Association between Electronic Media Use and Internalizing Problems: The Mediating Effect of Parent–Child Conflict and Moderating Effect of Children’s Age,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451276/,"Shuliang Geng, Ke Xu, Xiaocen Liu",Behav Sci (Basel)2023 Aug;13(8): 694.Published online 2023 Aug 21.doi:10.3390/bs13080694,8/21/2023,2023,Aug,21
"Factors Affecting Purchase Intention of Hanfu: Considering Product Identification, Cultural Motivation, and Perceived Authenticity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451945/,"Xianyue Li, Yongge Niu, Jiuping Xu",Behav Sci (Basel)2023 Aug;13(8): 689.Published online 2023 Aug 19.doi:10.3390/bs13080689,8/19/2023,2023,Aug,19
The Effect of Appearance Anxiety on Social Anxiety among College Students: Sequential Mediating Effects of Self-Efficacy and Self-Esteem,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451712/,"Jieying Liao, Tiansheng Xia, Xuan Xu, Li Pan",Behav Sci (Basel)2023 Aug;13(8): 692.Published online 2023 Aug 19.doi:10.3390/bs13080692,8/19/2023,2023,Aug,19
Effective Coping with Academic Stress Is a Matter of Personality Types: Revisiting the Person-Centred Approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451618/,"Cristina Varo, María del Mar Aires-González, María García-Jiménez, María Eva Trigo, Francisco Javier Cano-García",Behav Sci (Basel)2023 Aug;13(8): 687.Published online 2023 Aug 18.doi:10.3390/bs13080687,8/18/2023,2023,Aug,18
The Mediating Effects of Social Networks and Wisdom on the Relationship between Lifestyle Habits and Healthy Aging in Older Adults with Chronic Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451283/,"Hee-Kyung Kim, Hye-Suk Oh, Cheol-Hee Park",Behav Sci (Basel)2023 Aug;13(8): 688.Published online 2023 Aug 18.doi:10.3390/bs13080688,8/18/2023,2023,Aug,18
Validation of an Abbreviated Scale of the CENVI Questionnaire to Evaluate the Perception of School Violence and Coexistence Management of Chilean Students: Differences between Pandemic and Post-Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451708/,"Flavio Muñoz-Troncoso, Isabel Cuadrado-Gordillo, Enrique Riquelme-Mella, Gerardo Muñoz-Troncoso, Edgardo Miranda-Zapata, Karina Bizama-Colihuinca, Ekaterina Legaz-Vladímirskaya",Behav Sci (Basel)2023 Aug;13(8): 686.Published online 2023 Aug 17.doi:10.3390/bs13080686,8/17/2023,2023,Aug,17
Interactive Effects and Mediating Roles of Multiple Factors That Influence Learning Adaptative Growth of International Students: Evidence from China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451352/,"Jian Li, Eryong Xue, Yukai Wei, Yiling Guo",Behav Sci (Basel)2023 Aug;13(8): 682.Published online 2023 Aug 14.doi:10.3390/bs13080682,8/14/2023,2023,Aug,14
Exploring the Influence of Context on Emotional Mimicry and Intention: An Affirmation of the Correction Hypothesis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451474/,"Xiaohui Xu, Ping Hu",Behav Sci (Basel)2023 Aug;13(8): 677.Published online 2023 Aug 11.doi:10.3390/bs13080677,8/11/2023,2023,Aug,11
What Sustains Mask-Wearing Behavior among Elders in a Rural Community in the Post-COVID-19 Era: An Exploratory Mixed-Methods Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451204/,"Sethapong Lertsakulbunlue, Pinyada Kittisarapong, Sirikorn Pikulkaew, Pree Pusayapaibul, Apisit Tangtongsoonthorn, Chanunpisut Wichaiboon, Fasai Amornchatchawankul, Suranuch Marsook, Supakrit Mahaisawariya, Nattasit Subwongcharoen, Phitchayut Petcharat, Bannawit Luksanasup, Thakornphong Lortharaprasert, Bavorn Tieantanyatip, Anupong Kantiwong, Kanlaya Jongcherdchootrakul",Behav Sci (Basel)2023 Aug;13(8): 678.Published online 2023 Aug 11.doi:10.3390/bs13080678,8/11/2023,2023,Aug,11
How Brand Knowledge Affects Purchase Intentions in Fresh Food E-Commerce Platforms: The Serial Mediation Effect of Perceived Value and Brand Trust,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451841/,"Shuai Ling, Can Zheng, Dongmin Cho",Behav Sci (Basel)2023 Aug;13(8): 672.Published online 2023 Aug 10.doi:10.3390/bs13080672,8/10/2023,2023,Aug,10
The Dynamics of Mastery Motivation and Its Relationship with Self-Concept in Music Education,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451317/,"Márta Janurik, Tun Zaw Oo, Noémi Kis, Norbert Szabó, Krisztián Józsa",Behav Sci (Basel)2023 Aug;13(8): 667.Published online 2023 Aug 10.doi:10.3390/bs13080667,8/10/2023,2023,Aug,10
Personalized Teaching Questioning Strategies Study Based on Learners’ Cognitive Structure Diagnosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451262/,"Yuan Zhao, Tao Huang, Han Wang, Jing Geng",Behav Sci (Basel)2023 Aug;13(8): 660.Published online 2023 Aug 8.doi:10.3390/bs13080660,8/8/2023,2023,Aug,8
Effects of the Fear of COVID-19 and Efficacy of Coping Behavior for Infectious Diseases after the End of COVID-19: Moderating Effects of Cyberchondria and eHealth Literacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451202/,"Goo-Churl Jeong, Kunho Lee, Yinghua Jin",Behav Sci (Basel)2023 Aug;13(8): 663.Published online 2023 Aug 8.doi:10.3390/bs13080663,8/8/2023,2023,Aug,8
