Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
Virtual Reality Utilized for Safety Skills Training for Autistic Individuals: A Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10885886/,"Lili Liu, Xinyu Yao, Jingying Chen, Kun Zhang, Leyuan Liu, Guangshuai Wang, Yutao Ling",Behav Sci (Basel)2024 Feb;14(2): 82.Published online 2024 Jan 23.doi:10.3390/bs14020082,1/23/2024,2024,Jan,23
"Prosocial Behaviors at Work: Key Concepts, Measures, Interventions, Antecedents, and Outcomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813621/,Rona Hart,Behav Sci (Basel)2024 Jan;14(1): 78.Published online 2024 Jan 22.doi:10.3390/bs14010078,1/22/2024,2024,Jan,22
Effect of Participation Motivation in Sports Climbing on Leisure Satisfaction and Physical Self-Efficacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813116/,"Sheng Yen Lee, Sa Man Kim, Ryang Suk Lee, Ik Ryeul Park",Behav Sci (Basel)2024 Jan;14(1): 76.Published online 2024 Jan 22.doi:10.3390/bs14010076,1/22/2024,2024,Jan,22
Predicting Risk of Bullying Victimization among Primary and Secondary School Students: Based on a Machine Learning Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813723/,"Tian Qiu, Sizhe Wang, Di Hu, Ningning Feng, Lijuan Cui",Behav Sci (Basel)2024 Jan;14(1): 73.Published online 2024 Jan 20.doi:10.3390/bs14010073,1/20/2024,2024,Jan,20
“Knowing I Had Someone to Turn to Was a Great Feeling”: Mentoring Rural-Appalachian STEM Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813378/,"Henrietta S. Gantt, Leia K. Cain, Melinda M. Gibbons, Cherish F. Thomas, Mary K. Wynn, Betsy C. Johnson, Erin E. Hardin",Behav Sci (Basel)2024 Jan;14(1): 75.Published online 2024 Jan 20.doi:10.3390/bs14010075,1/20/2024,2024,Jan,20
Flood Risk and Preventive Choices: A Framework for Studying Human Behaviors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813114/,"Alessandro Sapienza, Rino Falcone",Behav Sci (Basel)2024 Jan;14(1): 74.Published online 2024 Jan 20.doi:10.3390/bs14010074,1/20/2024,2024,Jan,20
Pupillary Responses to Dot Patterns on a Human Face Background,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813683/,"Nanxin Song, Shinichi Koyama",Behav Sci (Basel)2024 Jan;14(1): 69.Published online 2024 Jan 19.doi:10.3390/bs14010069,1/19/2024,2024,Jan,19
Relationship between Athletes’ Big Five Model of Personality and Athletic Performance: Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813302/,"Ji-Hye Yang, Hye Jin Yang, Chulhwan Choi, Chul-Ho Bum",Behav Sci (Basel)2024 Jan;14(1): 71.Published online 2024 Jan 19.doi:10.3390/bs14010071,1/19/2024,2024,Jan,19
"Dyslexia, the Amsterdam Way",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813111/,"Maurits W. van der Molen, Patrick Snellings, Sebastián Aravena, Gorka Fraga González, Maaike H. T. Zeguers, Cara Verwimp, Jurgen Tijms",Behav Sci (Basel)2024 Jan;14(1): 72.Published online 2024 Jan 19.doi:10.3390/bs14010072,1/19/2024,2024,Jan,19
Personal and Psychological Traits of University-Going Women That Affect Opportunities and Entrepreneurial Intentions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813403/,"Luis Enrique Valdez-Juárez, Elva Alicia Ramos-Escobar, José Alonso Ruiz-Zamora, Edith Patricia Borboa-Álvarez",Behav Sci (Basel)2024 Jan;14(1): 66.Published online 2024 Jan 18.doi:10.3390/bs14010066,1/18/2024,2024,Jan,18
"Motivation to Avoid Uncertainty, Implicit Person Theories about the Malleability of Human Attributes and Attitudes toward Women as Leaders vs. Followers: A Mediational Analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813702/,"Federico Contu, Flavia Albarello, Antonio Pierro",Behav Sci (Basel)2024 Jan;14(1): 64.Published online 2024 Jan 17.doi:10.3390/bs14010064,1/17/2024,2024,Jan,17
COVID-19 Personal Protective Behaviors during Large Social Events: The Value of Behavioral Observations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813672/,"Ashley Gould, Lesley Lewis, Lowri Evans, Leanne Greening, Holly Howe-Davies, Jonathan West, Chris Roberts, John A. Parkinson",Behav Sci (Basel)2024 Jan;14(1): 63.Published online 2024 Jan 17.doi:10.3390/bs14010063,1/17/2024,2024,Jan,17
The Association between Cesarean Section Delivery and Child Behavior: Is It Mediated by Maternal Post-Traumatic Stress Disorder and Maternal Postpartum Depression?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813011/,"Marie-Andrée Grisbrook, Deborah Dewey, Colleen Cuthbert, Sheila McDonald, Henry Ntanda, Nicole Letourneau",Behav Sci (Basel)2024 Jan;14(1): 61.Published online 2024 Jan 17.doi:10.3390/bs14010061,1/17/2024,2024,Jan,17
"Intra- and Inter-Individual Associations of Family-to-Work Conflict, Psychological Distress, and Job Satisfaction: Gender Differences in Dual-Earner Parents during the COVID-19 Pandemic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813670/,"Berta Schnettler, Edgardo Miranda-Zapata, Ligia Orellana, Mahia Saracostti, Héctor Poblete, Germán Lobos, Cristian Adasme-Berríos, María Lapo, Katherine Beroiza, Andrés Concha-Salgado, Leonor Riquelme-Segura, José A. Sepúlveda, Karol Reutter",Behav Sci (Basel)2024 Jan;14(1): 56.Published online 2024 Jan 16.doi:10.3390/bs14010056,1/16/2024,2024,Jan,16
Effects of Perceived Parent–Child Relationships and Self-Concept on Creative Personality among Middle School Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813130/,"Hyesung Park, Sungyeun Kim",Behav Sci (Basel)2024 Jan;14(1): 58.Published online 2024 Jan 16.doi:10.3390/bs14010058,1/16/2024,2024,Jan,16
"Relationships between Self-Talk, Inner Speech, Mind Wandering, Mindfulness, Self-Concept Clarity, and Self-Regulation in University Students",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813701/,"Famira Racy, Alain Morin",Behav Sci (Basel)2024 Jan;14(1): 55.Published online 2024 Jan 15.doi:10.3390/bs14010055,1/15/2024,2024,Jan,15
Effects of Impulsivity and Interpersonal Problems on Adolescent Depression: A Cross-Lagged Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813366/,"Yanan Yang, Mingyangjia Tian, Yu Liu, Shaojie Qiu, Yuan Hu, Yang Yang, Chenxu Wang, Zhansheng Xu, Lin Lin",Behav Sci (Basel)2024 Jan;14(1): 52.Published online 2024 Jan 15.doi:10.3390/bs14010052,1/15/2024,2024,Jan,15
Introducing Entropy into Organizational Psychology: An Entropy-Based Proactive Control Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813203/,"Haozhe Jia, Lei Wang",Behav Sci (Basel)2024 Jan;14(1): 54.Published online 2024 Jan 15.doi:10.3390/bs14010054,1/15/2024,2024,Jan,15
Determinants of Quality of Life (QoL) in Female Caregivers in Elderly Care Facilities in Korea,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813007/,"Hee-Kyung Kim, Hye-Suk Oh",Behav Sci (Basel)2024 Jan;14(1): 53.Published online 2024 Jan 15.doi:10.3390/bs14010053,1/15/2024,2024,Jan,15
Seeing as Feeling? The Impact of Tactile Compensation Videos on Consumer Purchase Intention,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813092/,"Kan Jiang, Shaohua Luo, Junyuan Zheng",Behav Sci (Basel)2024 Jan;14(1): 50.Published online 2024 Jan 12.doi:10.3390/bs14010050,1/12/2024,2024,Jan,12
Does Overqualification Play a Promoting or a Hindering Role? The Impact of Public Employees’ Perceived Overqualification on Workplace Behaviors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812830/,"Zhe Shang, Chenhui Zuo, Yan Shi, Ting Zhou",Behav Sci (Basel)2024 Jan;14(1): 48.Published online 2024 Jan 12.doi:10.3390/bs14010048,1/12/2024,2024,Jan,12
The Fibromyalgia Decomposition Phenomenon: A Reflexive Thematic Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813499/,"Bethany C. Fitzmaurice, Rebecca L. Grenfell, Nicola R. Heneghan, Asius T. A. Rayen, Andrew A. Soundy",Behav Sci (Basel)2024 Jan;14(1): 47.Published online 2024 Jan 11.doi:10.3390/bs14010047,1/11/2024,2024,Jan,11
Effect of Dancing Interventions on Depression and Anxiety Symptoms in Older Adults: A Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813489/,"Tiago Paiva Prudente, Eleazar Mezaiko, Erika Aparecida Silveira, Túlio Eduardo Nogueira",Behav Sci (Basel)2024 Jan;14(1): 43.Published online 2024 Jan 10.doi:10.3390/bs14010043,1/10/2024,2024,Jan,10
Effectiveness of Cognitive Behavioral Therapy (CBT) on Psychological Distress among Mothers of Children with Autism Spectrum Disorder: The Role of Problem-Solving Appraisal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813282/,"Enas Mahrous Abdelaziz, Nourah Alsadaan, Mohammed Alqahtani, Nadia Bassuoni Elsharkawy, Marwa Mohamed Ahmed Ouda, Osama Mohamed Elsayed Ramadan, Mostafa Shaban, Evon S. Shokre",Behav Sci (Basel)2024 Jan;14(1): 46.Published online 2024 Jan 10.doi:10.3390/bs14010046,1/10/2024,2024,Jan,10
MoCA Domain-Specific Pattern of Cognitive Impairment in Stroke Patients Attending Intensive Inpatient Rehabilitation: A Prospective Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813017/,"Benedetta Basagni, Serena Malloggi, Cristina Polito, Leonardo Pellicciari, Silvia Campagnini, Silvia Pancani, Andrea Mannini, Paola Gemignani, Emilia Salvadori, Sara Marignani, Fabio Giovannelli, Maria Pia Viggiano, Bahia Hakiki, Antonello Grippo, Claudio Macchi, Francesca Cecchi",Behav Sci (Basel)2024 Jan;14(1): 42.Published online 2024 Jan 9.doi:10.3390/bs14010042,1/9/2024,2024,Jan,9
Flexibility Retained: Unimpaired Updating of Expectations in Schizophrenia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812936/,"Jian Li, Luo Chen, Dongsheng Zhou, Enze Tang, Jiewei Zheng, Xiaoqi Huang, Bao-Liang Zhong, Chenxiao Guan, Huiying Liu, Mowei Shen, Hui Chen",Behav Sci (Basel)2024 Jan;14(1): 41.Published online 2024 Jan 7.doi:10.3390/bs14010041,1/7/2024,2024,Jan,7
Academic Self-Concept Wins the Race: The Prediction of Achievements in Three Major School Subjects by Five Subject-Specific Self-Related Variables,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813676/,"Detlef H. Rost, Xiaoli Feng",Behav Sci (Basel)2024 Jan;14(1): 40.Published online 2024 Jan 5.doi:10.3390/bs14010040,1/5/2024,2024,Jan,5
Is It Safe Enough? An IPA Study of How Couple Therapists Make Sense of Their Decision to Either Stop or Continue with Couple Therapy When Violence Becomes the Issue,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813270/,"Jan Frode Snellingen, Pål Erik Carlin, Arlene Vetere",Behav Sci (Basel)2024 Jan;14(1): 37.Published online 2024 Jan 5.doi:10.3390/bs14010037,1/5/2024,2024,Jan,5
Enforcement of Fairness Norms by Punishment: A Comparison of Gains and Losses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812817/,"Ivo Windrich, Sabrina Kierspel, Thomas Neumann, Roger Berger, Bodo Vogt",Behav Sci (Basel)2024 Jan;14(1): 39.Published online 2024 Jan 5.doi:10.3390/bs14010039,1/5/2024,2024,Jan,5
Perceived Stressful Life Events and Suicide Risk in Adolescence: The Mediating Role of Perceived Family Functioning,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813563/,"Irene Caro-Cañizares, Nuria Sánchez-Colorado, Enrique Baca-García, Juan J. Carballo",Behav Sci (Basel)2024 Jan;14(1): 35.Published online 2024 Jan 3.doi:10.3390/bs14010035,1/3/2024,2024,Jan,3
The Relationship between Occupational Fatigue and Well-Being: The Moderating Effect of Unhealthy Eating Behaviour,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813322/,"Tingyu Wu, Xiaotong Tan, Yuying Li, Yongqi Liang, Jialin Fan",Behav Sci (Basel)2024 Jan;14(1): 32.Published online 2024 Jan 2.doi:10.3390/bs14010032,1/2/2024,2024,Jan,2
Correlation of Positive Psychological Health among US Adults (Aged ≥ 50 Years) with Pain and Documented Opioid Treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813132/,"David R. Axon, Uche Agu",Behav Sci (Basel)2024 Jan;14(1): 27.Published online 2023 Dec 29.doi:10.3390/bs14010027,12/29/2023,2023,Dec,29
Beyond Gender: Interoceptive Sensibility as a Key Predictor of Body Image Disturbances,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812832/,"Akansha M. Naraindas, Marina Moreno, Sarah M. Cooney",Behav Sci (Basel)2024 Jan;14(1): 25.Published online 2023 Dec 28.doi:10.3390/bs14010025,12/28/2023,2023,Dec,28
Perceived Interpersonal Distances: A Cross-Cultural Analysis of Young Taiwanese and Young Southeast Asians during the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812708/,"Yi-Lang Chen, Yu-Chi Lee, Andi Rahman",Behav Sci (Basel)2024 Jan;14(1): 20.Published online 2023 Dec 27.doi:10.3390/bs14010020,12/27/2023,2023,Dec,27
The Moderating Role of Cortisol and Negative Emotionality in the Effects of Classroom Size and Window View on Young Children’s Executive Functions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812794/,Kijoo Cha,Behav Sci (Basel)2024 Jan;14(1): 18.Published online 2023 Dec 25.doi:10.3390/bs14010018,12/25/2023,2023,Dec,25
Effect of Achievement Motivation and Self-Efficacy on General Well-Being among Students at Normal Universities in Ningxia: The Mediating Role of Time Management,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813115/,"Jingyi Dong, Norlizah Che Hassan, Aminuddin Bin Hassan, Dan Chen, Wei Guo",Behav Sci (Basel)2024 Jan;14(1): 15.Published online 2023 Dec 24.doi:10.3390/bs14010015,12/24/2023,2023,Dec,24
"Early Risk Factors for Self-Injurious Thoughts and Behaviours: A UK Population-Based Study of 219,581 People",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812924/,"Alejandro Porras-Segovia, Ana Pascual-Sanchez, Geva Greenfield, Hanna-Marie Creese, Sonia Saxena, Dougal Hargreaves, Dasha Nicholls",Behav Sci (Basel)2024 Jan;14(1): 16.Published online 2023 Dec 24.doi:10.3390/bs14010016,12/24/2023,2023,Dec,24
The Relationship between Career Calling and Resilience among Rural-Oriented Pre-Service Teachers: The Chain Mediating Role of Career Adaptability and Decent Work,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813303/,"Ya Wen, Huaruo Chen, Fei Liu, Xindong Wei",Behav Sci (Basel)2024 Jan;14(1): 11.Published online 2023 Dec 22.doi:10.3390/bs14010011,12/22/2023,2023,Dec,22
Staff Perspectives in Mental Health Research Regarding Restrictive Interventions: An Australian Scoping Review and Thematic Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812717/,"Jacinta Chavulak, Terry Smyth, Nicholas Sutcliffe, Melissa Petrakis",Behav Sci (Basel)2024 Jan;14(1): 9.Published online 2023 Dec 22.doi:10.3390/bs14010009,12/22/2023,2023,Dec,22
The Relationship of Rejection Sensitivity to Depressive Symptoms in Adolescence: The Indirect Effect of Perceived Social Acceptance by Peers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812680/,Theodoros Giovazolias,Behav Sci (Basel)2024 Jan;14(1): 10.Published online 2023 Dec 22.doi:10.3390/bs14010010,12/22/2023,2023,Dec,22
"Well-Being, Mental Health, and Study Characteristics of Medical Students before and during the Pandemic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812729/,"Alexandra Huber, Luna Rabl, Thomas Höge-Raisig, Stefan Höfer",Behav Sci (Basel)2024 Jan;14(1): 7.Published online 2023 Dec 21.doi:10.3390/bs14010007,12/21/2023,2023,Dec,21
The Power of Peer Leaders: Exploring the Link between Peer Leadership Behaviors and Sustainable Work Outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813210/,"Charlotte M. Edelmann, Filip Boen, Jeroen Stouten, Gert Vande Broek, Katrien Fransen",Behav Sci (Basel)2024 Jan;14(1): 2.Published online 2023 Dec 19.doi:10.3390/bs14010002,12/19/2023,2023,Dec,19
Psychosocial Work Conditions as Determinants of Well-Being in Jamaican Police Officers: The Mediating Role of Perceived Job Stress and Job Satisfaction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10812601/,"Kenisha Nelson, Andrew P. Smith",Behav Sci (Basel)2024 Jan;14(1): 1.Published online 2023 Dec 19.doi:10.3390/bs14010001,12/19/2023,2023,Dec,19
Factors Affecting Disaster or Emergency Coping Skills in People with Intellectual Disabilities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741091/,Eun-Young Park,Behav Sci (Basel)2023 Dec;13(12): 1018.Published online 2023 Dec 18.doi:10.3390/bs13121018,12/18/2023,2023,Dec,18
Health-Related Quality of Life in Kindergarten Children with Developmental Language Disorder: Child–Mother Agreement,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740897/,"Maria Boukouvala, Thomas Hyphantis, Iouliani Koullourou, Alexandra Tzotzi, Andromachi Mitropoulou, Christos Mantas, Petros Petrikis, Aspasia Serdari, Vassiliki Siafaka, Konstantinos Kotsis",Behav Sci (Basel)2023 Dec;13(12): 1017.Published online 2023 Dec 18.doi:10.3390/bs13121017,12/18/2023,2023,Dec,18
"Technostress, Quality of Work Life, and Job Performance: A Moderated Mediation Model",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741155/,"Farida Saleem, Muhammad Imran Malik",Behav Sci (Basel)2023 Dec;13(12): 1014.Published online 2023 Dec 15.doi:10.3390/bs13121014,12/15/2023,2023,Dec,15
"Body Mass Index: Influence on Interpersonal Style, Basic Psychological Needs, Motivation, and Physical Activity Intention in Physical Education—Differences between Gender and Educational Stage",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740544/,"David Manzano-Sánchez, Alberto Gómez-Mármol, Manuel Gómez-López",Behav Sci (Basel)2023 Dec;13(12): 1015.Published online 2023 Dec 15.doi:10.3390/bs13121015,12/15/2023,2023,Dec,15
Do Social Exchange Relationships Influence Total-Quality-Management Involvement? Evidence from Frontline Employees of International Hotels,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740844/,Chung-Jen Wang,Behav Sci (Basel)2023 Dec;13(12): 1013.Published online 2023 Dec 14.doi:10.3390/bs13121013,12/14/2023,2023,Dec,14
Life Satisfaction and Psychological Capital in Athletes with Physical Disabilities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740840/,"Olatz Zabala-Dominguez, Isabel Rubio Florido, Yolanda Lázaro Fernández, Erika Borrajo Mena",Behav Sci (Basel)2023 Dec;13(12): 1010.Published online 2023 Dec 11.doi:10.3390/bs13121010,12/11/2023,2023,Dec,11
"Cognitive Functions, Theory of Mind Abilities, and Personality Dispositions as Potential Predictors of the Detection of Reciprocity in Deceptive and Cooperative Contexts through Different Age Groups",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741168/,"Anne-Lise Florkin, Alessia Rosi, Serena Lecce, Elena Cavallini",Behav Sci (Basel)2023 Dec;13(12): 1007.Published online 2023 Dec 10.doi:10.3390/bs13121007,12/10/2023,2023,Dec,10
Validation of the Cognitive Reserve Index Questionnaire (CRIq) in Arabic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740462/,"Natali Farran, Hala Darwish",Behav Sci (Basel)2023 Dec;13(12): 1006.Published online 2023 Dec 10.doi:10.3390/bs13121006,12/10/2023,2023,Dec,10
"Taking a Break: The Effects of Partaking in a Two-Week Social Media Digital Detox on Problematic Smartphone and Social Media Use, and Other Health-Related Outcomes among Young Adults",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740995/,"Paige Coyne, Sarah J. Woodruff",Behav Sci (Basel)2023 Dec;13(12): 1004.Published online 2023 Dec 8.doi:10.3390/bs13121004,12/8/2023,2023,Dec,8
Effects of Sleep Deprivation and Hazard Types on the Visual Search Patterns and Hazard Response Times of Taxi Drivers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740726/,"Long Sun, Meiqi Zhang, Yuanbo Qiu, Changlu Zhang",Behav Sci (Basel)2023 Dec;13(12): 1005.Published online 2023 Dec 8.doi:10.3390/bs13121005,12/8/2023,2023,Dec,8
The Psychometric Structure of Executive Functions: A Satisfactory Measurement Model? An Examination Using Meta-Analysis and Network Modeling,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740530/,"Kevin P. Rosales, Eugene H. Wong, Lisa Looney",Behav Sci (Basel)2023 Dec;13(12): 1003.Published online 2023 Dec 8.doi:10.3390/bs13121003,12/8/2023,2023,Dec,8
Narrative Approach and Mentalization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740439/,"Alessandro Frolli, Francesco Cerciello, Sonia Ciotola, Maria Carla Ricci, Clara Esposito, Luigia Simona Sica",Behav Sci (Basel)2023 Dec;13(12): 994.Published online 2023 Dec 1.doi:10.3390/bs13120994,12/1/2023,2023,Dec,1
Applying the Behaviour Change Wheel to UK Local Authority Policy Documents: A Content Analysis in the Context of Financial Behaviour,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741065/,"Zach Mills, Katryn Wright, Danielle D’Lima",Behav Sci (Basel)2023 Dec;13(12): 991.Published online 2023 Nov 30.doi:10.3390/bs13120991,11/30/2023,2023,Nov,30
Linking Distributed Leadership with Differentiated Instruction in Inclusive Schools: The Mediating Roles of Teacher Leadership and Professional Competence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10740903/,"Tiantian Wang, Guoxiu Tian",Behav Sci (Basel)2023 Dec;13(12): 990.Published online 2023 Nov 30.doi:10.3390/bs13120990,11/30/2023,2023,Nov,30
