Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
Self-Rated Depressive Symptoms in Children and Youth with and without Cerebral Palsy: A Pilot Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7694084/,"Daiki Asano, Masaki Takeda, Satoshi Nobusako, Shu Morioka",Behav Sci (Basel)2020 Nov;10(11): 167.Published online 2020 Nov 1.doi:10.3390/bs10110167,11/1/2020,2020,Nov,1
Prevalence and Correlates of Sexual Risk Behavior among School-Going Adolescents in Four Caribbean Countries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7692478/,"Supa Pengpid, Karl Peltzer",Behav Sci (Basel)2020 Nov;10(11): 166.Published online 2020 Oct 29.doi:10.3390/bs10110166,10/29/2020,2020,Oct,29
The COVID-19 Pandemic Can Impact Perinatal Mental Health and the Health of the Offspring,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7690769/,"Rafael A. Caparros-Gonzalez, Ana Ganho-Ávila, Alejandro de la Torre-Luque",Behav Sci (Basel)2020 Nov;10(11): 162.Published online 2020 Oct 23.doi:10.3390/bs10110162,10/23/2020,2020,Oct,23
A Challenge for Palliative Psychology: Freedom of Choice at the End of Life among the Attitudes of Physicians and Nurses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7588903/,"Ines Testoni, Camilla Bortolotti, Sara Pompele, Lucia Ronconi, Gloria Baracco, Hod Orkibi",Behav Sci (Basel)2020 Oct;10(10): 160.Published online 2020 Oct 21.doi:10.3390/bs10100160,10/21/2020,2020,Oct,21
Semantics Based on the Physical Characteristics of Facial Expressions Used to Produce Japanese Vowels,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7602070/,"Shushi Namba, Toshimune Kambara",Behav Sci (Basel)2020 Oct;10(10): 157.Published online 2020 Oct 13.doi:10.3390/bs10100157,10/13/2020,2020,Oct,13
African American College Students’ Drinking Behaviors and Their Relationship to Self-Efficacy and Positive or Negative Expectancies Regarding Alcohol Consumption,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7601938/,"Patrice R. Jenkins, Pedro M. Hernandez, Chaiqua A. Harris",Behav Sci (Basel)2020 Oct;10(10): 153.Published online 2020 Oct 6.doi:10.3390/bs10100153,10/6/2020,2020,Oct,6
"Retirement or no Retirement? The Decision’s Effects on Cognitive Functioning, Well-Being, and Quality of Life",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7601241/,"Carmen María Sarabia-Cobo, Victoria Pérez, Carmen Hermosilla, Pablo de Lorena",Behav Sci (Basel)2020 Oct;10(10): 151.Published online 2020 Oct 1.doi:10.3390/bs10100151,10/1/2020,2020,Oct,1
Drivers’ Braking Behavior Affected by Cognitive Distractions: An Experimental Investigation with a Virtual Car Simulator,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7599599/,"Nicola Baldo, Andrea Marini, Matteo Miani",Behav Sci (Basel)2020 Oct;10(10): 150.Published online 2020 Oct 1.doi:10.3390/bs10100150,10/1/2020,2020,Oct,1
"Job Insecurity, Family Functionality and Mental Health: A Comparative Study between Male and Female Hospitality Workers",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7601755/,"Esperanza Vargas-Jiménez, Remberto Castro-Castañeda, Esteban Agulló Tomás, Raúl Medina Centeno",Behav Sci (Basel)2020 Oct;10(10): 146.Published online 2020 Sep 24.doi:10.3390/bs10100146,9/24/2020,2020,Sep,24
Quantifying the Predictive Role of Temperament Dimensions and Attachment Styles on the Five Factor Model of Personality,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7598700/,"Efrat Barel, Yonathan Mizrachi, Maayan Nachmani",Behav Sci (Basel)2020 Oct;10(10): 145.Published online 2020 Sep 24.doi:10.3390/bs10100145,9/24/2020,2020,Sep,24
Variables and Mechanisms Affecting Response to Language Treatment in Multilingual People with Aphasia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551033/,"Mira Goral, Aviva Lerman",Behav Sci (Basel)2020 Sep;10(9): 144.Published online 2020 Sep 22.doi:10.3390/bs10090144,9/22/2020,2020,Sep,22
Voluntary Language Switching in the Context of Bilingual Aphasia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551161/,"Nicholas Grunden, Giorgio Piazza, Carmen García-Sánchez, Marco Calabria",Behav Sci (Basel)2020 Sep;10(9): 141.Published online 2020 Sep 18.doi:10.3390/bs10090141,9/18/2020,2020,Sep,18
Exploring Beliefs about Aging and Faith: Development of the Judeo-Christian Religious Beliefs and Aging Scale,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551704/,"Heidi H. Ewen, Katherina Nikzad-Terhune, Kara B. Dassel",Behav Sci (Basel)2020 Sep;10(9): 139.Published online 2020 Sep 15.doi:10.3390/bs10090139,9/15/2020,2020,Sep,15
Promoting Individual and Organizational OCBs: The Mediating Role of Work Engagement,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551251/,"Flavio Urbini, Antonio Chirumbolo, Antonino Callea",Behav Sci (Basel)2020 Sep;10(9): 138.Published online 2020 Sep 14.doi:10.3390/bs10090138,9/14/2020,2020,Sep,14
Role of Metacognition Thinking and Psychological Traits in Breast Cancer Survivorship,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551265/,"Jessica Ranieri, Federica Guerra, Dina Di Giacomo",Behav Sci (Basel)2020 Sep;10(9): 135.Published online 2020 Sep 7.doi:10.3390/bs10090135,9/7/2020,2020,Sep,7
"Social Cognition and Socioecological Predictors of Home-Based Physical Activity Intentions, Planning, and Habits during the COVID-19 Pandemic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551445/,"Navin Kaushal, NiCole Keith, Susan Aguiñaga, Martin S. Hagger",Behav Sci (Basel)2020 Sep;10(9): 133.Published online 2020 Aug 31.doi:10.3390/bs10090133,8/31/2020,2020,Aug,31
Emotional Education in Early Onset Schizophrenia and Asperger’s Syndrome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7550991/,"Alessandro Frolli, Maria Carla Ricci, Francesco Alberto Tortorelli, Antonella Cavallaro, Luana Valenzano, Angelo Rega, Francesca Felicia Operto, Giulio Corrivetti",Behav Sci (Basel)2020 Sep;10(9): 131.Published online 2020 Aug 29.doi:10.3390/bs10090131,8/29/2020,2020,Aug,29
Evaluating Human Movement Coordination During Immersive Walking in a Virtual Crowd,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551617/,"Alexandros Koilias, Michael Nelson, Sahana Gubbi, Christos Mousas, Christos-Nikolaos Anagnostopoulos",Behav Sci (Basel)2020 Sep;10(9): 130.Published online 2020 Aug 27.doi:10.3390/bs10090130,8/27/2020,2020,Aug,27
The Mediating Effect of Parental Involvement on School Climate and Behavior Problems: School Personnel Perceptions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7463936/,"Sónia Maria Martins Caridade, Hélder Fernando Pedrosa e Sousa, Maria Alzira Pimenta Dinis",Behav Sci (Basel)2020 Aug;10(8): 129.Published online 2020 Aug 9.doi:10.3390/bs10080129,8/9/2020,2020,Aug,9
Customer Value Types Predicting Consumer Behavior at Dutch Grocery Retailers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7465698/,"Kim Janssens, Wim Lambrechts, Henriëtte Keur, Janjaap Semeijn",Behav Sci (Basel)2020 Aug;10(8): 127.Published online 2020 Aug 5.doi:10.3390/bs10080127,8/5/2020,2020,Aug,5
The Evaluation of a Mind-Body Intervention (MBT-T) for Stress Reduction in Academic Settings: A Pilot Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7464367/,"Mauro Cozzolino, Deborah R. Vivo, Laura Girelli, Pierpaolo Limone, Giovanna Celia",Behav Sci (Basel)2020 Aug;10(8): 124.Published online 2020 Jul 30.doi:10.3390/bs10080124,7/30/2020,2020,Jul,30
Details of the Contents of Paranoid Thoughts in Help-Seeking Adolescents with Psychotic-Like Experiences and Continuity with Bullying and Victimization: A Pilot Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7463852/,"Gennaro Catone, Antonella Gritti, Katia Russo, Pia Santangelo, Raffaella Iuliano, Carmela Bravaccio, Simone Pisano",Behav Sci (Basel)2020 Aug;10(8): 122.Published online 2020 Jul 29.doi:10.3390/bs10080122,7/29/2020,2020,Jul,29
Better to Be Alone than in Bad Company: Cognate Synonyms Impair Word Learning,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7463594/,"Eneko Antón, Jon Andoni Duñabeitia",Behav Sci (Basel)2020 Aug;10(8): 123.Published online 2020 Jul 29.doi:10.3390/bs10080123,7/29/2020,2020,Jul,29
Impulsivity and Empathy in Dating Violence among a Sample of College Females,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7408190/,"Arta Dodaj, Kristina Sesar, Nataša Šimić",Behav Sci (Basel)2020 Jul;10(7): 117.Published online 2020 Jul 20.doi:10.3390/bs10070117,7/20/2020,2020,Jul,20
The Combined Effect of Exercise and Behavioral Therapy for Depression and Anxiety: Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7407099/,"Kelsey Bourbeau, Terence Moriarty, Akeisha Ayanniyi, Micah Zuhl",Behav Sci (Basel)2020 Jul;10(7): 116.Published online 2020 Jul 14.doi:10.3390/bs10070116,7/14/2020,2020,Jul,14
