Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
Combining Unimanual and Bimanual Therapies for Children with Hemiparesis: Is There an Optimal Delivery Schedule?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10294902/,"Ka Lai K. Au, Julie L. Knitter, Susan Morrow-McGinty, Talita C. Campos, Jason B. Carmel, Kathleen M. Friel",Behav Sci (Basel)2023 Jun;13(6): 490.Published online 2023 Jun 9.doi:10.3390/bs13060490,6/9/2023,2023,Jun,9
Self-Help Groups within Nursing Homes: The Experiences of Family Caregivers in Northeastern Italy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295437/,"Ciro De Vincenzo, Ilenia Marian, Silvia Piol, Shoshi Keisari, Ines Testoni",Behav Sci (Basel)2023 Jun;13(6): 485.Published online 2023 Jun 8.doi:10.3390/bs13060485,6/8/2023,2023,Jun,8
Professional Identity and Career Adaptability among Chinese Engineering Students: The Mediating Role of Learning Engagement,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295678/,"Xinqiao Liu, Xinyu Ji, Yifan Zhang, Wenjuan Gao",Behav Sci (Basel)2023 Jun;13(6): 480.Published online 2023 Jun 7.doi:10.3390/bs13060480,6/7/2023,2023,Jun,7
The Effect of Follower Identity on Followership: The Mediating Role of Self-Efficacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295024/,"Weixi Zeng, Zheming Xu, Lixia Zhao",Behav Sci (Basel)2023 Jun;13(6): 482.Published online 2023 Jun 7.doi:10.3390/bs13060482,6/7/2023,2023,Jun,7
"Role of Cue Training, Context, and Stimulus Intensity on Fear Generalization in Humans",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10294887/,"Yu Gao, Shaochen Zhao, Zifan Yang, Haote Fu, Keying Luo, Wei Chen, Min Fan, Yidan Song, Xifu Zheng",Behav Sci (Basel)2023 Jun;13(6): 479.Published online 2023 Jun 7.doi:10.3390/bs13060479,6/7/2023,2023,Jun,7
Creative Performance and Conflict through the Lens of Humble Leadership: Testing a Moderated Mediation Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10294780/,"Haiou Liu, Syed Jameel Ahmed, Abdul Samad Kakar, Dilawar Khan Durrani",Behav Sci (Basel)2023 Jun;13(6): 483.Published online 2023 Jun 7.doi:10.3390/bs13060483,6/7/2023,2023,Jun,7
Evaluating Influencing Factors of Audiences’ Attitudes toward Virtual Concerts: Evidence from China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295508/,"Jing Deng, Younghwan Pan",Behav Sci (Basel)2023 Jun;13(6): 478.Published online 2023 Jun 6.doi:10.3390/bs13060478,6/6/2023,2023,Jun,6
Effects of θ High Definition-Transcranial Alternating Current Stimulation in the Anterior Cingulate Cortex on the Dominance of Attention Focus in Standing Postural Control,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295275/,"Shun Sawai, Shin Murata, Shoya Fujikawa, Ryosuke Yamamoto, Hideki Nakano",Behav Sci (Basel)2023 Jun;13(6): 477.Published online 2023 Jun 6.doi:10.3390/bs13060477,6/6/2023,2023,Jun,6
Expanding the Trauma-Informed Care Measurement Toolkit: An Evaluation of the Attitudes Related to Trauma-Informed Care (ARTIC-45) Scale with SUD Workers in PIMH,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295596/,"Alicia Mendez, Emily A. Bosk, Amanda Keller, Abigail Williams-Butler, Tareq Hardan, Debra J. Ruisard, Michael J. MacKenzie",Behav Sci (Basel)2023 Jun;13(6): 471.Published online 2023 Jun 5.doi:10.3390/bs13060471,6/5/2023,2023,Jun,5
A Network Analysis Approach toward Adaptive Overt Narcissism Network,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295456/,"Remus Runcan, Dana Rad, Patricia Runcan, Cristian Măduța",Behav Sci (Basel)2023 Jun;13(6): 468.Published online 2023 Jun 5.doi:10.3390/bs13060468,6/5/2023,2023,Jun,5
How AI’s Self-Prolongation Influences People’s Perceptions of Its Autonomous Mind: The Case of U.S. Residents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295212/,"Quan-Hoang Vuong, Viet-Phuong La, Minh-Hoang Nguyen, Ruining Jin, Minh-Khanh La, Tam-Tri Le",Behav Sci (Basel)2023 Jun;13(6): 470.Published online 2023 Jun 4.doi:10.3390/bs13060470,6/4/2023,2023,Jun,4
How and When Generalized Reciprocity and Negative Reciprocity Influence Employees’ Well-Being: The Moderating Role of Strength Use and the Mediating Roles of Intrinsic Motivation and Organizational Obstruction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295303/,"Nan Zhu, Yuxin Liu, Jianwei Zhang",Behav Sci (Basel)2023 Jun;13(6): 465.Published online 2023 Jun 3.doi:10.3390/bs13060465,6/3/2023,2023,Jun,3
Sense of Relational Entitlement and Couple Outcomes: The Mediating Role of Couple Negotiation Tactics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295002/,Octav-Sorin Candel,Behav Sci (Basel)2023 Jun;13(6): 467.Published online 2023 Jun 3.doi:10.3390/bs13060467,6/3/2023,2023,Jun,3
Beat People but Not Face: The Role of Perceived Face Threat in the Influence of Abusive Supervision on Employee Feedback Seeking,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295537/,"Qin Chen, Shilong Liao, Long Lin, Li Zhang",Behav Sci (Basel)2023 Jun;13(6): 462.Published online 2023 Jun 2.doi:10.3390/bs13060462,6/2/2023,2023,Jun,2
Subjective Perceptions of ‘Meaning of Work’ of Generation MZ Employees of South Korean NGOs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295490/,"Sangsuk Moon, Yucheon Kim",Behav Sci (Basel)2023 Jun;13(6): 461.Published online 2023 Jun 2.doi:10.3390/bs13060461,6/2/2023,2023,Jun,2
Kindness Isn’t Just about Being Nice: The Value Proposition of Kindness as Viewed through the Lens of Incivility in the Healthcare Workplace,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295419/,David A. Fryburg,Behav Sci (Basel)2023 Jun;13(6): 457.Published online 2023 Jun 1.doi:10.3390/bs13060457,6/1/2023,2023,Jun,1
Differences in Oral Health and Generalized Anxiety Disorder According to Secondhand Smoke Exposure in Public Places,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295206/,"Yu-Rin Kim, Kyeung-Ae Jang",Behav Sci (Basel)2023 Jun;13(6): 455.Published online 2023 May 31.doi:10.3390/bs13060455,5/31/2023,2023,May,31
Does the Faculty’s Perception of Gender Discrimination Relate to Its Assessment of Organizational Democracy in the University?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295295/,"Elizabeth Troncoso, Wendolin Suárez-Amaya, María Ormazábal, Luis Sandoval",Behav Sci (Basel)2023 Jun;13(6): 450.Published online 2023 May 30.doi:10.3390/bs13060450,5/30/2023,2023,May,30
Development and Validation of Standardized Quality of Life Measures for Persons with IDD,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295264/,"Antonio M. Amor, Miguel Á. Verdugo, María Fernández, Alba Aza, Victoria Sánchez-Gómez, Zofia Wolowiec",Behav Sci (Basel)2023 Jun;13(6): 452.Published online 2023 May 30.doi:10.3390/bs13060452,5/30/2023,2023,May,30
"Active for Life after Cancer: Association of Physical Activity with Cancer Patients’ Interpersonal Competence, Quality of Life, and Survival Beliefs",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295709/,"Ying Liu, Longjun Jing, Yang Liu, Huilin Wang, Tinggang Yuan, Jingyu Yang",Behav Sci (Basel)2023 Jun;13(6): 449.Published online 2023 May 29.doi:10.3390/bs13060449,5/29/2023,2023,May,29
Trait Depression and Subjective Well-Being: The Chain Mediating Role of Community Feeling and Self-Compassion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10294781/,"Youming Song, Zijuan Xiao, Lulu Zhang, Wendian Shi",Behav Sci (Basel)2023 Jun;13(6): 448.Published online 2023 May 29.doi:10.3390/bs13060448,5/29/2023,2023,May,29
Purchase Channels and Motivation for Exercise in the Slovenian Population: Customer Behavior as a Guarantee of Fitness Center Sustainability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295248/,"Vojko Vuckovic, Ivan Cuk, Sasa Duric",Behav Sci (Basel)2023 Jun;13(6): 447.Published online 2023 May 28.doi:10.3390/bs13060447,5/28/2023,2023,May,28
Embedding Play to Enrich Physical Therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10295001/,"Alyssa LaForme Fiss, Ragnhild Barclay Håkstad, Julia Looper, Silvana Alves Pereira, Barbara Sargent, Jessica Silveira, Sandra Willett, Stacey C. Dusing",Behav Sci (Basel)2023 Jun;13(6): 440.Published online 2023 May 24.doi:10.3390/bs13060440,5/24/2023,2023,May,24
"The Big Five Personality Domains and Their Facets: Empirical Relations to Problematic Use of Video Games, Social Media and Alcohol",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10294812/,"Lutz Wartberg, Katrin Potzel, Carolin Spindler, Rudolf Kammerl",Behav Sci (Basel)2023 Jun;13(6): 444.Published online 2023 May 24.doi:10.3390/bs13060444,5/24/2023,2023,May,24
The Importance of Measuring Mental Wellbeing in the Context of Psychological Distress: Using a Theoretical Framework to Test the Dual-Continua Model of Mental Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215730/,"Jackson Mason Stephens, Matthew Iasiello, Kathina Ali, Joep van Agteren, Daniel B. Fassnacht",Behav Sci (Basel)2023 May;13(5): 436.Published online 2023 May 22.doi:10.3390/bs13050436,5/22/2023,2023,May,22
Development and Validation of the Father-Love Absence Scale for Adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215247/,"Yanhui Xiang, Yue Zhou",Behav Sci (Basel)2023 May;13(5): 435.Published online 2023 May 22.doi:10.3390/bs13050435,5/22/2023,2023,May,22
The Role of Sex in the Effect of Vocal Attractiveness on Ultimatum Game Decisions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215928/,"Junchen Shang, Chang Hong Liu",Behav Sci (Basel)2023 May;13(5): 433.Published online 2023 May 20.doi:10.3390/bs13050433,5/20/2023,2023,May,20
"You Are Not Alone: A Serial Mediation of Social Attraction, Privacy Concerns, and Satisfaction in Voice AI Use",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215369/,"Tae Rang Choi, Jung Hwa Choi",Behav Sci (Basel)2023 May;13(5): 431.Published online 2023 May 20.doi:10.3390/bs13050431,5/20/2023,2023,May,20
Working-Memory-Guided Attention Competes with Exogenous Attention but Not with Endogenous Attention,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215090/,"Ping Zhu, Qingqing Yang, Luo Chen, Chenxiao Guan, Jifan Zhou, Mowei Shen, Hui Chen",Behav Sci (Basel)2023 May;13(5): 426.Published online 2023 May 18.doi:10.3390/bs13050426,5/18/2023,2023,May,18
Retirement Planning and Financial Anxiety among Nigerian Civil Servants: Insights from Social Comparison Theory,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215727/,"Lawrence Ejike Ugwu, Erhabor Sunday Idemudia",Behav Sci (Basel)2023 May;13(5): 425.Published online 2023 May 17.doi:10.3390/bs13050425,5/17/2023,2023,May,17
Antecedents of Compliance Intention and Its Impact on Waste Separation Behavior: Based on Rational Choice Theory and Deterrence Theory,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215580/,Sohee Kim,Behav Sci (Basel)2023 May;13(5): 424.Published online 2023 May 17.doi:10.3390/bs13050424,5/17/2023,2023,May,17
Mental Health and Well-Being of Migrant Populations in Portugal Two Years after the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215427/,"Violeta Alarcão, Pedro Candeias, Miodraga Stefanovska-Petkovska, Sónia Pintassilgo, Fernando Luís Machado, Ana Virgolino, Osvaldo Santos",Behav Sci (Basel)2023 May;13(5): 422.Published online 2023 May 17.doi:10.3390/bs13050422,5/17/2023,2023,May,17
Institutional Courage in Healthcare: An Improvement Project Exploring the Perspectives of Veterans Exposed to Airborne Hazards,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215171/,"Katharine Bloeser, Mikayla McAdams, Kelly K. McCarron, Samantha Varon, Lisa Pickett, Iman Johnson",Behav Sci (Basel)2023 May;13(5): 423.Published online 2023 May 17.doi:10.3390/bs13050423,5/17/2023,2023,May,17
Exploring the Influential Factors of Personal Media Bloggers on Followers’ Continuous Following Intention Based on Relationship Marketing Theory,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215234/,"Wenjie Qian, Jianhua Mao",Behav Sci (Basel)2023 May;13(5): 416.Published online 2023 May 16.doi:10.3390/bs13050416,5/16/2023,2023,May,16
The Effects of Repeated Attachment Security Priming on Social Anxiety and Attention Bias: A Randomized Controlled Trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215086/,"Shuang Zhang, Yanqiang Tao, Yunxiang Chen, Peng Zhang, Xiangping Liu",Behav Sci (Basel)2023 May;13(5): 420.Published online 2023 May 16.doi:10.3390/bs13050420,5/16/2023,2023,May,16
Analyzing the Relationship between Supervisors and Post-Graduates Based on Differential Game Theory,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215818/,"Fangfang Liu, Ning Fan, Jiangjun Zhu, Chaoping Li, Shaobo Xie",Behav Sci (Basel)2023 May;13(5): 414.Published online 2023 May 15.doi:10.3390/bs13050414,5/15/2023,2023,May,15
On the Technological Acceptance of Moodle by Higher Education Faculty—A Nationwide Study Based on UTAUT2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215421/,"Gabriel García-Murillo, Pavel Novoa-Hernández, Rocío Serrano Rodríguez",Behav Sci (Basel)2023 May;13(5): 419.Published online 2023 May 15.doi:10.3390/bs13050419,5/15/2023,2023,May,15
The Effect of Social Networking Site Use on Depression in Graduate Students: The Mediating Role of Negative Social Comparison and Moderating Role of Implicit Personality Theories,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215360/,"Zhenzhen Chen, Yang Wu, Hongyu Ma, Gengfeng Niu, Weixin Wang",Behav Sci (Basel)2023 May;13(5): 412.Published online 2023 May 15.doi:10.3390/bs13050412,5/15/2023,2023,May,15
Personality Characteristics of Children and Adolescents with Anxiety Disorder from a Maternal Perspective: A Brief Report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215878/,"Erica da Cruz Santos, Maria-Cecilia Lopes, Fernando Ramos Asbahr, Camila Luisi Rodrigues, Fabiana Saffi, Karen Spruyt, Antonio de Padua Serafim, Cristiana Castanho de Almeida Rocca",Behav Sci (Basel)2023 May;13(5): 404.Published online 2023 May 12.doi:10.3390/bs13050404,5/12/2023,2023,May,12
The Role of Alexithymia and Impulsivity in Male Victims and Perpetrators of Intimate Partner Violence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215940/,"Stefania Mannarini, Federica Taccini, Alessandro Alberto Rossi",Behav Sci (Basel)2023 May;13(5): 402.Published online 2023 May 11.doi:10.3390/bs13050402,5/11/2023,2023,May,11
Effects of Low-Intensity Aerobic Exercise on Neurophysiological and Behavioral Correlates of Cognitive Function,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215816/,"Ryan L. Olson, David J. Cleveland, Melissa Materia",Behav Sci (Basel)2023 May;13(5): 401.Published online 2023 May 10.doi:10.3390/bs13050401,5/10/2023,2023,May,10
Uncovering Resilience Disparities among Religious Groups in Israel’s Mass COVID-19 Vaccination Drive: Lessons Learned to the Post-COVID Era,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215653/,"Miri Sarid, Maya Kalman-Halevi, Rony Tutian, Sharon Gilat-Yihyie, Adi Sarid",Behav Sci (Basel)2023 May;13(5): 398.Published online 2023 May 10.doi:10.3390/bs13050398,5/10/2023,2023,May,10
Inquiring about Loss Aversion of Achievement Value,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215568/,Chung-Chin Wu,Behav Sci (Basel)2023 May;13(5): 400.Published online 2023 May 10.doi:10.3390/bs13050400,5/10/2023,2023,May,10
The Influence of Consumer Purchases on Purchase-Related Happiness: A Serial Mediation of Commitment and Selective Information Processing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215435/,"Dongyoup Kim, Yeosun Yoon",Behav Sci (Basel)2023 May;13(5): 396.Published online 2023 May 10.doi:10.3390/bs13050396,5/10/2023,2023,May,10
Powered Mobility Device Use and Developmental Change of Young Children with Cerebral Palsy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215286/,"Samuel W. Logan, Bethany M. Sloane, Lisa K. Kenyon, Heather A. Feldner",Behav Sci (Basel)2023 May;13(5): 399.Published online 2023 May 10.doi:10.3390/bs13050399,5/10/2023,2023,May,10
Innovations in Trauma-Informed Care: Building the Nation’s First System of Trauma-Informed Recreation Centers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215495/,"Megan R. Holmes, Jennifer A. King, Emily K. Miller, Dakota L. King-White, Amy E. Korsch-Williams, Erica M. Johnson, Tomeika S. Oliver, Ivan T. Conard",Behav Sci (Basel)2023 May;13(5): 394.Published online 2023 May 9.doi:10.3390/bs13050394,5/9/2023,2023,May,9
Deriving the Types and Characteristics of Lost Children in South Korea Using the Sequential Association Rule,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215248/,Soyoung Choi,Behav Sci (Basel)2023 May;13(5): 393.Published online 2023 May 9.doi:10.3390/bs13050393,5/9/2023,2023,May,9
Prevalence of Aggressive Behavior in Greek Elementary School Settings from Teachers’ Perspectives,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215869/,"Argyro Bourou, Effie Papageorgiou",Behav Sci (Basel)2023 May;13(5): 390.Published online 2023 May 8.doi:10.3390/bs13050390,5/8/2023,2023,May,8
Brain Trauma and the Secondary Cascade in Humans: Review of the Potential Role of Vitamins in Reparative Processes and Functional Outcome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215746/,"Rebecca J. Denniss, Lynne A. Barker",Behav Sci (Basel)2023 May;13(5): 388.Published online 2023 May 8.doi:10.3390/bs13050388,5/8/2023,2023,May,8
"Well-Being, Resilience and Social Support of Athletes with Disabilities: A Systematic Review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215254/,"Tânia Mira, Aldo M. Costa, Miguel Jacinto, Susana Diz, Diogo Monteiro, Filipe Rodrigues, Rui Matos, Raúl Antunes",Behav Sci (Basel)2023 May;13(5): 389.Published online 2023 May 8.doi:10.3390/bs13050389,5/8/2023,2023,May,8
Unpacking the Relationship between Fear Motives and Self-Control Strategies among Managers: The Mediating Role of Intrusive Thoughts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215596/,"Cafer Bakaç, Hugo M. Kehr",Behav Sci (Basel)2023 May;13(5): 384.Published online 2023 May 6.doi:10.3390/bs13050384,5/6/2023,2023,May,6
Roles of Brand Benefits and Relationship Commitment in Consumers’ Social Media Behavior around Sustainable Fashion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215314/,"Tae Rang Choi, Jisoo Ahn",Behav Sci (Basel)2023 May;13(5): 386.Published online 2023 May 6.doi:10.3390/bs13050386,5/6/2023,2023,May,6
The Role of Platform Quality on Consumer Purchase Intention in the Context of Cross-Border E-Commerce: The Evidence from Africa,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215088/,"Lintong Han, Yuehuan Ma, Prince Clement Addo, Miyan Liao, Jiaming Fang",Behav Sci (Basel)2023 May;13(5): 385.Published online 2023 May 6.doi:10.3390/bs13050385,5/6/2023,2023,May,6
University Dropout Model for Developing Countries: A Colombian Context Approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215226/,"Alejandro Valencia-Arias, Salim Chalela, Marcela Cadavid-Orrego, Ada Gallegos, Martha Benjumea-Arias, David Yeret Rodríguez-Salazar",Behav Sci (Basel)2023 May;13(5): 382.Published online 2023 May 5.doi:10.3390/bs13050382,5/5/2023,2023,May,5
"Clinical Sexologists’ Perceptions of the Potentials, Downfalls, and Best Practices for Digitally Delivered Therapy: A Lesson from Lockdown Due to COVID-19 in Portugal",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215798/,"Ivanilda B. Costa, Andreia A. Manão, Patrícia M. Pascoal",Behav Sci (Basel)2023 May;13(5): 376.Published online 2023 May 4.doi:10.3390/bs13050376,5/4/2023,2023,May,4
Influence of Sensation Seeking and Life Satisfaction Expectancy on Stock Addiction Tendency: Moderating Effect of Distress Tolerance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215667/,"Myounghwan Son, Goo-Churl Jeong",Behav Sci (Basel)2023 May;13(5): 378.Published online 2023 May 4.doi:10.3390/bs13050378,5/4/2023,2023,May,4
"Experience of Pain and Unpleasantness during Mammography Screening: A Cross-Sectional Study on the Roles of Emotional, Cognitive, and Personality Factors",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215386/,"Casandra I. Montoro, María del Carmen Alcaraz, Carmen M. Galvez-Sánchez",Behav Sci (Basel)2023 May;13(5): 377.Published online 2023 May 4.doi:10.3390/bs13050377,5/4/2023,2023,May,4
Psychological Stress and Hand Eczema in Physicians and Dentists: A Comparison Based on Surgical Work,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215101/,"Iva Japundžić, Liborija Lugović-Mihić, Adrijana Košćec Bjelajac, Jelena Macan, Ina Novak-Hlebar, Marija Buljan, Mario Zovak, Dinko Vidović, Zlatko Trkanjec, Matea Kuna",Behav Sci (Basel)2023 May;13(5): 379.Published online 2023 May 4.doi:10.3390/bs13050379,5/4/2023,2023,May,4
The Effects of Exam-Induced Stress on EEG Profiles and Memory Scores,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215111/,"Taylor Roy, Kevin S. Saroka, Victoria L. Hossack, Blake T. Dotta",Behav Sci (Basel)2023 May;13(5): 373.Published online 2023 May 2.doi:10.3390/bs13050373,5/2/2023,2023,May,2
Parental Phubbing and Adolescent Depressive Symptoms during COVID-19: A Serial Meditating Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215679/,"Wencheng Yang, Lu Tang, Xiangping Shen, Gengfeng Niu, Xiaohan Shi, Siyu Jin, Yumang Zhang, Zihui Yuan",Behav Sci (Basel)2023 May;13(5): 371.Published online 2023 Apr 30.doi:10.3390/bs13050371,4/30/2023,2023,Apr,30
Sexual Dysfunction in Multiple Sclerosis: The Role of Executive Function,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215093/,"Silvia Marinetto, Alice Riccardi, Filippo Barbadoro, Veronica Pucci, Enrico Selini, Aghite Pavan, Francesca Rinaldi, Paola Perini, Marco Puthenparampil, Paolo Gallo, Sara Mondini",Behav Sci (Basel)2023 May;13(5): 369.Published online 2023 Apr 29.doi:10.3390/bs13050369,4/29/2023,2023,Apr,29
The Quality of Life Supports Model as a Vehicle for Implementing Rights,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10215343/,"Lucía Morán, Laura E. Gómez, Miguel Ángel Verdugo, Robert L. Schalock",Behav Sci (Basel)2023 May;13(5): 365.Published online 2023 Apr 28.doi:10.3390/bs13050365,4/28/2023,2023,Apr,28
