Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
Career Education Skills and Career Adaptability among College Students in China: The Mediating Role of Career Decision-Making Self-Efficacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525967/,"Xinqiao Liu, Xinyuan Zhang, Yiming Dang, Wenjuan Gao",Behav Sci (Basel)2023 Sep;13(9): 780.Published online 2023 Sep 19.doi:10.3390/bs13090780,9/19/2023,2023,Sep,19
Is There an Association between the Use of Social Media and Self-Rated Health?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10526054/,"Kholisani Ndlovu, Lebogang M. Ramalepe, Nwamaka C. Nwogwugwu, Bukola G. Olutola",Behav Sci (Basel)2023 Sep;13(9): 777.Published online 2023 Sep 18.doi:10.3390/bs13090777,9/18/2023,2023,Sep,18
Does Decreased Vitamin D Level Trigger Bipolar Manic Attacks?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525522/,"Okan İmre, Mustafa Karaağaç, Cuneyt Caglayan",Behav Sci (Basel)2023 Sep;13(9): 779.Published online 2023 Sep 18.doi:10.3390/bs13090779,9/18/2023,2023,Sep,18
Exploring Substance Abuse and the Dark Tetrad in Health Sciences and Non-Health Sciences Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525443/,"Marina Carvalho de Lima Moraes, Giulia Cunha Russo, Julia da Silva Prado, Ariela Raissa Lima-Costa, Bruno Bonfá-Araujo, Julie Aitken Schermer",Behav Sci (Basel)2023 Sep;13(9): 778.Published online 2023 Sep 18.doi:10.3390/bs13090778,9/18/2023,2023,Sep,18
Predictors of Suicide Risk and Mental Health Outcomes among Hong Kong Veterinarians: A Cross-Sectional Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10526002/,"Camille K. Y. Chan, Paul W. C. Wong",Behav Sci (Basel)2023 Sep;13(9): 770.Published online 2023 Sep 15.doi:10.3390/bs13090770,9/15/2023,2023,Sep,15
Does Accountability Aggravate the Risk of Teacher Burnout? Evidence from the Chinese Education System,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525575/,"Guanyu Li, Kwok Kuen Tsang",Behav Sci (Basel)2023 Sep;13(9): 772.Published online 2023 Sep 15.doi:10.3390/bs13090772,9/15/2023,2023,Sep,15
"A Narcissism/Vanity Distinction? Reassessing Vanity Using a Modern Model of Narcissism Based on Pride, Empathy, and Social Behaviors",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525865/,"Madison A. Wheeler, Lawrence R. Burns, Paul Stephenson",Behav Sci (Basel)2023 Sep;13(9): 762.Published online 2023 Sep 14.doi:10.3390/bs13090762,9/14/2023,2023,Sep,14
Electroencephalogram-Based Subject Matching Learning (ESML): A Deep Learning Framework on Electroencephalogram-Based Biometrics and Task Identification,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525823/,"Jin Xu, Erqiang Zhou, Zhen Qin, Ting Bi, Zhiguang Qin",Behav Sci (Basel)2023 Sep;13(9): 765.Published online 2023 Sep 14.doi:10.3390/bs13090765,9/14/2023,2023,Sep,14
Shyness and Socio-Emotional Adjustment among Young Chinese Children: The Moderating Role of Screen Time,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525577/,"Jingjing Zhu, Alicia McVarnock, Laura Polakova, Shuhui Xiang, Yan Li, Robert J. Coplan",Behav Sci (Basel)2023 Sep;13(9): 763.Published online 2023 Sep 14.doi:10.3390/bs13090763,9/14/2023,2023,Sep,14
Mediating Role of PERMA Wellbeing in the Relationship between Insomnia and Psychological Distress among Nursing College Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525523/,"Qian Sun, Xiangyu Zhao, Yiming Gao, Di Zhao, Meiling Qi",Behav Sci (Basel)2023 Sep;13(9): 764.Published online 2023 Sep 14.doi:10.3390/bs13090764,9/14/2023,2023,Sep,14
"Perceived Social Support, Depressive Symptoms, Self-Compassion, and Mobile Phone Addiction: A Moderated Mediation Analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525471/,"Xiaofan Yang, Hang Ma, Ling Zhang, Jinyang Xue, Ping Hu",Behav Sci (Basel)2023 Sep;13(9): 769.Published online 2023 Sep 14.doi:10.3390/bs13090769,9/14/2023,2023,Sep,14
Psychometric Validation of the Adult Prosocialness Behavior Scale in a Professional Teaching Context,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525657/,"Manuel Mieres-Chacaltana, Sonia Salvo-Garrido, Sergio Dominguez-Lara, José Luis Gálvez-Nieto, Paula Alarcón-Bañares",Behav Sci (Basel)2023 Sep;13(9): 761.Published online 2023 Sep 13.doi:10.3390/bs13090761,9/13/2023,2023,Sep,13
Personal Workplace Relationships: Unifying an Understudied Area of Organizational and Personal Life,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525437/,"Rebecca M. Chory, Sean M. Horan",Behav Sci (Basel)2023 Sep;13(9): 760.Published online 2023 Sep 13.doi:10.3390/bs13090760,9/13/2023,2023,Sep,13
"Parent–Adolescent Conflict: Adolescents’ Coping Strategies and Preferred Parenting Styles during the Social Movements in Hong Kong, 2019",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10526070/,Andrew Yiu Tsang Low,Behav Sci (Basel)2023 Sep;13(9): 756.Published online 2023 Sep 12.doi:10.3390/bs13090756,9/12/2023,2023,Sep,12
The Impact of Sustainable Exercise on Self-Efficacy and Life Satisfaction in Women before and after Menopause,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525491/,"Abdulaziz Kulak, Turhan Toros, Emre Bulent Ogras, Ibrahim Efe Etiler, Emre Bagci, Belgin Gokyurek, Ulviye Bilgin",Behav Sci (Basel)2023 Sep;13(9): 759.Published online 2023 Sep 12.doi:10.3390/bs13090759,9/12/2023,2023,Sep,12
Revisiting the Asymmetric Matching Pennies Contradiction in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525248/,"Ailin Leng, Zeng Lian, Jaimie W. Lien, Jie Zheng",Behav Sci (Basel)2023 Sep;13(9): 757.Published online 2023 Sep 12.doi:10.3390/bs13090757,9/12/2023,2023,Sep,12
The Development of a Pilot App Targeting Short-Term and Prospective Memory in People Diagnosed with Dementia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525938/,"Vicky Nanousi, Konstantina Kalogeraki, Aikaterini Smyrnaiou, Manila Tola, Foteini Bokari, Voula Chris Georgopoulos",Behav Sci (Basel)2023 Sep;13(9): 752.Published online 2023 Sep 11.doi:10.3390/bs13090752,9/11/2023,2023,Sep,11
A Study on Differential Effects of Mathematics Reading Ability on Students’ Value-Added Mathematics Achievements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525105/,"Cheng Zhu, Xiaopeng Wu",Behav Sci (Basel)2023 Sep;13(9): 754.Published online 2023 Sep 11.doi:10.3390/bs13090754,9/11/2023,2023,Sep,11
"Exploring Sociodemographic Characteristics, Adverse Childhood Experience, and Mental Health History as Predictors of Anxiety and Depression among Adolescents and Young Adults: Findings from the MoreGoodDays Support Program in Alberta, Canada",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525571/,"Belinda Agyapong, Reham Shalaby, Katherine Hay, Rachal Pattison, Ejemai Eboreime, Mark Korthuis, Yifeng Wei, Vincent Israel Opoku Agyapong",Behav Sci (Basel)2023 Sep;13(9): 749.Published online 2023 Sep 8.doi:10.3390/bs13090749,9/8/2023,2023,Sep,8
"A Person-Centered Analysis of Meaning in Life, Purpose Orientations, and Attitudes toward Life among Chinese Youth",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525254/,"Hong Wang, Xiaosong Gai, Songliang Li",Behav Sci (Basel)2023 Sep;13(9): 748.Published online 2023 Sep 7.doi:10.3390/bs13090748,9/7/2023,2023,Sep,7
Reasons and External Factors That Influence Access to University and Job Placement Programs for Individuals with Intellectual Disability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525602/,"Ingrid Sala-Bars, Anabel Moriña, Ana Casas, Lucía Van Der Mel",Behav Sci (Basel)2023 Sep;13(9): 745.Published online 2023 Sep 6.doi:10.3390/bs13090745,9/6/2023,2023,Sep,6
Self-Stigma and Mental Health in Divorced Single-Parent Women: Mediating Effect of Self-Esteem,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525459/,"Anna Kim, Sesong Jeon, Jina Song",Behav Sci (Basel)2023 Sep;13(9): 744.Published online 2023 Sep 6.doi:10.3390/bs13090744,9/6/2023,2023,Sep,6
Anxious-Withdrawal and Sleep Problems during Adolescence: The Moderating Role of Peer Difficulties,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525876/,"Julie C. Bowker, Jessica N. Gurbacki, Chloe L. Richard, Kenneth H. Rubin",Behav Sci (Basel)2023 Sep;13(9): 740.Published online 2023 Sep 5.doi:10.3390/bs13090740,9/5/2023,2023,Sep,5
“Fill the World with Love”: Songs with Prosocial Lyrics Enhance Online Charitable Donations among Chinese Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525948/,"Mei Hong, Dapeng Liang, Teng Lu",Behav Sci (Basel)2023 Sep;13(9): 739.Published online 2023 Sep 4.doi:10.3390/bs13090739,9/4/2023,2023,Sep,4
The Relationship between Principals’ Instructional Leadership and Teacher Retention in the Undeveloped Regions of Central and Western China: The Chain-Mediating Role of Role Stress and Affective Commitment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525801/,"Qifang Zhan, Xiaohan Wang, Huan Song",Behav Sci (Basel)2023 Sep;13(9): 738.Published online 2023 Sep 4.doi:10.3390/bs13090738,9/4/2023,2023,Sep,4
Motor–Cognitive Interventions May Effectively Improve Cognitive Function in Older Adults with Mild Cognitive Impairment: A Randomized Controlled Trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525591/,"Mingda Tao, Huajun Liu, Jinxuan Cheng, Caiyun Yu, Lili Zhao",Behav Sci (Basel)2023 Sep;13(9): 737.Published online 2023 Sep 4.doi:10.3390/bs13090737,9/4/2023,2023,Sep,4
"Association of Public Sports Space Perception with Health-Related Quality of Life in Middle-Aged and Older Adults—Evidence from a Survey in Shandong, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525232/,"Chenchen Liu, Yan Gao, Zhihao Jia, Liangyu Zhao",Behav Sci (Basel)2023 Sep;13(9): 736.Published online 2023 Sep 4.doi:10.3390/bs13090736,9/4/2023,2023,Sep,4
Intervening on Global Emergencies: The Value of Human Interactions for People’s Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525546/,"Gian Piero Turchi, Davide Bassi, Marco Cavarzan, Teresa Camellini, Christian Moro, Luisa Orrù",Behav Sci (Basel)2023 Sep;13(9): 735.Published online 2023 Sep 2.doi:10.3390/bs13090735,9/2/2023,2023,Sep,2
"Relationship of Anxiety, Depression, Stress, and Post-Traumatic Stress Disorder Symptoms with Disease Severity in Acutely Ill Hospitalized COVID-19 Patients",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525712/,"Dijana Lucijanic, Alma Mihaljevic Peles, Nevenka Piskac Zivkovic, Marko Lucijanic, Matija Kranjcevic, Lana Muzinic Marinic",Behav Sci (Basel)2023 Sep;13(9): 734.Published online 2023 Sep 1.doi:10.3390/bs13090734,9/1/2023,2023,Sep,1
Mental Health and Aggression in Indonesian Women,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525866/,"Aryati Hamzy, Cheng-Chung Chen, Kuan-Ying Hsieh",Behav Sci (Basel)2023 Sep;13(9): 727.Published online 2023 Aug 31.doi:10.3390/bs13090727,8/31/2023,2023,Aug,31
Generating a Moderated Mediation Model of Positive Outcome Expectancy and Aggression,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525590/,"Jiaming Wei, Ling-Xiang Xia",Behav Sci (Basel)2023 Sep;13(9): 729.Published online 2023 Aug 31.doi:10.3390/bs13090729,8/31/2023,2023,Aug,31
The Impact of Transformational Leadership on Service Employees in the Hotel Industry,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525394/,"Jin-Kyu Kim, Jae-Jang Yang, Yong-Ki Lee",Behav Sci (Basel)2023 Sep;13(9): 731.Published online 2023 Aug 31.doi:10.3390/bs13090731,8/31/2023,2023,Aug,31
Effects of Robot Animacy and Emotional Expressions on Perspective-Taking Abilities: A Comparative Study across Age Groups,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525100/,"Xucong Hu, Song Tong",Behav Sci (Basel)2023 Sep;13(9): 728.Published online 2023 Aug 31.doi:10.3390/bs13090728,8/31/2023,2023,Aug,31
Resilient Behaviors in Music Students: Relationship with Perfectionism and Self-Efficacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10526033/,Félix Arbinaga,Behav Sci (Basel)2023 Sep;13(9): 722.Published online 2023 Aug 30.doi:10.3390/bs13090722,8/30/2023,2023,Aug,30
Can the Frailty of Older Adults in China Change? Evidence from a Random-Intercept Latent Transition Profile Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525735/,"Guangming Li, Yuxi Pan",Behav Sci (Basel)2023 Sep;13(9): 723.Published online 2023 Aug 30.doi:10.3390/bs13090723,8/30/2023,2023,Aug,30
Harsh Childhood Discipline and Developmental Changes in Adolescent Aggressive Behavior: The Mediating Role of Self-Compassion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525461/,"Qing-Feng Yang, Rui-Bo Xie, Rui Zhang, Wan Ding",Behav Sci (Basel)2023 Sep;13(9): 725.Published online 2023 Aug 30.doi:10.3390/bs13090725,8/30/2023,2023,Aug,30
Unleashing Intrapreneurial Behavior: Exploring Configurations of Influencing Factors among Grassroots Employees,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525172/,"Di Ye, Wenlong Xie, Linlin Zheng",Behav Sci (Basel)2023 Sep;13(9): 724.Published online 2023 Aug 30.doi:10.3390/bs13090724,8/30/2023,2023,Aug,30
Gender Differences in Mental Rotational Training Based on Computer Adaptive Tests,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525974/,"Hanlin Wang, Linghe Li, Pan Zhang",Behav Sci (Basel)2023 Sep;13(9): 719.Published online 2023 Aug 29.doi:10.3390/bs13090719,8/29/2023,2023,Aug,29
Whole-Body Photobiomodulation Therapy for Fibromyalgia: A Feasibility Trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525895/,"Bethany C. Fitzmaurice, Nicola R. Heneghan, Asius T. A. Rayen, Rebecca L. Grenfell, Andrew A. Soundy",Behav Sci (Basel)2023 Sep;13(9): 717.Published online 2023 Aug 29.doi:10.3390/bs13090717,8/29/2023,2023,Aug,29
Current Trends in Music Performance Anxiety Intervention,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525579/,"Belén Gómez-López, Roberto Sánchez-Cabrero",Behav Sci (Basel)2023 Sep;13(9): 720.Published online 2023 Aug 29.doi:10.3390/bs13090720,8/29/2023,2023,Aug,29
The Pathway between Social Dominance Orientation and Drop out from Hierarchy-Attenuating Contexts: The Role of Moral Foundations and Person-Environment Misfit,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525906/,"Alessio Tesi, Daniela Di Santo, Antonio Aiello",Behav Sci (Basel)2023 Sep;13(9): 712.Published online 2023 Aug 28.doi:10.3390/bs13090712,8/28/2023,2023,Aug,28
"How Do University Students Perceive Inequality, Relationships and Power in University Life in the COVID-19 Era?",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525789/,"Taeeun Shim, Songyi Lee, Mikyung Jun",Behav Sci (Basel)2023 Sep;13(9): 715.Published online 2023 Aug 28.doi:10.3390/bs13090715,8/28/2023,2023,Aug,28
Infra-Low-Frequency Neurofeedback Treatment in Dysthymia: A Case Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525676/,Reinhard Tschiesner,Behav Sci (Basel)2023 Sep;13(9): 711.Published online 2023 Aug 28.doi:10.3390/bs13090711,8/28/2023,2023,Aug,28
"The Impact of Regular Exercise on Life Satisfaction, Self-Esteem, and Self-Efficacy in Older Adults",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525489/,"Turhan Toros, Emre Bulent Ogras, Ali Burak Toy, Abdulaziz Kulak, Huseyin Tolga Esen, Sevket Cihat Ozer, Talip Celik",Behav Sci (Basel)2023 Sep;13(9): 714.Published online 2023 Aug 28.doi:10.3390/bs13090714,8/28/2023,2023,Aug,28
The Impact of Shared Information Presentation Time on Users’ Privacy-Regulation Behavior in the Context of Vertical Privacy: A Moderated Mediation Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525935/,"Lei Zhuang, Rui Sun, Lijun Chen, Wenlong Tang",Behav Sci (Basel)2023 Sep;13(9): 706.Published online 2023 Aug 25.doi:10.3390/bs13090706,8/25/2023,2023,Aug,25
Clinical Profiles in Multiple Sclerosis: Cognitive Reserve and Motor Impairment along Disease Duration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525733/,"Sabrina Maffezzini, Veronica Pucci, Alice Riccardi, Sonia Montemurro, Marco Puthenparampil, Paola Perini, Francesca Rinaldi, Paolo Gallo, Giorgio Arcara, Sara Mondini",Behav Sci (Basel)2023 Sep;13(9): 708.Published online 2023 Aug 25.doi:10.3390/bs13090708,8/25/2023,2023,Aug,25
The Measure of an Outcome: Comparing Norming and Stacking to Benchmark the Effectiveness of Brain Injury Rehabilitation Services,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525701/,"Sara D. S. Ramos, Rudi Coetzer",Behav Sci (Basel)2023 Sep;13(9): 705.Published online 2023 Aug 25.doi:10.3390/bs13090705,8/25/2023,2023,Aug,25
"Guilt, Disgust, and Not Just Right Experience Mediate the Effect of Demanding Parent Mode on Obsessive-Compulsive-Disorder-like Tendencies, and Punitive Parent Mode Moderates This Mediation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10526000/,"Suzana Semeniuc, Ancuța Elena Păduraru, Camelia Soponaru",Behav Sci (Basel)2023 Sep;13(9): 700.Published online 2023 Aug 23.doi:10.3390/bs13090700,8/23/2023,2023,Aug,23
Do Illegitimate Tasks Lead to Work Withdrawal Behavior among Generation Z Employees in China? The Role of Perceived Insider Status and Overqualification,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525576/,"Pengxiang Fan, Hao Zhang, Songlin Yang, Zixuan Yu, Ming Guo",Behav Sci (Basel)2023 Sep;13(9): 702.Published online 2023 Aug 23.doi:10.3390/bs13090702,8/23/2023,2023,Aug,23
Non-Deceptive Placebos Can Promote Acts of Kindness: A Randomized Controlled Trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525077/,"Anne Schienle, Isabella Unger",Behav Sci (Basel)2023 Sep;13(9): 703.Published online 2023 Aug 23.doi:10.3390/bs13090703,8/23/2023,2023,Aug,23
Unraveling the Puzzle of Turnover Intention: Exploring the Impact of Home-Work Interface and Working Conditions on Affective Commitment and Job Satisfaction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525439/,"Massoud Moslehpour, Afrizal Firman, Jovi Sulistiawan, Pei-Kuan Lin, Hien Thi Thu Nguyen",Behav Sci (Basel)2023 Sep;13(9): 699.Published online 2023 Aug 22.doi:10.3390/bs13090699,8/22/2023,2023,Aug,22
Disordered Social Media Use during COVID-19 Predicts Perceived Stress and Depression through Indirect Effects via Fear of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525189/,"Gabriel Tillman, Evita March, Andrew P. Lavender, Taylor A. Braund, Christopher Mesagno",Behav Sci (Basel)2023 Sep;13(9): 698.Published online 2023 Aug 22.doi:10.3390/bs13090698,8/22/2023,2023,Aug,22
The Outcomes of Organizational Citizenship Behaviors in Part-Time and Temporary Working University Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451392/,"Emma Johansson, Rona Hart",Behav Sci (Basel)2023 Aug;13(8): 697.Published online 2023 Aug 21.doi:10.3390/bs13080697,8/21/2023,2023,Aug,21
"Mental Health of People with Intellectual Disabilities Living in Residential Care before, during, and after Lockdown",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451193/,"María Dolores Gil-Llario, Irene Díaz-Rodríguez, Olga Fernández-García, Verónica Estruch-García, Mar Bisquert-Bover, Rafael Ballester-Arnal",Behav Sci (Basel)2023 Aug;13(8): 695.Published online 2023 Aug 21.doi:10.3390/bs13080695,8/21/2023,2023,Aug,21
Factors Influencing the Purchase Intention for Online Health Popular Science Information Based on the Health Belief Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451687/,"Jingfang Liu, Shiqi Wang",Behav Sci (Basel)2023 Aug;13(8): 693.Published online 2023 Aug 20.doi:10.3390/bs13080693,8/20/2023,2023,Aug,20
The Roles of Cultural Capital in Teacher–Student Interactions in China: A Qualitative Study of Students in Higher Vocational Colleges,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10452010/,"Junjun Huang, Meiyi Li, Shumin Wei, Zhen He",Behav Sci (Basel)2023 Aug;13(8): 690.Published online 2023 Aug 19.doi:10.3390/bs13080690,8/19/2023,2023,Aug,19
Child ViReal Support Program: A Randomized Controlled Trial Study for Effective Support of Parents Raising Children with Attention Deficits,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451949/,"Iouliani Pachiti, Fotios S. Milienos, Panagiota Dimitropoulou",Behav Sci (Basel)2023 Aug;13(8): 691.Published online 2023 Aug 19.doi:10.3390/bs13080691,8/19/2023,2023,Aug,19
How Emotional Contagion among Teachers Affects the Relationship between Transformational Leadership and Team Cohesion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451881/,"Giulia Paganin, Lorenzo Avanzi, Dina Guglielmi, Carlos-María Alcover, Greta Mazzetti",Behav Sci (Basel)2023 Aug;13(8): 685.Published online 2023 Aug 16.doi:10.3390/bs13080685,8/16/2023,2023,Aug,16
Examining the Pro-Self and Prosocial Components of a Calling Outlook: A Critical Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451554/,"Rona Hart, Dan Hart",Behav Sci (Basel)2023 Aug;13(8): 684.Published online 2023 Aug 16.doi:10.3390/bs13080684,8/16/2023,2023,Aug,16
Chinese Personality Traits and Mental Health: A Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451489/,"Liangsheng Wang, Yong Zhang, Zhiyuan Fu",Behav Sci (Basel)2023 Aug;13(8): 683.Published online 2023 Aug 16.doi:10.3390/bs13080683,8/16/2023,2023,Aug,16
Bimanual Movement Characteristics and Real-World Performance Following Hand–Arm Bimanual Intensive Therapy in Children with Unilateral Cerebral Palsy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451828/,"Shailesh S. Gardas, Christine Lysaght, Amy Gross McMillan, Shailesh Kantak, John D. Willson, Charity G. Patterson, Swati M. Surkar",Behav Sci (Basel)2023 Aug;13(8): 681.Published online 2023 Aug 13.doi:10.3390/bs13080681,8/13/2023,2023,Aug,13
"Social Interaction, Survival Stress and Smoking Behavior of Migrant Workers in China—An Empirical Analysis Using CHARLS Data from 2013–2018",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451940/,"Fanzhen Kong, Huiguang Chen, Yu Cheng",Behav Sci (Basel)2023 Aug;13(8): 680.Published online 2023 Aug 12.doi:10.3390/bs13080680,8/12/2023,2023,Aug,12
Active Parental Mediation and Adolescent Problematic Internet Use: The Mediating Role of Parent–Child Relationships and Hiding Online Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451844/,"Jingjing Liu, Li Wu, Xiaojun Sun, Xuqing Bai, Changying Duan",Behav Sci (Basel)2023 Aug;13(8): 679.Published online 2023 Aug 12.doi:10.3390/bs13080679,8/12/2023,2023,Aug,12
