Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
The Effects of Peer Competition-Induced Anxiety on Massive Open Online Course Learning: The Mediating Role of the Behavioral Inhibition System,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047602/,"Cui Liu, Mengzhen Fang, Min Wang, Yifang Wu, Wen Chen, Yahua Cheng",Behav Sci (Basel)2024 Apr;14(4): 324.Published online 2024 Apr 14.doi:10.3390/bs14040324,4/14/2024,2024,Apr,14
The Impact of Interpersonal Interaction on Purchase Intention in Livestreaming E-Commerce: A Moderated Mediation Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047763/,"Shuai Ling, Can Zheng, Dongmin Cho, Yonggu Kim, Qizhen Dong",Behav Sci (Basel)2024 Apr;14(4): 320.Published online 2024 Apr 12.doi:10.3390/bs14040320,4/12/2024,2024,Apr,12
The Affective Responses to Moderate Physical Activity: A Further Study to Prove the Convergent and the Discriminant Validity for the German Versions of the Feeling Scale and the Felt Arousal Scale,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047626/,"Kristin Thorenz, Gorden Sudeck, Andre Berwinkel, Matthias Weigelt",Behav Sci (Basel)2024 Apr;14(4): 317.Published online 2024 Apr 12.doi:10.3390/bs14040317,4/12/2024,2024,Apr,12
The Effects of Job Stress on Burnout and Turnover Intention: The Moderating Effects of Job Security and Financial Dependency,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047568/,"Engin Üngüren, Neslihan Onur, Hüsne Demirel, Ömer Akgün Tekin",Behav Sci (Basel)2024 Apr;14(4): 322.Published online 2024 Apr 12.doi:10.3390/bs14040322,4/12/2024,2024,Apr,12
Effect of Social Support on Career Decision-Making Difficulties: The Chain Mediating Roles of Psychological Capital and Career Decision-Making Self-Efficacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047401/,"Aibao Zhou, Jintao Liu, Chunyan Xu, Mary C. Jobe",Behav Sci (Basel)2024 Apr;14(4): 318.Published online 2024 Apr 12.doi:10.3390/bs14040318,4/12/2024,2024,Apr,12
Manipulations in Democracy?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047520/,Ruth Ben-Yashar,Behav Sci (Basel)2024 Apr;14(4): 315.Published online 2024 Apr 11.doi:10.3390/bs14040315,4/11/2024,2024,Apr,11
The Impact of College Students’ Academic Stress on Student Satisfaction from a Typological Perspective: A Latent Profile Analysis Based on Academic Self-Efficacy and Positive Coping Strategies for Stress,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047517/,Yibo Zhao,Behav Sci (Basel)2024 Apr;14(4): 311.Published online 2024 Apr 11.doi:10.3390/bs14040311,4/11/2024,2024,Apr,11
The Longitudinal Relationship between Cyberbullying Victimization and Loneliness among Chinese Middle School Students: The Mediating Effect of Perceived Social Support and the Moderating Effect of Sense of Hope,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047409/,"Jing Wu, Xu Zhang, Qianxiu Xiao",Behav Sci (Basel)2024 Apr;14(4): 312.Published online 2024 Apr 11.doi:10.3390/bs14040312,4/11/2024,2024,Apr,11
"Can Positive Social Contact Encourage Residents’ Community Citizenship Behavior? The Role of Personal Benefit, Sympathetic Understanding, and Place Identity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047692/,"Yaxi Wang, Bo Wu, Jiaqi Li, Qing Yuan, Nan Chen",Behav Sci (Basel)2024 Apr;14(4): 307.Published online 2024 Apr 10.doi:10.3390/bs14040307,4/10/2024,2024,Apr,10
Exploring Physical Education Teachers’ Intention and Perceived Constraints in Offering Online Lessons Using the Theory of Planned Behavior: A Multi-Country Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047359/,"Ferman Konukman, Bijen Filiz, Farhad Moghimehfar, Mona Adviento Maghanoy, Kim Graber, Kevin Andrew Richards, Christopher John Kinder, Yee Cheng Kueh, Ngien-Siong Chin, Garry Kuan, Gin Shi Jinyu",Behav Sci (Basel)2024 Apr;14(4): 305.Published online 2024 Apr 9.doi:10.3390/bs14040305,4/9/2024,2024,Apr,9
Communication as a Key Performance Indicator in Employer Branding in the Context of the Social Economy—A Quantitative Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047342/,"Michael P. Heide, Silvana Prodan, George Lazaroiu, Barbara Kreis-Engelhardt, Alexandru-Mihai Ghigiu",Behav Sci (Basel)2024 Apr;14(4): 303.Published online 2024 Apr 7.doi:10.3390/bs14040303,4/7/2024,2024,Apr,7
The Effect of Servant Leadership on Work Engagement: The Role of Employee Resilience and Organizational Support,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047623/,"Mingyue Cai, Minghui Wang, Jiajia Cheng",Behav Sci (Basel)2024 Apr;14(4): 300.Published online 2024 Apr 5.doi:10.3390/bs14040300,4/5/2024,2024,Apr,5
"Childhood Emotional Abuse, Neuroticism, Perfectionism, and Workaholism in an Italian Sample of Young Workers",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047696/,"Valeria Verrastro, Francesca Cuzzocrea, Danilo Calaresi, Valeria Saladino",Behav Sci (Basel)2024 Apr;14(4): 298.Published online 2024 Apr 4.doi:10.3390/bs14040298,4/4/2024,2024,Apr,4
Unconscious Integration of Categorical Relationship of Two Subliminal Numbers in Comparison with “5”,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047637/,"Changjun Li, Qingying Liu, Yingjuan Liu, Jerwen Jou, Shen Tu",Behav Sci (Basel)2024 Apr;14(4): 296.Published online 2024 Apr 4.doi:10.3390/bs14040296,4/4/2024,2024,Apr,4
The Effect of Induced Regulatory Focus on Frontal Cortical Activity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047718/,"Yiqin Lin, Xiaomin Sun",Behav Sci (Basel)2024 Apr;14(4): 292.Published online 2024 Apr 1.doi:10.3390/bs14040292,4/1/2024,2024,Apr,1
"Perceived Stress, Salivary Cortisol, and Temperament Traits among Students of Dental Medicine: A Prospective and Interventional Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047594/,"Bruno Špiljak, Luka Šimunović, Maja Vilibić, Milena Hanžek, Danijel Crnković, Liborija Lugović-Mihić",Behav Sci (Basel)2024 Apr;14(4): 289.Published online 2024 Mar 31.doi:10.3390/bs14040289,3/31/2024,2024,Mar,31
Electroencephalography (EEG) Evidence for the Psychological Processes of Humor Generation: A Comparison Perspective on Humor and Creativity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047550/,"Cuicui Sun, Zhijin Zhou",Behav Sci (Basel)2024 Apr;14(4): 290.Published online 2024 Mar 31.doi:10.3390/bs14040290,3/31/2024,2024,Mar,31
Sources of Social Support and Trauma Recovery: Evidence for Bidirectional Associations from a Recently Trauma-Exposed Community Sample,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047467/,"Lauren M. Sippel, Rachel E. Liebman, Sarah K. Schäfer, Naomi Ennis, Alexandra C. Mattern, David C. Rozek, Candice M. Monson",Behav Sci (Basel)2024 Apr;14(4): 284.Published online 2024 Mar 29.doi:10.3390/bs14040284,3/29/2024,2024,Mar,29
"Implementing a Multi-Disciplinary, Evidence-Based Resilience Intervention for Moral Injury Syndrome: Systemic Barriers and Facilitators",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047717/,"J. Irene Harris, Shawn Dunlap, Danielle Xanthos, Jeffrey M. Pyne, Eric Hermes, Brandon J. Griffin, Susannah Robb Kondrath, Se Yun Kim, Kristin B. Golden, Nathaniel J. Cooney, Timothy J. Usset",Behav Sci (Basel)2024 Apr;14(4): 281.Published online 2024 Mar 28.doi:10.3390/bs14040281,3/28/2024,2024,Mar,28
Preschool Teachers’ Emotional Competence and Teacher Self-Efficacy towards Preschool Performance in Zhejiang Province of China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047654/,"Xiaolu Ye, Nor Aniza Ahmad, Nur Aimi Nasuha Burhanuddin, Meng Na, Danwei Li",Behav Sci (Basel)2024 Apr;14(4): 280.Published online 2024 Mar 28.doi:10.3390/bs14040280,3/28/2024,2024,Mar,28
Links between Couples’ Cynical Hostility and Mental Health: A Dyadic Investigation of Older Couples,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047389/,"Dikla Segel-Karpas, Roi Estlein, Ashley E. Ermer",Behav Sci (Basel)2024 Apr;14(4): 283.Published online 2024 Mar 28.doi:10.3390/bs14040283,3/28/2024,2024,Mar,28
The Influence of Affective Empathy on Online News Belief: The Moderated Mediation of State Empathy and News Type,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047548/,"Yifan Yu, Shizhen Yan, Qihan Zhang, Zhenzhen Xu, Guangfang Zhou, Hua Jin",Behav Sci (Basel)2024 Apr;14(4): 278.Published online 2024 Mar 27.doi:10.3390/bs14040278,3/27/2024,2024,Mar,27
Working-Together Normative Appeals to Promote Pro-Environmental Donations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047407/,"Yanlin Wu, Yue Chen, Cancan Jin, Junsheng Qin, Lei Zheng, Yidi Chen",Behav Sci (Basel)2024 Apr;14(4): 273.Published online 2024 Mar 26.doi:10.3390/bs14040273,3/26/2024,2024,Mar,26
The Impact of Motherhood on Women’s Career Progression: A Scoping Review of Evidence-Based Interventions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047346/,"Ana Júlia Calegari Torres, Letícia Barbosa-Silva, Ligia Carolina Oliveira-Silva, Olívia Pillar Perez Miziara, Ully Carolina Rodrigues Guahy, Alexandra N. Fisher, Michelle K. Ryan",Behav Sci (Basel)2024 Apr;14(4): 275.Published online 2024 Mar 26.doi:10.3390/bs14040275,3/26/2024,2024,Mar,26
An Empirical Study on Corporate ESG Behavior and Employee Satisfaction: A Moderating Mediation Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047324/,"Tianxing Zhang, Jun Zhang, Siyuan Tu",Behav Sci (Basel)2024 Apr;14(4): 274.Published online 2024 Mar 26.doi:10.3390/bs14040274,3/26/2024,2024,Mar,26
Effects of Yachting Motivation on Yachting Satisfaction and Re-Yachting Intention,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047386/,"Jaehyun Ha, Dongwook Cho",Behav Sci (Basel)2024 Apr;14(4): 272.Published online 2024 Mar 25.doi:10.3390/bs14040272,3/25/2024,2024,Mar,25
"Association between Family Functioning, Child Emotional and Behavioral Problems, and Parental Stress during the COVID-19 Pandemic in Thailand",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047722/,"Sawitree Jetiyanuwat, Suttipong Kawilapat, Assawin Narkpongphun, Pichaya Pojanapotha",Behav Sci (Basel)2024 Apr;14(4): 270.Published online 2024 Mar 24.doi:10.3390/bs14040270,3/24/2024,2024,Mar,24
What Contributes to Student Language Learning Satisfaction and Achievement with Learning Management Systems?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047611/,"Hanxue Li, Aohua Ni",Behav Sci (Basel)2024 Apr;14(4): 271.Published online 2024 Mar 24.doi:10.3390/bs14040271,3/24/2024,2024,Mar,24
The Role of the Motor System in L1 and L2 Action Verb Processing for Chinese Learners of English: Evidence from Mu Rhythm Desynchronization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047514/,"Yuqing Zhang, Shifa Chen, Yule Peng, Xin Yang, Junjie Yang",Behav Sci (Basel)2024 Apr;14(4): 268.Published online 2024 Mar 24.doi:10.3390/bs14040268,3/24/2024,2024,Mar,24
"The Nexus of Training Duration, Body Image, Nutritional Practices, and Mental Health: Insights from a Strength Training Cohort",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047612/,"Jorge Jiménez-Morcillo, Stephanie Rodriguez-Besteiro, Vicente Javier Clemente-Suárez",Behav Sci (Basel)2024 Apr;14(4): 267.Published online 2024 Mar 23.doi:10.3390/bs14040267,3/23/2024,2024,Mar,23
Narrative-Derived Indices of Metacognition among People with Schizophrenia: Associations with Self-Reported and Performance-Based Social Functioning,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047350/,"Melissa F. V. Kilicoglu, Nancy B. Lundin, Kaley Angers, Aubrey M. Moe",Behav Sci (Basel)2024 Apr;14(4): 265.Published online 2024 Mar 23.doi:10.3390/bs14040265,3/23/2024,2024,Mar,23
The Impact of Praise on Cooperative Behavior in Three-Player Public Goods Games and Its Gender Differences,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047728/,"Jieyu Lv, Yingjun Zhang",Behav Sci (Basel)2024 Apr;14(4): 264.Published online 2024 Mar 22.doi:10.3390/bs14040264,3/22/2024,2024,Mar,22
The Research on Risk Factors for Adolescents’ Mental Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047495/,"Jiayu Lin, Wuyuan Guo",Behav Sci (Basel)2024 Apr;14(4): 263.Published online 2024 Mar 22.doi:10.3390/bs14040263,3/22/2024,2024,Mar,22
The Influence of Gaming Behavior on School Adjustment among Korean Adolescents: The Moderating Effect of Self-Regulation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968588/,"Jisue Lee, Goo-Churl Jeong",Behav Sci (Basel)2024 Mar;14(3): 259.Published online 2024 Mar 21.doi:10.3390/bs14030259,3/21/2024,2024,Mar,21
What Are the Economic Arguments for Mandating LGBT+ Health Training for Healthcare Providers? An Economic Evaluation of the Impacts of LGBT+ Health Training on Cervical Screening,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968406/,"Saima Bashir, William Whittaker, Catherine Meads",Behav Sci (Basel)2024 Mar;14(3): 260.Published online 2024 Mar 21.doi:10.3390/bs14030260,3/21/2024,2024,Mar,21
The Relationship between Executive Functions and Body Weight: Sex as a Moderating Variable,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967901/,"Ciro Rosario Ilardi, Antonietta Monda, Alessandro Iavarone, Sergio Chieffi, Maria Casillo, Antonietta Messina, Ines Villano, Giovanni Federico, Vincenzo Alfano, Marco Salvatore, Walter Sapuppo, Vincenzo Monda, Marcellino Monda, Girolamo Di Maio, Marco La Marra",Behav Sci (Basel)2024 Mar;14(3): 258.Published online 2024 Mar 21.doi:10.3390/bs14030258,3/21/2024,2024,Mar,21
A 6-Item Family Resilience Scale (FRS6) for Measuring Longitudinal Trajectory of Family Adjustment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968237/,"Catherine So Kum Tang, Tiffany Sok U Siu, Tak Sang Chow, Sin Hang Kwok",Behav Sci (Basel)2024 Mar;14(3): 251.Published online 2024 Mar 20.doi:10.3390/bs14030251,3/20/2024,2024,Mar,20
Compete or Cooperate? Goal Orientations and Coworker Popularity in the Knowledge-Sharing Dilemma,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968451/,"Heesun Chae, Inyong Shin",Behav Sci (Basel)2024 Mar;14(3): 250.Published online 2024 Mar 19.doi:10.3390/bs14030250,3/19/2024,2024,Mar,19
An Investigation of Employment Hope as a Key Factor Influencing Perceptions of Subjective Recovery among Adults with Serious Mental Illness Seeking Community Work,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968385/,"Marina Kukla, Alan B. McGuire, Kenneth C. Weber, Jessi Hatfield, Nancy Henry, Eric Kulesza, Angela L. Rollins",Behav Sci (Basel)2024 Mar;14(3): 246.Published online 2024 Mar 19.doi:10.3390/bs14030246,3/19/2024,2024,Mar,19
Measuring Occupational Well-Being Indicators: Scale Construction and Validation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968079/,"Hanvedes Daovisan, Ungsinun Intarakamhang",Behav Sci (Basel)2024 Mar;14(3): 248.Published online 2024 Mar 19.doi:10.3390/bs14030248,3/19/2024,2024,Mar,19
The Mediating Role of Emotional Arousal and Donation Anxiety on Blood Donation Intentions: Expanding on the Theory of Planned Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968394/,"Stefanos Balaskas, Maria Koutroumani, Maria Rigou",Behav Sci (Basel)2024 Mar;14(3): 242.Published online 2024 Mar 17.doi:10.3390/bs14030242,3/17/2024,2024,Mar,17
Insecure Attachment and Depressive Symptoms among a Large Sample of Chinese Young Adults: The Mediating Role of Positive and Negative Self-Compassion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968516/,"Shuhan Yang, Yizhen Ren, Xi Song, Jie Ge, Yu Peng",Behav Sci (Basel)2024 Mar;14(3): 238.Published online 2024 Mar 15.doi:10.3390/bs14030238,3/15/2024,2024,Mar,15
"Understanding the Interplay between Wellness Motivation, Engagement, Satisfaction, and Destination Loyalty",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967863/,"Young-joo Ahn, Katie Bokyun Kim",Behav Sci (Basel)2024 Mar;14(3): 239.Published online 2024 Mar 15.doi:10.3390/bs14030239,3/15/2024,2024,Mar,15
Performance Pressure and Employee Presenteeism: The Joint Effects of Authoritarian Leadership and Independent Self-Construal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968470/,"Siyi Zhang, Haijia Wang, Qi He",Behav Sci (Basel)2024 Mar;14(3): 236.Published online 2024 Mar 14.doi:10.3390/bs14030236,3/14/2024,2024,Mar,14
Influence of Personality Traits and Organizational Justice on Job Satisfaction among Nurses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968403/,"Marin Mamić, Tihomir Jovanović, Slavka Galić, Ivana Jelinčić, Štefica Mikšić, Božica Lovrić, Ivanka Zirdum, Kristijan Matković, Goran Zukanović, Goranka Radmilović, Tihana Mendeš, Mirela Frančina, Ivan Vukoja",Behav Sci (Basel)2024 Mar;14(3): 235.Published online 2024 Mar 14.doi:10.3390/bs14030235,3/14/2024,2024,Mar,14
Attitudes Formation toward Minority Outgroups in Times of Global Crisis—The Role of Good and Bad Digital News Consumption,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968346/,"Nonna Kushnirovich, Sabina Lissitsa",Behav Sci (Basel)2024 Mar;14(3): 232.Published online 2024 Mar 13.doi:10.3390/bs14030232,3/13/2024,2024,Mar,13
Neurite Orientation Dispersion and Density Imaging (NODDI) of Brain Microstructure in Adolescent Cannabis and Nicotine Use,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968201/,"Alexander L Wallace, Kelly E. Courtney, Natasha E. Wade, Laura E. Hatz, Rachel Baca, Aaron Jacobson, Thomas T. Liu, Joanna Jacobus",Behav Sci (Basel)2024 Mar;14(3): 231.Published online 2024 Mar 13.doi:10.3390/bs14030231,3/13/2024,2024,Mar,13
The Effect of Time Monitoring on the Development of Time-Based Prospective Memory among Children Aged 7–11 Years Old,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967771/,"Yinya Wang, Zhi Ren, Yaqi Yue, Xi Zheng, Xinyuan Zhang, Lijuan Wang",Behav Sci (Basel)2024 Mar;14(3): 233.Published online 2024 Mar 13.doi:10.3390/bs14030233,3/13/2024,2024,Mar,13
Can the Spontaneous Electroencephalography Theta/Beta Power Ratio and Alpha Oscillation Measure Individuals’ Attentional Control?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968630/,"Hua Wei, Lele Chen, Lijun Zhao",Behav Sci (Basel)2024 Mar;14(3): 227.Published online 2024 Mar 12.doi:10.3390/bs14030227,3/12/2024,2024,Mar,12
Children’s Social Behaviors: Developmental Mechanisms and Implications,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968031/,"Xuechen Ding, Wan Ding",Behav Sci (Basel)2024 Mar;14(3): 230.Published online 2024 Mar 12.doi:10.3390/bs14030230,3/12/2024,2024,Mar,12
Teachers’ Perceptions and Position Regarding the Problem of Bullying and Its Socio-Educational Prevention,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967889/,"Sara Martínez-Carrera, Cristina Sánchez-Martínez, Isabel Martínez-Carrera, Miguel Ángel Díaz Dieguez",Behav Sci (Basel)2024 Mar;14(3): 229.Published online 2024 Mar 12.doi:10.3390/bs14030229,3/12/2024,2024,Mar,12
Exploring the Impact of Leader Bottom-Line Mentality on Subordinate Learning from Work Failures: A Social Information Processing Perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967719/,"Yunsheng Shi, Lei Gao, Haibo Yu, Shanghao Song",Behav Sci (Basel)2024 Mar;14(3): 226.Published online 2024 Mar 11.doi:10.3390/bs14030226,3/11/2024,2024,Mar,11
"Review on Panic Buying Behavior during Pandemics: Influencing Factors, Stockpiling, and Intervention Strategies",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967731/,"Reza Jazemi, Sajede Farahani, Wilkistar Otieno, Jaejin Jang",Behav Sci (Basel)2024 Mar;14(3): 222.Published online 2024 Mar 9.doi:10.3390/bs14030222,3/9/2024,2024,Mar,9
The Influence of Emotional Intelligence on Quality of Life in Patients Undergoing Chronic Hemodialysis Focused on Age and Gender,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968398/,"Afra Masià-Plana, Miquel Sitjar-Suñer, Susana Mantas-Jiménez, Rosa Suñer-Soler",Behav Sci (Basel)2024 Mar;14(3): 220.Published online 2024 Mar 8.doi:10.3390/bs14030220,3/8/2024,2024,Mar,8
Effectiveness of Group Physical Exercise in Treating Major Depressive Disorder: An Analysis of Secondary Data from an Aborted Randomized Trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968232/,"Hossam Elgendy, Reham Shalaby, Belinda Agyapong, Deanna Lesage, Lacey Paulsen, Amy Delday, Sherianna Duiker, Shireen Surood, Yifeng Wei, Nnamdi Nkire, Vincent Israel Opoku Agyapong",Behav Sci (Basel)2024 Mar;14(3): 219.Published online 2024 Mar 8.doi:10.3390/bs14030219,3/8/2024,2024,Mar,8
Narrative Forewarnings: A Qualitative Analysis of the Themes Preceding Disorganized Speech in Schizophrenia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968572/,"Robert J. Bettis, Laura A. Faith, Ashlynn M. Beard, Brailee A. Whan, Ceouna M. Hegwood, Mahogany A. Monette, Evan J. Myers, Imani S. Linton, Bethany L. Leonhardt, Michelle P. Salyers, Kyle S. Minor",Behav Sci (Basel)2024 Mar;14(3): 212.Published online 2024 Mar 6.doi:10.3390/bs14030212,3/6/2024,2024,Mar,6
The Effect of Musical Environments on Designers’ Attention: Persistent Music Listening Interferes with Attention,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968218/,"Shulan Yu, Xinran Chen",Behav Sci (Basel)2024 Mar;14(3): 216.Published online 2024 Mar 6.doi:10.3390/bs14030216,3/6/2024,2024,Mar,6
