Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
The Impact of Empowering Leadership on Taking Charge Behaviors: Mediating Strengths Use and Moderating Ambition,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11352113/,"Lingnan Kong, Yang Liu, He Ding, Sha Liu, Shunkun Yu",Behav Sci (Basel)2024 Aug;14(8): 633.Published online 2024 Jul 24.doi:10.3390/bs14080633,7/24/2024,2024,Jul,24
The Impact of Continuous and Partial Reinforcement on the Acquisition and Generalization of Human-Conditioned Fear,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11351138/,"Yidan Song, Shaochen Zhao, Muxin Rong, Ying Liu, Yu Gao, Wei Chen, Donghuan Zhang, Xifu Zheng",Behav Sci (Basel)2024 Aug;14(8): 630.Published online 2024 Jul 24.doi:10.3390/bs14080630,7/24/2024,2024,Jul,24
Relationships between Self-Efficacy and Teachers’ Well-Being in Middle School English Teachers: The Mediating Role of Teaching Satisfaction and Resilience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11351107/,"Xiaochen Wang, Yang Gao, Qikai Wang, Panpan Zhang",Behav Sci (Basel)2024 Aug;14(8): 629.Published online 2024 Jul 23.doi:10.3390/bs14080629,7/23/2024,2024,Jul,23
Study on the Psychological Effects of Intangible Cultural Heritage Advertising with Different Degrees of Situational Involvement,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274228/,"Ruiying Kuang, Changping Hu, Shiyu Huo, Yitian Shi, Xinai Tang, Lulu Mao",Behav Sci (Basel)2024 Jul;14(7): 623.Published online 2024 Jul 22.doi:10.3390/bs14070623,7/22/2024,2024,Jul,22
Exploring Sibling Relationship Quality among Latinx Siblings: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273421/,"Megan R. Holmes, Kari A. O’Donnell, Kristina Lovato, Laurie Kramer, Amy E. Korsch-Williams, Allison E. Herceg, Sylvia O. Stephens",Behav Sci (Basel)2024 Jul;14(7): 624.Published online 2024 Jul 22.doi:10.3390/bs14070624,7/22/2024,2024,Jul,22
Is It Possible to Improve the Perceived Quality of Life of Overweight or Obese Older People through a Multicomponent Physical Exercise Program?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273806/,"Yazmina Pleticosic-Ramírez, Víctor Arufe-Giráldez, Josune Rodríguez-Negro, Marcos Mecías-Calvo, Rubén Navarro-Patón",Behav Sci (Basel)2024 Jul;14(7): 618.Published online 2024 Jul 21.doi:10.3390/bs14070618,7/21/2024,2024,Jul,21
Self-Determination Research: Current and Future Directions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274213/,"Kathryn M. Burke, Karrie A. Shogren, Andrea Parente, Abdulaziz Alsaeed, Austin M. Myers, Shawn Aleong",Behav Sci (Basel)2024 Jul;14(7): 613.Published online 2024 Jul 19.doi:10.3390/bs14070613,7/19/2024,2024,Jul,19
The Behavioral Intention to Use Virtual Reality in Schools: A Technology Acceptance Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274083/,"Silvia Puiu, Mihaela Tinca Udriștioiu",Behav Sci (Basel)2024 Jul;14(7): 615.Published online 2024 Jul 19.doi:10.3390/bs14070615,7/19/2024,2024,Jul,19
Training and Technology Acceptance of ChatGPT in University Students of Social Sciences: A Netcoincidental Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274043/,"Elena María García-Alonso, Ana Cristina León-Mejía, Roberto Sánchez-Cabrero, Raquel Guzmán-Ordaz",Behav Sci (Basel)2024 Jul;14(7): 612.Published online 2024 Jul 18.doi:10.3390/bs14070612,7/18/2024,2024,Jul,18
“We Can Do Better”: Developing Attitudinal Scales Relevant to LGBTQ2S+ Issues—A Primer on Best Practice Recommendations for Beginners in Scale Development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273634/,"CJ Bishop, Todd Graham Morrison",Behav Sci (Basel)2024 Jul;14(7): 611.Published online 2024 Jul 18.doi:10.3390/bs14070611,7/18/2024,2024,Jul,18
The Mediating Role of Interoceptive Sensitivity in the Relationship between Physical Activity and Depression Symptoms in College Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273503/,"Qian Sun, Xiaona Shen, Meiling Qi, Muhammad Suliman, Siyu Tian",Behav Sci (Basel)2024 Jul;14(7): 608.Published online 2024 Jul 18.doi:10.3390/bs14070608,7/18/2024,2024,Jul,18
Parental Involvement and Children’s Subjective Well-Being: Mediating Roles of the Sense of Security and Autonomous Motivation in Chinese Primary School Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273736/,"Xiaoxian Liu, Hengyuan Fan, Xinya Shang, Wange Li, Xinhui He, Purui Cao, Xiaosheng Ding",Behav Sci (Basel)2024 Jul;14(7): 603.Published online 2024 Jul 16.doi:10.3390/bs14070603,7/16/2024,2024,Jul,16
Real-World Effectiveness and Predictors of Nurse-Led Individual Cognitive Behavioral Therapy for Mental Disorders: An Updated Pragmatic Retrospective Cohort Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273469/,"Naoki Yoshinaga, Yoko Obara, Naohisa Kawano, Kazuki Kondo, Yuta Hayashi, Michikazu Nakai, Ryuichiro Takeda, Hiroki Tanoue",Behav Sci (Basel)2024 Jul;14(7): 604.Published online 2024 Jul 16.doi:10.3390/bs14070604,7/16/2024,2024,Jul,16
The Negative Effect of Siblings on Perspective-Taking in Adulthood under Chinese Culture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274031/,"Xingyu Fan, Yi Liu",Behav Sci (Basel)2024 Jul;14(7): 599.Published online 2024 Jul 14.doi:10.3390/bs14070599,7/14/2024,2024,Jul,14
Chinese Rural Kindergarten Teachers’ Work–Family Conflict and Their Turnover Intention: The Role of Emotional Exhaustion and Professional Identity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273554/,"Yingjie Wang, Qianqian Xia, Huilan Yue, Wei Teng",Behav Sci (Basel)2024 Jul;14(7): 597.Published online 2024 Jul 14.doi:10.3390/bs14070597,7/14/2024,2024,Jul,14
From E-Commerce to the Metaverse: A Neuroscientific Analysis of Digital Consumer Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274220/,"Alessandro Fici, Marco Bilucaglia, Chiara Casiraghi, Cristina Rossi, Simone Chiarelli, Martina Columbano, Valeria Micheletto, Margherita Zito, Vincenzo Russo",Behav Sci (Basel)2024 Jul;14(7): 596.Published online 2024 Jul 13.doi:10.3390/bs14070596,7/13/2024,2024,Jul,13
Exploring Chinese Secondary School Students’ Acceptance of Live Video-Streamed Teaching Platforms in EFL Class: An Application of the Technology Acceptance Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274336/,"Jinfen Xu, Qiaoling Deng",Behav Sci (Basel)2024 Jul;14(7): 593.Published online 2024 Jul 12.doi:10.3390/bs14070593,7/12/2024,2024,Jul,12
Nature-Based Therapeutic Intervention for Individuals with Post-Concussion Symptoms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273594/,"Sus Sola Corazon, Lisbeth Jul Olsen, Natasha Kæreby, Dorthe Varning Poulsen, Ulrik Sidenius, Stine Bekke-Hansen, Linda Marschner",Behav Sci (Basel)2024 Jul;14(7): 594.Published online 2024 Jul 12.doi:10.3390/bs14070594,7/12/2024,2024,Jul,12
Associations between Unsociability and Peer Problems in Chinese Children and Adolescents: A Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274350/,"Na Hu, Wen Zhang, Aersheng Haidabieke, Jiyueyi Wang, Nan Zhou, Xuechen Ding, Hong Zheng",Behav Sci (Basel)2024 Jul;14(7): 590.Published online 2024 Jul 11.doi:10.3390/bs14070590,7/11/2024,2024,Jul,11
Social Media as a Tool for Informal Spanish Learning: A Phenomenological Study of Chinese Students’ Behaviour in Spain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274278/,"Xinyu Zhang, Francesca Romero-Forteza",Behav Sci (Basel)2024 Jul;14(7): 584.Published online 2024 Jul 10.doi:10.3390/bs14070584,7/10/2024,2024,Jul,10
Giving It a Shot with a Different Approach: Prosocial Strategies Moderate the Joint Effects of Agentic and Communal Goals on Bullying,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273542/,"Yangan Wang, Qingqin Zhang, Zixiao Dong, Xiangkui Zhang",Behav Sci (Basel)2024 Jul;14(7): 583.Published online 2024 Jul 10.doi:10.3390/bs14070583,7/10/2024,2024,Jul,10
Age Three: Milestone in the Development of Cognitive Flexibility,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274188/,"Chufan Wan, Hui Cai, Fuhong Li",Behav Sci (Basel)2024 Jul;14(7): 578.Published online 2024 Jul 8.doi:10.3390/bs14070578,7/8/2024,2024,Jul,8
Gender-Based Dating Violence and Social Media among Spanish Young People: A Qualitative Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273522/,"Marta García-Ruiz, María Dolores Ruiz-Fernández, María del Mar Jiménez-Lasserrotte, Isabel María Fernández-Medina, María Isabel Ventura-Miranda",Behav Sci (Basel)2024 Jul;14(7): 575.Published online 2024 Jul 7.doi:10.3390/bs14070575,7/7/2024,2024,Jul,7
The Impact of Exercise Cognition on Exercise Behaviors: The Mediating Role of the Satisfaction of Basic Psychological Needs in Exercise for Adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274118/,"Jianhua Yan, Haiwei Ren, Congshuai Wang, Ke Zhou, Xiaofen D. Hamilton",Behav Sci (Basel)2024 Jul;14(7): 574.Published online 2024 Jul 6.doi:10.3390/bs14070574,7/6/2024,2024,Jul,6
Are Children Following High Trajectories of Disruptive Behaviors in Early Childhood More or Less Likely to Follow Concurrent High Trajectories of Internalizing Problems?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274135/,"Rene Carbonneau, Frank Vitaro, Mara Brendgen, Michel Boivin, Richard E. Tremblay",Behav Sci (Basel)2024 Jul;14(7): 571.Published online 2024 Jul 5.doi:10.3390/bs14070571,7/5/2024,2024,Jul,5
Milking the Alternatives: Understanding Coffee Consumers’ Preferences for Non-Dairy Milk,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273792/,"Nibal Halabi, Velina Hristova, Ivo Vlaev",Behav Sci (Basel)2024 Jul;14(7): 569.Published online 2024 Jul 5.doi:10.3390/bs14070569,7/5/2024,2024,Jul,5
Can ‘Script Elicitation’ Methods Be Used to Promote Physical Activity? An Acceptability Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273430/,"William Peer, Ruth R. Mathews, Xueli Ng, Winson Ho Chun Wong, Benjamin Gardner",Behav Sci (Basel)2024 Jul;14(7): 572.Published online 2024 Jul 5.doi:10.3390/bs14070572,7/5/2024,2024,Jul,5
The Role of Contextual Variables and Structural Diversity on College Students’ Engineering Self-Efficacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274101/,"Bo Hyun Lee, Xiaotian Hu, Lisa Y. Flores, Rachel L. Navarro",Behav Sci (Basel)2024 Jul;14(7): 564.Published online 2024 Jul 4.doi:10.3390/bs14070564,7/4/2024,2024,Jul,4
Harnessing Workplace Ostracism: Unleashing Proactive Behavior through Work Focus and Visionary Leadership,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273812/,"Guang Xu, Shan Liu, Jie Zhong, Haiyan Yang",Behav Sci (Basel)2024 Jul;14(7): 566.Published online 2024 Jul 4.doi:10.3390/bs14070566,7/4/2024,2024,Jul,4
The Anchoring Effect in Study Time Allocation: Labor-in-Vain versus Labor-and-Gain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273422/,"Xiuya Li, Hui Xu, Yue Chu, Weihai Tang, Xiping Liu",Behav Sci (Basel)2024 Jul;14(7): 567.Published online 2024 Jul 4.doi:10.3390/bs14070567,7/4/2024,2024,Jul,4
Family Climate as a Mediator of the Relationship between Stress and Life Satisfaction: A Study with Young University Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274305/,"Paula Morales Almeida, Cristina Nunes",Behav Sci (Basel)2024 Jul;14(7): 559.Published online 2024 Jul 2.doi:10.3390/bs14070559,7/2/2024,2024,Jul,2
The Impact of Color Cues on the Learning Performance in Video Lectures,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274038/,"Linwei She, Zhiguo Wang, Xiaohui Tao, Liqi Lai",Behav Sci (Basel)2024 Jul;14(7): 560.Published online 2024 Jul 2.doi:10.3390/bs14070560,7/2/2024,2024,Jul,2
The Food Addiction Clinical Treatment (FACT) Manual: A Harm Reduction Treatment Approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273413/,"Erin L. O’Hea, Shenelle A. Edwards-Hampton, Dana L. Beall Brown, Kendrin R. Sonneville, Douglas M. Ziedonis, Ashley N. Gearhardt",Behav Sci (Basel)2024 Jul;14(7): 557.Published online 2024 Jul 1.doi:10.3390/bs14070557,7/1/2024,2024,Jul,1
Analysis of Bullying in Physical Education: Descriptive Study of Spanish Adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274082/,"Juan de Dios Benítez-Sillero, Diego Corredor-Corredor, Álvaro Morente-Montero, Javier Murillo-Moraño, José Manuel Armada-Crespo",Behav Sci (Basel)2024 Jul;14(7): 555.Published online 2024 Jun 30.doi:10.3390/bs14070555,6/30/2024,2024,Jun,30
Sandplay Therapy and Active Imagination: What Are the Similarities and Differences? Reflections about Jung’s Writings on Active Imagination,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273505/,Yura Loscalzo,Behav Sci (Basel)2024 Jul;14(7): 553.Published online 2024 Jun 29.doi:10.3390/bs14070553,6/29/2024,2024,Jun,29
The Influence of State Authenticity on the Sense of Meaning in Life of Middle School Students: Evidence from a Daily Diary Investigation and an Authenticity Enhancement Experiment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274163/,"Shan Yan, Weihai Tang",Behav Sci (Basel)2024 Jul;14(7): 550.Published online 2024 Jun 28.doi:10.3390/bs14070550,6/28/2024,2024,Jun,28
Evaluating the Effects of Self-Monitoring of Performance with a Peer Component on Disruptive Behavior and Task Completion of Children with Autism Spectrum Disorder,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11274114/,"Isabella Gural, Catia Cividini-Motta, Marissa L. Del Vecchio, Madeline R. Risse",Behav Sci (Basel)2024 Jul;14(7): 547.Published online 2024 Jun 28.doi:10.3390/bs14070547,6/28/2024,2024,Jun,28
The Effect of Psychoeducation on Attitudes toward Violence and Risky Behaviors among Refugee Adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273866/,"Derya Atik, Ayşe İnel Manav, Edanur Tar Bolacalı",Behav Sci (Basel)2024 Jul;14(7): 549.Published online 2024 Jun 28.doi:10.3390/bs14070549,6/28/2024,2024,Jun,28
Navigating Purchase Intentions: The Influence of Reviewers’ Comments Moderated by Risk and Trust,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273633/,"Sabina Kwakye, Ahmet Ertugan, Laith Tashtoush",Behav Sci (Basel)2024 Jul;14(7): 552.Published online 2024 Jun 28.doi:10.3390/bs14070552,6/28/2024,2024,Jun,28
Development of Playfulness in Children with Low Executive Functions: The Role of Parental Playfulness and Parental Playtime with Their Child,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273681/,"Isabelle Duss, Cornelia Ruedisueli, Corina Wustmann Seiler, Patricia Lannen",Behav Sci (Basel)2024 Jul;14(7): 542.Published online 2024 Jun 27.doi:10.3390/bs14070542,6/27/2024,2024,Jun,27
Participants’ Utilitarian Choice Is Influenced by Gamble Presentation and Age,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11273427/,"Joseph Teal, Petko Kusev, Siana Vukadinova, Rose Martin, Renata M. Heilman",Behav Sci (Basel)2024 Jul;14(7): 536.Published online 2024 Jun 26.doi:10.3390/bs14070536,6/26/2024,2024,Jun,26
