Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
Effect of Physical Exercise on Executive Functions Using the Emotional Stroop Task in Perimenopausal Women: A Pilot Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047564/,"Li-Yu Wu, Hsiu-Chin Hsu, Lee-Fen Ni, Yu-Jia Yan, Ren-Jen Hwang",Behav Sci (Basel)2024 Apr;14(4): 338.Published online 2024 Apr 18.doi:10.3390/bs14040338,4/18/2024,2024,Apr,18
Metacognition as a Transdiagnostic Determinant of Recovery in Schizotypy and Schizophrenia Spectrum Disorders,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047686/,"Courtney N. Wiesepape, Elizabeth A. Smith, Jaclyn D. Hillis-Mascia, Sarah E. Queller Soza, Madyson M. Morris, Alison V. James, Alexis Stokes",Behav Sci (Basel)2024 Apr;14(4): 336.Published online 2024 Apr 17.doi:10.3390/bs14040336,4/17/2024,2024,Apr,17
"Underemployment, Work Needs, and Job Satisfaction: Does Social Support Matter?",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047317/,"Furkan Kirazci, Aysenur Buyukgoze-Kavas",Behav Sci (Basel)2024 Apr;14(4): 335.Published online 2024 Apr 17.doi:10.3390/bs14040335,4/17/2024,2024,Apr,17
The Influence of Supervisor–Postgraduate Relationship on Master’s Students’ Research Learning Engagement—The Mediating Effect of Academic Aspiration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047659/,"Jianhe Zhang, Meiyin Wu, Guangjin Zhang",Behav Sci (Basel)2024 Apr;14(4): 334.Published online 2024 Apr 16.doi:10.3390/bs14040334,4/16/2024,2024,Apr,16
Adult Maltese Women’s Understanding of How Childhood Domestic Violence Has Impacted Their Relationships with Their Parents and Siblings: A Grounded Theory Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047322/,"Clarissa Sammut-Scerri, Arlene Vetere",Behav Sci (Basel)2024 Apr;14(4): 333.Published online 2024 Apr 16.doi:10.3390/bs14040333,4/16/2024,2024,Apr,16
Rehabilitation of Individuals with Special Educational Needs through Music: An Accreditation Model Proposal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047713/,"Hazan Kurtaslan, Ü. Ezgi Güleken",Behav Sci (Basel)2024 Apr;14(4): 329.Published online 2024 Apr 15.doi:10.3390/bs14040329,4/15/2024,2024,Apr,15
A Recovery-Oriented Approach: Application of Metacognitive Reflection and Insight Therapy (MERIT) for Youth with Clinical High Risk (CHR) for Psychosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047690/,"Bethany L. Leonhardt, Andrew C. Visco, Jay A. Hamm, Jenifer L. Vohs",Behav Sci (Basel)2024 Apr;14(4): 325.Published online 2024 Apr 15.doi:10.3390/bs14040325,4/15/2024,2024,Apr,15
The Role of Triggers in Physical Activity among College Students: An Extended Model of the Theory of Planned Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047562/,"Yunbo Wang, Hyoung-Kil Kang",Behav Sci (Basel)2024 Apr;14(4): 328.Published online 2024 Apr 15.doi:10.3390/bs14040328,4/15/2024,2024,Apr,15
"Effects of Physical Activity on Cognition, Behavior, and Motor Skills in Youth with Autism Spectrum Disorder: A Systematic Review of Intervention Studies",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047543/,"Sara Suárez-Manzano, Alberto Ruiz-Ariza, Nuno Eduardo Marques de Loureiro, Emilio J. Martínez-López",Behav Sci (Basel)2024 Apr;14(4): 330.Published online 2024 Apr 15.doi:10.3390/bs14040330,4/15/2024,2024,Apr,15
Needs of Family Caregivers of People with Lower Limb Amputations: A Scoping Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047372/,"Diana Rodrigues, Rosa Silva, Sofia Castanheira, Luís Carvalho, Cristina Pinto",Behav Sci (Basel)2024 Apr;14(4): 326.Published online 2024 Apr 15.doi:10.3390/bs14040326,4/15/2024,2024,Apr,15
"Interplay among Anxiety, Digital Environmental Exposure, and Cognitive Control: Implications of Natural Settings",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047410/,"Viola Benedetti, Fiorenza Giganti, Maria Cotugno, Chiara Noferini, Gioele Gavazzi, Giorgio Gronchi, Stefania Righi, Francesco Meneguzzo, Francesco Riccardo Becheri, Qing Li, Maria Pia Viggiano",Behav Sci (Basel)2024 Apr;14(4): 323.Published online 2024 Apr 13.doi:10.3390/bs14040323,4/13/2024,2024,Apr,13
Primary Arterial Hypertension Associated with Cognitive Dysfunction in Young Adults: Results from a Cross-Sectional Controlled Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047524/,"Kristijonas Puteikis, Karolis Ažukaitis, Danguolė Dadurkevičienė, Kazys Simanauskas, Vaida Šileikienė, Augustina Jankauskienė, Rūta Mameniškienė",Behav Sci (Basel)2024 Apr;14(4): 321.Published online 2024 Apr 12.doi:10.3390/bs14040321,4/12/2024,2024,Apr,12
Understanding Spontaneous Symbolism in Psychotherapy Using Embodied Thought,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047384/,Erik Goodwyn,Behav Sci (Basel)2024 Apr;14(4): 319.Published online 2024 Apr 12.doi:10.3390/bs14040319,4/12/2024,2024,Apr,12
Psychometric Properties of a Short Academic Motivation Scale (SAMS) in Medical Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047349/,"Jai Pascual-Mariño, Mardel Morales-García, Liset Z. Sairitupa-Sanchez, Oscar Mamani-Benito, Percy G. Ruiz Mamani, Sandra B. Morales-García, Oriana Rivera-Lozada, Wilter C. Morales-García",Behav Sci (Basel)2024 Apr;14(4): 316.Published online 2024 Apr 12.doi:10.3390/bs14040316,4/12/2024,2024,Apr,12
Veiled to Express: Uncovering the Effect of Mask-Wearing on Voice Behavior in the Workplace,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047678/,"Ziyan Cui, Yangjie Liu, Xiaoxiao Sun, Zhe Shang, Minya Xu",Behav Sci (Basel)2024 Apr;14(4): 309.Published online 2024 Apr 11.doi:10.3390/bs14040309,4/11/2024,2024,Apr,11
Comparison of Audience Behavior between eSports and Authentic Sports Fans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047414/,"Taeyeon Oh, Joon-Ho Kang, Younghan Lee, Soyon Michelle Choi",Behav Sci (Basel)2024 Apr;14(4): 313.Published online 2024 Apr 11.doi:10.3390/bs14040313,4/11/2024,2024,Apr,11
"Chronotype, Time of Day, and Children’s Cognitive Performance in Remote Neuropsychological Assessment",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047315/,"Catarina Bettencourt, Luís Pires, Filipa Almeida, Manuela Vilar, Hugo Cruz, José Leitão, Ana Allen Gomes",Behav Sci (Basel)2024 Apr;14(4): 310.Published online 2024 Apr 11.doi:10.3390/bs14040310,4/11/2024,2024,Apr,11
Development of Mental Toughness among Basketball Sports School Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047309/,"Eimantas Pocius, Romualdas Malinauskas",Behav Sci (Basel)2024 Apr;14(4): 314.Published online 2024 Apr 11.doi:10.3390/bs14040314,4/11/2024,2024,Apr,11
How to Assess Oral Narrative Skills of Children and Adolescents with Intellectual Disabilities: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047450/,"Victoria Sánchez-Gómez, Miguel Ángel Verdugo, María Isabel Calvo, Antonio M. Amor, Blanca Palomero-Sierra, Laura Zampini",Behav Sci (Basel)2024 Apr;14(4): 308.Published online 2024 Apr 10.doi:10.3390/bs14040308,4/10/2024,2024,Apr,10
Mindfulness Affects the Boundaries of Bodily Self-Representation: The Effect of Focused-Attention Meditation in Fading the Boundary of Peripersonal Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047477/,"Salvatore Gaetano Chiarella, Riccardo De Pastina, Antonino Raffone, Luca Simione",Behav Sci (Basel)2024 Apr;14(4): 306.Published online 2024 Apr 9.doi:10.3390/bs14040306,4/9/2024,2024,Apr,9
Psychological Traditionality and Modernity and Happiness: The Different Happiness Levels in Chinese Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047449/,"Erjia Xu, Sihua Liao, Ping Hu",Behav Sci (Basel)2024 Apr;14(4): 304.Published online 2024 Apr 8.doi:10.3390/bs14040304,4/8/2024,2024,Apr,8
The Post-Effects of the Authenticity of Rural Intangible Cultural Heritage and Tourists’ Engagement,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047576/,"Yifan Zuo, Tianning Lan, Shuangshuang Liu, Hongfa Zeng",Behav Sci (Basel)2024 Apr;14(4): 302.Published online 2024 Apr 5.doi:10.3390/bs14040302,4/5/2024,2024,Apr,5
Evaluating Need Crafting: Scale Validation and Workplace Implications,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047519/,"Ivan Putter, Leoni van der Vaart, Jacqueline Bosman",Behav Sci (Basel)2024 Apr;14(4): 301.Published online 2024 Apr 5.doi:10.3390/bs14040301,4/5/2024,2024,Apr,5
Who Will Be More Egocentric? Age Differences in the Impact of Retrospective Self-Experience on Interpersonal Emotion Intensity Judgment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047662/,"Menghan Jin, Huamao Peng",Behav Sci (Basel)2024 Apr;14(4): 299.Published online 2024 Apr 4.doi:10.3390/bs14040299,4/4/2024,2024,Apr,4
How Coparenting Is Linked to Depression among Chinese Young Girls and Boys: Evidence from a Network Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047583/,"Demao Zhao, Xin Gao, Wei Chen, Quan Zhou",Behav Sci (Basel)2024 Apr;14(4): 297.Published online 2024 Apr 4.doi:10.3390/bs14040297,4/4/2024,2024,Apr,4
How Does Smartphone Use Impact Loneliness in the Post-COVID Landscape in Japan?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047396/,"Yu Kuramoto, Honoka Nabeshima, Mostafa Saidur Rahim Khan, Yoshihiko Kadoya",Behav Sci (Basel)2024 Apr;14(4): 294.Published online 2024 Apr 3.doi:10.3390/bs14040294,4/3/2024,2024,Apr,3
Indonesian Stakeholders’ Perspectives on Warning Signs and Beliefs about Suicide,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047336/,"Diana Setiyawati, Nabila Puspakesuma, Wulan Nur Jatmika, Erminia Colucci",Behav Sci (Basel)2024 Apr;14(4): 295.Published online 2024 Apr 3.doi:10.3390/bs14040295,4/3/2024,2024,Apr,3
Construed Organizational Ethical Climate and Whistleblowing Behavior: The Moderated Mediation Effect of Person–Organization Value Congruence and Ethical Leader Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047732/,"Han Cai, Lingfeng Zhu, Xiu Jin",Behav Sci (Basel)2024 Apr;14(4): 293.Published online 2024 Apr 1.doi:10.3390/bs14040293,4/1/2024,2024,Apr,1
From Sport Psychology to Action Philosophy: Immanuel Kant and the Case of Video Assistant Referees,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047540/,Yair Galily,Behav Sci (Basel)2024 Apr;14(4): 291.Published online 2024 Apr 1.doi:10.3390/bs14040291,4/1/2024,2024,Apr,1
How Is Job Insecurity Related to Workers’ Work–Family Conflict during the Pandemic? The Mediating Role of Working Excessively and Techno-Overload,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047610/,"Georgia Libera Finstad, Chiara Bernuzzi, Ilaria Setti, Elena Fiabane, Gabriele Giorgi, Valentina Sommovigo",Behav Sci (Basel)2024 Apr;14(4): 288.Published online 2024 Mar 31.doi:10.3390/bs14040288,3/31/2024,2024,Mar,31
Different but Synergistic Effects of Union and Manager Leadership on Member Job Satisfaction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047387/,"Heungjun Jung, Ki-Jung Kim, Inyong Shin",Behav Sci (Basel)2024 Apr;14(4): 287.Published online 2024 Mar 31.doi:10.3390/bs14040287,3/31/2024,2024,Mar,31
Green Consumer Behavior of Sports Enthusiasts on TikTok—An Analysis of the Moderating Effect of Green Concern,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047635/,"Yuan-Fu Lee, Chen-Yueh Chen, Ya-Lun Chou, Yi-Hsiu Lin",Behav Sci (Basel)2024 Apr;14(4): 285.Published online 2024 Mar 30.doi:10.3390/bs14040285,3/30/2024,2024,Mar,30
"Stressful Life Events, Sleep Quality and Non-Suicidal Self-Injury in Chinese Adolescents: The Moderating Effect of Sensation Seeking",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047468/,"Yuanxiu Ye, Huahua Wang, Xiaoyan Liao, Chengfu Yu, Wei Zhang",Behav Sci (Basel)2024 Apr;14(4): 286.Published online 2024 Mar 30.doi:10.3390/bs14040286,3/30/2024,2024,Mar,30
Exploring the Influence of YouTube on Digital Health Literacy and Health Exercise Intentions: The Role of Parasocial Relationships,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047660/,"Jongho Kim, Heeok Youm, Sujin Kim, Hongjun Choi, Dohee Kim, Sungeun Shin, Jinwook Chung",Behav Sci (Basel)2024 Apr;14(4): 282.Published online 2024 Mar 28.doi:10.3390/bs14040282,3/28/2024,2024,Mar,28
"The Chain Mediating Role of Teachers’ Job Stress in the Influence of Distributed School Leadership on Job Satisfaction: Evidence from China, the United States, England, and Australia",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047676/,"Jian Li, Eryong Xue, Yuxuan Liu",Behav Sci (Basel)2024 Apr;14(4): 279.Published online 2024 Mar 27.doi:10.3390/bs14040279,3/27/2024,2024,Mar,27
Sex Differences in Sexual Motivation in Humans and Other Mammals: The Role of Conscious and Unconscious Processes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047354/,"Priscille Touraille, Anders Ågmo",Behav Sci (Basel)2024 Apr;14(4): 277.Published online 2024 Mar 27.doi:10.3390/bs14040277,3/27/2024,2024,Mar,27
Does Social and Organizational Support Moderate Emotional Intelligence Training Effectiveness?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047385/,"Ishara Madhunika Opatha, Yoshi Takahashi",Behav Sci (Basel)2024 Apr;14(4): 276.Published online 2024 Mar 26.doi:10.3390/bs14040276,3/26/2024,2024,Mar,26
Reducing Employees’ Time Theft through Leader’s Developmental Feedback: The Serial Multiple Mediating Effects of Perceived Insider Status and Work Passion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047537/,"Zhen Wang, Qing Wang, Daojuan Wang",Behav Sci (Basel)2024 Apr;14(4): 269.Published online 2024 Mar 24.doi:10.3390/bs14040269,3/24/2024,2024,Mar,24
The Relationship between Live Sports Learning and Exercise Behavior in College Students: A Serial Mediation Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047572/,"Tiantian Guo, Liping Liu, Yuqing Yang, Yao Shang, Shan-Ping Chen",Behav Sci (Basel)2024 Apr;14(4): 266.Published online 2024 Mar 23.doi:10.3390/bs14040266,3/23/2024,2024,Mar,23
Is Formal Social Participation Associated with Cognitive Function in Middle-Aged and Older Adults? A Systematic Review with Meta-Analysis of Longitudinal Studies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047523/,"Cláudia Cunha, Gina Voss, Renato Andrade, Alice Delerue-Matos",Behav Sci (Basel)2024 Apr;14(4): 262.Published online 2024 Mar 22.doi:10.3390/bs14040262,3/22/2024,2024,Mar,22
Influences of Social–Psychological Constructs in Predicting Taiwanese Pro-Environmental Behaviors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11047332/,"Shin-Cheng Yeh, Alex Yong Kwang Tan, Rei-Ling Lai, Rey-Sheng Her, Wei-Ta Fang, Shiang-Yao Liu",Behav Sci (Basel)2024 Apr;14(4): 261.Published online 2024 Mar 22.doi:10.3390/bs14040261,3/22/2024,2024,Mar,22
Action Speaks Louder: The Role of Proactive Behavior between Creative Leadership and Employees’ Creativity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968518/,"Xiaozhou Zhou, Jie Zhong, Li Zhang",Behav Sci (Basel)2024 Mar;14(3): 257.Published online 2024 Mar 21.doi:10.3390/bs14030257,3/21/2024,2024,Mar,21
Worry about the Future in the Climate Change Emergency: A Mediation Analysis of the Role of Eco-Anxiety and Emotion Regulation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967985/,"Luisa Orrù, Federica Taccini, Stefania Mannarini",Behav Sci (Basel)2024 Mar;14(3): 255.Published online 2024 Mar 21.doi:10.3390/bs14030255,3/21/2024,2024,Mar,21
Employee Proactive Personality and Career Growth: The Role of Proactive Behavior and Leader Proactive Personality,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967701/,"Guimei Ma, Xianru Zhu, Bing Ma, Hermann Lassleben",Behav Sci (Basel)2024 Mar;14(3): 256.Published online 2024 Mar 21.doi:10.3390/bs14030256,3/21/2024,2024,Mar,21
The Role of Sport Psychology in Injury Prevention and Rehabilitation in Junior Athletes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968622/,"Moritz Weiß, Matthias Büttner, Fabio Richlan",Behav Sci (Basel)2024 Mar;14(3): 254.Published online 2024 Mar 20.doi:10.3390/bs14030254,3/20/2024,2024,Mar,20
Mood Lifters for Graduate Students and Young Adults: A Mixed-Methods Investigation into Mechanisms of Change in Online Group Therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968146/,"Elena L. Pokowitz, Neema Prakash, Dennis Planaj, Sophia Oprandi, Patricia J. Deldin",Behav Sci (Basel)2024 Mar;14(3): 252.Published online 2024 Mar 20.doi:10.3390/bs14030252,3/20/2024,2024,Mar,20
"“Mom Said after the Spring Festival, I’ve Grown a Year”: Chinese Preschoolers’ Perspectives on Growing Up",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967826/,"Yinshan Su, Jin Huang",Behav Sci (Basel)2024 Mar;14(3): 253.Published online 2024 Mar 20.doi:10.3390/bs14030253,3/20/2024,2024,Mar,20
Empowering and Educating Parents to Implement a Home Intervention: Effects on Preschool Children’s Engagement in Hands-on Constructive Play,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10968168/,"Michelle Boulanger Thompson, Yaoying Xu, Chin-Chih Chen, Kathleen Rudasill",Behav Sci (Basel)2024 Mar;14(3): 247.Published online 2024 Mar 19.doi:10.3390/bs14030247,3/19/2024,2024,Mar,19
From Stress to Screen: Understanding Cyberloafing through Cognitive and Affective Pathways,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10967900/,"Xinyuan Lu, Yizhou Wang, Xiaoxiao Chen, Quan Lu",Behav Sci (Basel)2024 Mar;14(3): 249.Published online 2024 Mar 19.doi:10.3390/bs14030249,3/19/2024,2024,Mar,19
