Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
Traditional Societal Practices Can Avert Poor Dietary Habits and Reduce Obesity Risk in Preschool Children of Mothers with Low Socioeconomic Status and Unemployment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8063956/,"Aleksandra S. Kristo, Angelos K. Sikalidis, Arzu Uzun",Behav Sci (Basel)2021 Apr;11(4): 42.Published online 2021 Mar 24.doi:10.3390/bs11040042,3/24/2021,2021,Mar,24
EEG-Derived Functional Connectivity Patterns Associated with Mild Cognitive Impairment in Parkinson’s Disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8005012/,"Alejandro Armando Peláez Suárez, Sheila Berrillo Batista, Ivonne Pedroso Ibáñez, Enrique Casabona Fernández, Marinet Fuentes Campos, Lilia Morales Chacón",Behav Sci (Basel)2021 Mar;11(3): 40.Published online 2021 Mar 23.doi:10.3390/bs11030040,3/23/2021,2021,Mar,23
Journalistic Denial of Death during the Very First Traumatic Period of the Italian COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8004840/,"Sheldon Solomon, Daniele Rostellato, Ines Testoni, Fiorella Calabrese, Guido Biasco",Behav Sci (Basel)2021 Mar;11(3): 41.Published online 2021 Mar 23.doi:10.3390/bs11030041,3/23/2021,2021,Mar,23
Sexually Explicit Online Media Use and Sexual Behavior among Sexual Minority Men in Portugal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8003310/,"Henrique Pereira, Graça Esgalhado",Behav Sci (Basel)2021 Mar;11(3): 38.Published online 2021 Mar 18.doi:10.3390/bs11030038,3/18/2021,2021,Mar,18
Anxiety towards Statistics and Its Relationship with Students’ Attitudes and Learning Approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7998648/,"Ángel Peiró-Signes, Oscar Trull, Marival Segarra-Oña, J. Carlos García-Díaz",Behav Sci (Basel)2021 Mar;11(3): 32.Published online 2021 Mar 10.doi:10.3390/bs11030032,3/10/2021,2021,Mar,10
Substance Use among Street-Connected Children and Adolescents in Ghana and South Africa: A Cross-Country Comparison Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7997445/,"Kwaku Oppong Asante, Mashudu Tshifaro Nefale",Behav Sci (Basel)2021 Mar;11(3): 28.Published online 2021 Feb 27.doi:10.3390/bs11030028,2/27/2021,2021,Feb,27
Associations between News Media Coverage of the 11 September Attacks and Depression in Employees of New York City Area Businesses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7997192/,"Betty Pfefferbaum, Jayme M. Palka, Carol S. North",Behav Sci (Basel)2021 Mar;11(3): 29.Published online 2021 Feb 27.doi:10.3390/bs11030029,2/27/2021,2021,Feb,27
Binge-Watching: Development and Validation of the Binge-Watching Addiction Questionnaire,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7926824/,"Giuseppe Forte, Francesca Favieri, Domenico Tedeschi, Maria Casagrande",Behav Sci (Basel)2021 Feb;11(2): 27.Published online 2021 Feb 23.doi:10.3390/bs11020027,2/23/2021,2021,Feb,23
A Critical Review of Effective Child Mass Trauma Interventions: What We Know and Do Not Know from the Evidence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7916921/,"Betty Pfefferbaum, Pascal Nitiéma, Elana Newman",Behav Sci (Basel)2021 Feb;11(2): 25.Published online 2021 Feb 11.doi:10.3390/bs11020025,2/11/2021,2021,Feb,11
Aroused and Impulsive Effects of Colour Stimuli on Lateral and Logical Abilities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7916084/,"Guobin Xia, Muzi Li, Philip Henry, Stephen Westland, Francisco Queiroz, Qiwei Peng, Luwen Yu",Behav Sci (Basel)2021 Feb;11(2): 24.Published online 2021 Feb 7.doi:10.3390/bs11020024,2/7/2021,2021,Feb,7
Predictors of Mental Health Status among Older United States Adults with Pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7914608/,"David R. Axon, Jonathan Chien",Behav Sci (Basel)2021 Feb;11(2): 23.Published online 2021 Feb 5.doi:10.3390/bs11020023,2/5/2021,2021,Feb,5
"The Influence of Price on Purchase Intentions: Comparative Study between Cognitive, Sensory, and Neurophysiological Experiments",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7911682/,"Gabriel R. D. Levrini, Mirela Jeffman dos Santos",Behav Sci (Basel)2021 Feb;11(2): 16.Published online 2021 Jan 25.doi:10.3390/bs11020016,1/25/2021,2021,Jan,25
Future-Oriented Coping with Weather Stress among Mountain Hikers: Temperamental Personality Predictors and Profiles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7912429/,"Piotr Próchniak, Agnieszka Próchniak",Behav Sci (Basel)2021 Feb;11(2): 15.Published online 2021 Jan 24.doi:10.3390/bs11020015,1/24/2021,2021,Jan,24
Experiences in the Decision-Making Regarding the Place of Care of the Elderly: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7921973/,"Gema Serrano-Gemes, Rafael Serrano-del-Rosal, Manuel Rich-Ruiz",Behav Sci (Basel)2021 Feb;11(2): 14.Published online 2021 Jan 21.doi:10.3390/bs11020014,1/21/2021,2021,Jan,21
Sooo Sweeet! Presence of Long Vowels in Brand Names Lead to Expectations of Sweetness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7909286/,"Abhishek Pathak, Gemma Anne Calvert",Behav Sci (Basel)2021 Feb;11(2): 12.Published online 2021 Jan 20.doi:10.3390/bs11020012,1/20/2021,2021,Jan,20
Reputation Incongruence and the Preference of Stakeholder: Case of MBA Rankings,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7836006/,"Jin Suk Park, Mooweon Rhee",Behav Sci (Basel)2021 Jan;11(1): 10.Published online 2021 Jan 19.doi:10.3390/bs11010010,1/19/2021,2021,Jan,19
Emotional Regulation and Overeating Behaviors in Children and Adolescents: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7833366/,"Francesca Favieri, Andrea Marini, Maria Casagrande",Behav Sci (Basel)2021 Jan;11(1): 11.Published online 2021 Jan 19.doi:10.3390/bs11010011,1/19/2021,2021,Jan,19
DAT1 and Its Psychological Correlates in Children with Avoidant/Restrictive Food Intake Disorder: A Cross-Sectional Pilot Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828669/,"Silvia Cimino, Eleonora Marzilli, Alessandra Babore, Carmen Trumello, Luca Cerniglia",Behav Sci (Basel)2021 Jan;11(1): 9.Published online 2021 Jan 14.doi:10.3390/bs11010009,1/14/2021,2021,Jan,14
A Nosological Exploration of PTSD and Trauma in Disaster Mental Health and Implications for the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7827144/,"Carol S. North, Alina M. Surís, David E. Pollio",Behav Sci (Basel)2021 Jan;11(1): 7.Published online 2021 Jan 8.doi:10.3390/bs11010007,1/8/2021,2021,Jan,8
Interventions for Improving Reading Comprehension in Children with ASD: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7824210/,"Raúl Tárraga-Mínguez, Irene Gómez-Marí, Pilar Sanz-Cervera",Behav Sci (Basel)2021 Jan;11(1): 3.Published online 2020 Dec 30.doi:10.3390/bs11010003,12/30/2020,2020,Dec,30
A Systematic Review of the Abdominal Surgeon’s Personality: Exploring Common Traits in Western Populations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7823302/,"Carly Nichola Bisset, Tracey McKee, Mary Cawley, Elliot Tilling, Susan Joan Moug",Behav Sci (Basel)2021 Jan;11(1): 2.Published online 2020 Dec 26.doi:10.3390/bs11010002,12/26/2020,2020,Dec,26
Anxiety-Related Attention Bias in Four- to Eight-Year-Olds: An Eye-Tracking Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7766356/,"Suzannah Stuijfzand, Bobby Stuijfzand, Shirley Reynolds, Helen Dodd",Behav Sci (Basel)2020 Dec;10(12): 194.Published online 2020 Dec 17.doi:10.3390/bs10120194,12/17/2020,2020,Dec,17
"Cognitive Functioning, Life Satisfaction, and Their Relationship with the Financial Attitudes of Older Individuals Who Participate in an Active Aging Program",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7763154/,"Claudia Idárraga-Cabrera, Jorge-Manuel Dueñas, Marina-Begoña Martínez-González, Regina Navarro-Blanco, Marianela Denegri-Coria, Mariana Pino",Behav Sci (Basel)2020 Dec;10(12): 189.Published online 2020 Dec 10.doi:10.3390/bs10120189,12/10/2020,2020,Dec,10
Process Evaluation of a Personality Targeted Intervention for Addictive Eating in Australian Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7761794/,"Yive Yang, Li Kheng Chai, Rebecca Collins, Mark Leary, Megan Whatnall, Tracy Burrows",Behav Sci (Basel)2020 Dec;10(12): 186.Published online 2020 Dec 3.doi:10.3390/bs10120186,12/3/2020,2020,Dec,3
Levels and Factors Associated with Resilience in Italian Healthcare Professionals during the COVID-19 Pandemic: A Web-Based Survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7760580/,"Lucia Lisi, Jacopo Ciaffi, Antonella Bruni, Luana Mancarella, Veronica Brusi, Pasquale Gramegna, Claudio Ripamonti, Elisabetta Quaranta, Elena Borlandelli, Gaetano Gallo, Eugenio Garofalo, Agostino Chiaravalloti, Pasquale Viola, Piero Ruscitti, Giacomo Caio, Martina D’Onghia, Andrea D’Amuri, Antonio Cimellaro, Giancarlo Facchini, Micaela La Regina, Luca Spinardi, Roberto De Giorgio, Roberto Giacomelli, Maria Paola Landini, Domenico Berardi, Riccardo Meliconi, Francesco Ursini",Behav Sci (Basel)2020 Dec;10(12): 183.Published online 2020 Nov 29.doi:10.3390/bs10120183,11/29/2020,2020,Nov,29
"Sexual Minority Status, Anxiety–Depression, and Academic Outcomes: The Role of Campus Climate Perceptions among Italian Higher Education Students",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7761339/,"Anna Lisa Amodeo, Concetta Esposito, Camilla Esposito, Dario Bacchini",Behav Sci (Basel)2020 Dec;10(12): 179.Published online 2020 Nov 26.doi:10.3390/bs10120179,11/26/2020,2020,Nov,26
Cognitive Conflict in Borderline Personality Disorder: A Study Protocol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7761325/,"Victor Suarez, Guillem Feixas",Behav Sci (Basel)2020 Dec;10(12): 180.Published online 2020 Nov 26.doi:10.3390/bs10120180,11/26/2020,2020,Nov,26
Eliciting Willingness and Beliefs towards Participation in Genetic Psychiatric Testing in Black/African American Mothers at Risk for Depression,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7760786/,"Rahshida Atkins, Terri-Ann Kelly, Shanda Johnson, Wanda Williams, Yolanda Nelson, Paule V. Joseph, Deirdre Jackson, Deborah King, Tiffany Stellmacher, Nisoni-Davis Halty, Michelle Tinglin, Gale Gage",Behav Sci (Basel)2020 Dec;10(12): 181.Published online 2020 Nov 26.doi:10.3390/bs10120181,11/26/2020,2020,Nov,26
Improving Dignity of Care in Community-Dwelling Elderly Patients with Cognitive Decline and Their Caregivers. The Role of Dignity Therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7759823/,"Heifa Ounalli, David Mamo, Ines Testoni, Martino Belvederi Murri, Rosangela Caruso, Luigi Grassi",Behav Sci (Basel)2020 Dec;10(12): 178.Published online 2020 Nov 24.doi:10.3390/bs10120178,11/24/2020,2020,Nov,24
The Sense of Dignity at the End of Life: Reflections on Lifetime Values through the Family Photo Album,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7700553/,"Ines Testoni, Vera Baroni, Erika Iacona, Adriano Zamperini, Shoshi Keisari, Lucia Ronconi, Luigi Grassi",Behav Sci (Basel)2020 Nov;10(11): 177.Published online 2020 Nov 23.doi:10.3390/bs10110177,11/23/2020,2020,Nov,23
Time to Renovate the Humor Styles Questionnaire? An Item Response Theory Analysis of the HSQ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7697079/,"Paul J. Silvia, Rebekah M. Rodriguez",Behav Sci (Basel)2020 Nov;10(11): 173.Published online 2020 Nov 13.doi:10.3390/bs10110173,11/13/2020,2020,Nov,13
"The Prevalence and Correlates of Suicidal Ideation, Plans and Suicide Attempts among 15- to 69-Year-Old Persons in Eswatini",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7696382/,"Supa Pengpid, Karl Peltzer",Behav Sci (Basel)2020 Nov;10(11): 172.Published online 2020 Nov 10.doi:10.3390/bs10110172,11/10/2020,2020,Nov,10
"The Relationship between Language Control, Semantic Control and Nonverbal Control",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7694631/,Teresa Gray,Behav Sci (Basel)2020 Nov;10(11): 169.Published online 2020 Nov 6.doi:10.3390/bs10110169,11/6/2020,2020,Nov,6
No Laughing Matter: How Humor Styles Relate to Feelings of Loneliness and Not Mattering,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7693932/,"Kristi Baerg MacDonald, Anjali Kumar, Julie Aitken Schermer",Behav Sci (Basel)2020 Nov;10(11): 165.Published online 2020 Oct 27.doi:10.3390/bs10110165,10/27/2020,2020,Oct,27
The Mediating Role of Insomnia and Exhaustion in the Relationship between Secondary Traumatic Stress and Mental Health Complaints among Frontline Medical Staff during the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7692994/,"Ica Secosan, Delia Virga, Zorin Petrisor Crainiceanu, Tiberiu Bratu",Behav Sci (Basel)2020 Nov;10(11): 164.Published online 2020 Oct 26.doi:10.3390/bs10110164,10/26/2020,2020,Oct,26
The Effect of Emotional and Cultural Intelligences on Networks’ Behaviors in International SMEs: Evidence from Portugal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7692457/,"Ângelo Miguel R. Cabral, Fernando Manuel P. O. Carvalho, José António V. Ferreira",Behav Sci (Basel)2020 Nov;10(11): 163.Published online 2020 Oct 24.doi:10.3390/bs10110163,10/24/2020,2020,Oct,24
Neuromodulatory Control and Language Recovery in Bilingual Aphasia: An Active Inference Approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7588909/,"Noor Sajid, Karl J. Friston, Justyna O. Ekert, Cathy J. Price, David W. Green",Behav Sci (Basel)2020 Oct;10(10): 161.Published online 2020 Oct 21.doi:10.3390/bs10100161,10/21/2020,2020,Oct,21
