Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
"Just-World Beliefs, System Justification, and Their Relationship with People’s Health-Related Well-Being: A Narrative Review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504461/,"Camilo Silva, Víctor Pedrero, Jaime Barrientos, Jorge Manzi, Katiuska Reynaldos",Behav Sci (Basel)2024 Oct;14(10): 941.Published online 2024 Oct 14.doi:10.3390/bs14100941,10/14/2024,2024,Oct,14
Perception Matters: The Influence of School Ethnic Racial Context on Ethnic Racial Identity Development for Black Adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504452/,"Amirah Saafir, Sandra Graham",Behav Sci (Basel)2024 Oct;14(10): 872.Published online 2024 Sep 27.doi:10.3390/bs14100872,9/27/2024,2024,Sep,27
"Sharing and Allocation in Preschool Children: The Roles of Theory of Mind, Anticipated Emotions, and Consequential Emotions",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504397/,"Yingdi Shi, Mengnan Zhang, Liqi Zhu",Behav Sci (Basel)2024 Oct;14(10): 931.Published online 2024 Oct 11.doi:10.3390/bs14100931,10/11/2024,2024,Oct,11
Adaptation and Validation of the Intercultural Effectiveness Scale in a Sample of Initial Teacher Training Students in Chile,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504396/,"Juan Carlos Beltrán-Véliz, José Luis Gálvez-Nieto, Maura Klenner-Loebel, Nathaly Vera-Gajardo",Behav Sci (Basel)2024 Oct;14(10): 864.Published online 2024 Sep 25.doi:10.3390/bs14100864,9/25/2024,2024,Sep,25
Why Are Young People Willing to Pay for Health? Chained Mediation Effect of Negative Emotions and Information Seeking on Health Risk Perception and Health Consumption Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504275/,"Jia Li, Yingyi Li",Behav Sci (Basel)2024 Oct;14(10): 879.Published online 2024 Sep 30.doi:10.3390/bs14100879,9/30/2024,2024,Sep,30
Evolution of Teachers’ Teaching Beliefs About Mathematics in a Teacher Education Program,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504260/,"Dandan Sun, Qiaoping Zhang",Behav Sci (Basel)2024 Oct;14(10): 934.Published online 2024 Oct 11.doi:10.3390/bs14100934,10/11/2024,2024,Oct,11
Preventive Behaviors during the COVID-19 Pandemic in Delaware’s Underserved Communities: A Longitudinal Study (2021–2022),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504254/,"Sharron Xuanren Wang, Nicole Bell Rogers, Kylie Trask, Dorothy Dillard, Melissa A. Harrington",Behav Sci (Basel)2024 Oct;14(10): 890.Published online 2024 Oct 1.doi:10.3390/bs14100890,10/1/2024,2024,Oct,1
"The Big, the Dark, and the Biopsychosocial Shades of Harmony: Personality Traits and Harmony in Life",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504227/,Danilo Garcia,Behav Sci (Basel)2024 Oct;14(10): 873.Published online 2024 Sep 27.doi:10.3390/bs14100873,9/27/2024,2024,Sep,27
"Intensity of Physical Activity in Young People: Focus on Emotional, Cognitive, and Healthy Lifestyle-Related Variables",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504200/,"Adrián S. Elliott, Román D. Moreno-Fernández, Ana Cordellat-Marzal, Patricia Sampedro-Piquero",Behav Sci (Basel)2024 Oct;14(10): 935.Published online 2024 Oct 11.doi:10.3390/bs14100935,10/11/2024,2024,Oct,11
Preschool Teachers’ Attitudes about Inclusive Education and Its Influencing Factors in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504128/,"Xiaomei Peng, Toby Long, Xueyun Su",Behav Sci (Basel)2024 Oct;14(10): 904.Published online 2024 Oct 7.doi:10.3390/bs14100904,10/7/2024,2024,Oct,7
Educational Expectations and Academic Persistence among Rural Adolescents: The Protective Role of High Self-Esteem,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504127/,"Feng Zhang, Xiaodan Xu, Wei Peng, Cheng Guo",Behav Sci (Basel)2024 Oct;14(10): 888.Published online 2024 Oct 1.doi:10.3390/bs14100888,10/1/2024,2024,Oct,1
"Lookism, a Leak in the Career Pipeline? Career Perspective Consequences of Lookism Climate and Workplace Incivility",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504073/,"Miren Chenevert, Cristian Balducci, Michela Vignoli",Behav Sci (Basel)2024 Oct;14(10): 883.Published online 2024 Oct 1.doi:10.3390/bs14100883,10/1/2024,2024,Oct,1
Parental Phubbing Behavior and Adolescents’ Online Gaming Time: The Mediating Role of Electronic Health Literacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504069/,"Jinnan Liu, Tao Xie, Ying Mao",Behav Sci (Basel)2024 Oct;14(10): 925.Published online 2024 Oct 10.doi:10.3390/bs14100925,10/10/2024,2024,Oct,10
Epigenetic Modifications and Neuroplasticity in the Pathogenesis of Depression: A Focus on Early Life Stress,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504006/,"Bianca Maria Benatti, Alice Adiletta, Paola Sgadò, Antonio Malgaroli, Mattia Ferro, Jacopo Lamanna",Behav Sci (Basel)2024 Oct;14(10): 882.Published online 2024 Oct 1.doi:10.3390/bs14100882,10/1/2024,2024,Oct,1
Family Functioning and Cohesion Scale: Validation of a Short Instrument for the Assessment of Intrafamily Relations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11504004/,"Vagioula Tsoutsi, Dimitris Dikeos",Behav Sci (Basel)2024 Oct;14(10): 969.Published online 2024 Oct 19.doi:10.3390/bs14100969,10/19/2024,2024,Oct,19
Online and Offline Aggressive Behaviors in Adolescence: The Role of Self-Regulatory Self-Efficacy Beliefs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11444372/,"Ainzara Favini, Carolina Lunetti, Alessia Teresa Virzì, Loreta Cannito, Flavia Culcasi, Tiziana Quarto, Paola Palladino",Behav Sci (Basel)2024 Sep;14(9): 776.Published online 2024 Sep 4.doi:10.3390/bs14090776,9/4/2024,2024,Sep,4
Shaping Student Relationships: The Role of Personality in Early Childhood Pre-Service Teachers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11440099/,"Seda Ata, İlayda Kimzan",Behav Sci (Basel)2024 Sep;14(9): 778.Published online 2024 Sep 5.doi:10.3390/bs14090778,9/5/2024,2024,Sep,5
Association of Dietary Habits with Eating Disorders among Latvian Youth Aged 18–24,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429567/,"Inna Gellere, Ilze Beitane",Behav Sci (Basel)2024 Sep;14(9): 766.Published online 2024 Sep 2.doi:10.3390/bs14090766,9/2/2024,2024,Sep,2
Effects of Social Exclusion on Self-Evaluation: Domain Discrepancy Based on the Big Two Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429471/,"Chao Zhang, Bing Chen, Yan Bao, Jiani He, Feng Wu, Yufang Zhao",Behav Sci (Basel)2024 Sep;14(9): 849.Published online 2024 Sep 20.doi:10.3390/bs14090849,9/20/2024,2024,Sep,20
The Impact of Close Reading Strategies on Individual Innovativeness and Life Skills: Preservice Teachers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429445/,Yasemin Baki,Behav Sci (Basel)2024 Sep;14(9): 816.Published online 2024 Sep 14.doi:10.3390/bs14090816,9/14/2024,2024,Sep,14
Evaluating Adolescent Patient Outcomes and Staff Member Injuries at a General Psychiatric Inpatient Unit,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429433/,"Patrick W. Romani, Ava Anjom, Tyler Anderson, Merlin Ariefdjohan",Behav Sci (Basel)2024 Sep;14(9): 737.Published online 2024 Aug 24.doi:10.3390/bs14090737,8/24/2024,2024,Aug,24
Examining the Mechanisms of Virtual Reality Tourism’s Impact on the Mental Well-Being of Long-Term Care Facility Residents: Perspectives on Presence and Flow,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429405/,"Yu-Chia Chang, Cheng-Chia Yang",Behav Sci (Basel)2024 Sep;14(9): 781.Published online 2024 Sep 6.doi:10.3390/bs14090781,9/6/2024,2024,Sep,6
Teacher–Student Relationships and Coping Styles in Chinese Children: The Chain Mediating Role of Peer Relationships and PsychologicalSuzhi,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429393/,"Xinyi Wang, Chunli Yao, Shuowei Su, Xin Yu, Ningxuan Bai, Shuang Gao",Behav Sci (Basel)2024 Sep;14(9): 797.Published online 2024 Sep 10.doi:10.3390/bs14090797,9/10/2024,2024,Sep,10
Comparison of Effects of Implicit versus Explicit Learning of a Novel Skill in Young Gymnastic Athletes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429373/,"Henrik Borge Garnaas, Roland van den Tillaar",Behav Sci (Basel)2024 Sep;14(9): 798.Published online 2024 Sep 10.doi:10.3390/bs14090798,9/10/2024,2024,Sep,10
Risk Factors for Low Quality of Life among Women Using Different Types of Contraceptives in Saudi Arabia: A Questionnaire-Based Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429329/,"Malak M. Alhakeem, Leena R. Baghdadi, Almaha H. Alshathri, Aljohara H. Alshathri, Arwa A. Alqahtani, Monerah H. Alshathri",Behav Sci (Basel)2024 Sep;14(9): 829.Published online 2024 Sep 17.doi:10.3390/bs14090829,9/17/2024,2024,Sep,17
Imbalance between Employees and the Organisational Context: A Catalyst for Workplace Bullying Behaviours in Both Targets and Perpetrators,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429311/,"Gülüm Özer, Jordi Escartín",Behav Sci (Basel)2024 Sep;14(9): 751.Published online 2024 Aug 27.doi:10.3390/bs14090751,8/27/2024,2024,Aug,27
The Classification of Altruism Forms South Korean Coaches’ Perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429302/,"Namki Lee, Yucheon Kim",Behav Sci (Basel)2024 Sep;14(9): 802.Published online 2024 Sep 11.doi:10.3390/bs14090802,9/11/2024,2024,Sep,11
Gender Role Mindset and Beliefs about Own Personal Goals as a Guide for Young People’s Behaviors towards the Romantic Partner,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429300/,"Gaia Cuccì, Camilla Chiara Colombo, Emanuela Confalonieri",Behav Sci (Basel)2024 Sep;14(9): 818.Published online 2024 Sep 14.doi:10.3390/bs14090818,9/14/2024,2024,Sep,14
A Burnt-Out Health: Stigma towards Mental Health Problems as a Predictor of Burnout in a Sample of Community Social Healthcare Professionals,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429299/,"Sara Zamorano, Clara González-Sanguino, Eduardo Fernández-Jiménez, Manuel Muñoz",Behav Sci (Basel)2024 Sep;14(9): 812.Published online 2024 Sep 13.doi:10.3390/bs14090812,9/13/2024,2024,Sep,13
Examining the Effect of Knowledge Seeking on Knowledge Contribution in Q&A Communities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429281/,"Junping Qiu, Qinze Mi, Zhongyang Xu, Shihao Ma, Yutian Fu, Tingyong Zhang",Behav Sci (Basel)2024 Sep;14(9): 853.Published online 2024 Sep 23.doi:10.3390/bs14090853,9/23/2024,2024,Sep,23
The Self-Reference Effect in Metamemory and the Role of Beliefs in This Process,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429202/,"Ruoyu Hou, Hui Xu, Yuanxia Gao, Weihai Tang, Xiping Liu",Behav Sci (Basel)2024 Sep;14(9): 741.Published online 2024 Aug 25.doi:10.3390/bs14090741,8/25/2024,2024,Aug,25
Unveiling the Role of Emotion Regulation in the Relationship between Intimate Partner Violence Increases and Post-Traumatic Stress Disorder: A Mediation Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429198/,"Federica Taccini, Alessandro Alberto Rossi, Stefania Mannarini",Behav Sci (Basel)2024 Sep;14(9): 799.Published online 2024 Sep 10.doi:10.3390/bs14090799,9/10/2024,2024,Sep,10
Exploring Constraints and Sport Experiences: A Case Study of Adult Workers in Singapore,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429197/,"Heetae Cho, Ghazanfar Ali Abbasi, Hyoung-Kil Kang, Ye Hoon Lee",Behav Sci (Basel)2024 Sep;14(9): 848.Published online 2024 Sep 20.doi:10.3390/bs14090848,9/20/2024,2024,Sep,20
"RETRACTED: Yang et al. How Does Physical Activity Enhance the Subjective Well-Being of University Students? A Chain Mediation of Cognitive Reappraisal and Resilience.Behav. Sci.2024,14, 164",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429158/,"Mengmeng Yang, Ji Wu, Yigang Wu, Xinxing Li",Behav Sci (Basel)2024 Sep;14(9): 753.Published online 2024 Aug 27.doi:10.3390/bs14090753,8/27/2024,2024,Aug,27
Development and Preliminary Validation of the Lovebird Scale,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429147/,"Sara Cloonan, Lara Ault, Karen L. Weihs, Richard D. Lane",Behav Sci (Basel)2024 Sep;14(9): 747.Published online 2024 Aug 26.doi:10.3390/bs14090747,8/26/2024,2024,Aug,26
The Development of Ambiguity Processing Is Explained by an Inverted U-Shaped Curve,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429131/,"Anna Manelis, Rachel Miceli, Skye Satz, Stephen J. Suss, Hang Hu, Amelia Versace",Behav Sci (Basel)2024 Sep;14(9): 826.Published online 2024 Sep 16.doi:10.3390/bs14090826,9/16/2024,2024,Sep,16
The Association between Music Listening at Home and Subjective Well-Being,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429110/,"Xin Shan, Yan Zhang, Jie Deng, Haixia Ma, Xiaoxi Hu",Behav Sci (Basel)2024 Sep;14(9): 767.Published online 2024 Sep 2.doi:10.3390/bs14090767,9/2/2024,2024,Sep,2
Exploring the Interplay between Stress Perception and Approach-Avoidance Achievement Goal Orientation among Rural Students in College: A Longitudinal Study in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429107/,"Yunfeng Luo, Wenjuan Gao, Xinqiao Liu",Behav Sci (Basel)2024 Sep;14(9): 774.Published online 2024 Sep 3.doi:10.3390/bs14090774,9/3/2024,2024,Sep,3
"Psychosocial Support for Parents, Infants, Children, and Adolescents with Variations of Sex Characteristics: Results from a Pan-European Survey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429105/,"Martin Gramc, Surya Monro, John Stephenson, Jürg Streuli",Behav Sci (Basel)2024 Sep;14(9): 832.Published online 2024 Sep 17.doi:10.3390/bs14090832,9/17/2024,2024,Sep,17
"Which Receives More Attention, Online Review Sentiment or Online Review Rating? Spillover Effect Analysis from JD.com",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429072/,"Siqing Shan, Yangzi Yang, Chenxi Li",Behav Sci (Basel)2024 Sep;14(9): 823.Published online 2024 Sep 15.doi:10.3390/bs14090823,9/15/2024,2024,Sep,15
"“It Is as if I Gave a Gift to Myself”: A Qualitative Phenomenological Study on Working Adults’ Leisure Meaning, Experiences, and Participation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429071/,"Kubra Sahadet Sezer, Esra Aki",Behav Sci (Basel)2024 Sep;14(9): 833.Published online 2024 Sep 18.doi:10.3390/bs14090833,9/18/2024,2024,Sep,18
Does Self-Reported Trait Mindfulness Contribute to Reducing Perceived Stress in Women Who Practice Yoga and Are Physically Active?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429056/,"Natalia Cavour-Więcławek, Aleksandra M. Rogowska",Behav Sci (Basel)2024 Sep;14(9): 772.Published online 2024 Sep 2.doi:10.3390/bs14090772,9/2/2024,2024,Sep,2
"A Longitudinal Study of Cultural Consonance, Personal Agency, and Psychological Distress in Urban Brazil",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429033/,"William W. Dressler, Mauro C. Balieiro, José Ernesto dos Santos",Behav Sci (Basel)2024 Sep;14(9): 762.Published online 2024 Aug 30.doi:10.3390/bs14090762,8/30/2024,2024,Aug,30
"Tool, Threat, Tutor, Talk, and Trend: College Students’ Attitudes toward ChatGPT",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11429010/,"Sen-Chi Yu, Yueh-Min Huang, Ting-Ting Wu",Behav Sci (Basel)2024 Sep;14(9): 755.Published online 2024 Aug 27.doi:10.3390/bs14090755,8/27/2024,2024,Aug,27
Smartphone Distraction and Academic Anxiety: The Mediating Role of Academic Procrastination and the Moderating Role of Time Management Disposition,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428987/,"Yuanting Jin, Wanqi Zhou, Yueling Zhang, Zeyang Yang, Zaheer Hussain",Behav Sci (Basel)2024 Sep;14(9): 820.Published online 2024 Sep 14.doi:10.3390/bs14090820,9/14/2024,2024,Sep,14
Sexual Excitation in Young Women with Different Levels of Sexual Satisfaction in Relationships: A Laboratory Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428973/,"María del Mar Sánchez-Fuentes, Ana Álvarez-Muelas, Oscar Cervilla, Reina Granados, Juan Carlos Sierra",Behav Sci (Basel)2024 Sep;14(9): 769.Published online 2024 Sep 2.doi:10.3390/bs14090769,9/2/2024,2024,Sep,2
The Challenge–Hindrance–Threat Appraisal Framework and the Differential Effects on Employees’ Work Well-Being and Behaviors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428960/,"Qin Chen, Mengfan Chen, Lin Lin, Xinwen Bai",Behav Sci (Basel)2024 Sep;14(9): 734.Published online 2024 Aug 23.doi:10.3390/bs14090734,8/23/2024,2024,Aug,23
"Maternal Perinatal Depression, Alexithymia, and Couple Functioning: Which Relationship Exists with Prenatal Attachment",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428927/,"Sonia Mangialavori, Andrea Fontana, Grazia Terrone, Eleonora Topino, Lucrezia Trani, Valeria Trincia, Giulia Lisi, Giuseppe Ducci, Marco Cacioppo",Behav Sci (Basel)2024 Sep;14(9): 773.Published online 2024 Sep 2.doi:10.3390/bs14090773,9/2/2024,2024,Sep,2
"Meta-Analysis of Collaborative Inhibition Moderation by Gender, Membership, Culture, and Memory Monitoring",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428894/,"Xiaochun Luo, Boyao Zhao, Weihai Tang, Qian Xiao, Xiping Liu",Behav Sci (Basel)2024 Sep;14(9): 763.Published online 2024 Aug 31.doi:10.3390/bs14090763,8/31/2024,2024,Aug,31
Bridging the Connection between Fluency in Reading and Arithmetic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428880/,"Reut Balhinez, Shelley Shaul",Behav Sci (Basel)2024 Sep;14(9): 835.Published online 2024 Sep 18.doi:10.3390/bs14090835,9/18/2024,2024,Sep,18
A Prospective Examination of Mental Health Trajectories of Disaster-Exposed Young Adults in the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428824/,"Melissa Janson, Erika D. Felix, Natalia Jaramillo, Jill D. Sharkey, Miya Barnett",Behav Sci (Basel)2024 Sep;14(9): 787.Published online 2024 Sep 7.doi:10.3390/bs14090787,9/7/2024,2024,Sep,7
Addressing Prompt Dependency in the Treatment of Challenging Behavior Maintained by Access to Tangible Items,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428823/,"Jennifer R. Weyman, Madison Imler, Danielle A. Kelly",Behav Sci (Basel)2024 Sep;14(9): 828.Published online 2024 Sep 17.doi:10.3390/bs14090828,9/17/2024,2024,Sep,17
"The Relationship between Family Functioning, Emotional Intelligence, Loneliness, Social Support, and Depressive Symptoms among Undergraduate Students",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428799/,"Mimi Zhao, Nor Ba’yah Abdul Kadir, Muhammad Ajib Abd Razak",Behav Sci (Basel)2024 Sep;14(9): 819.Published online 2024 Sep 14.doi:10.3390/bs14090819,9/14/2024,2024,Sep,14
Concept Maps to Assess System Understanding: Are Graphical Explanations More Accurate than Verbal Ones?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428796/,"Judith Schmidt, Lilli Wollermann, Stephan Abele, Romy Müller",Behav Sci (Basel)2024 Sep;14(9): 807.Published online 2024 Sep 11.doi:10.3390/bs14090807,9/11/2024,2024,Sep,11
Ternary Moral Empathy Model from the Perspective of Intersubjective Phenomenology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428753/,"Zhihui Zhao, Xiangzhen Ma",Behav Sci (Basel)2024 Sep;14(9): 792.Published online 2024 Sep 9.doi:10.3390/bs14090792,9/9/2024,2024,Sep,9
In-Person and Online Studies Examining the Influence of Problem Solving on the Fading Affect Bias,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428721/,"Jeffrey Alan Gibbons, Sevrin Vandevender, Krystal Langhorne, Emily Peterson, Aimee Buchanan",Behav Sci (Basel)2024 Sep;14(9): 806.Published online 2024 Sep 11.doi:10.3390/bs14090806,9/11/2024,2024,Sep,11
"Unpacking the Dynamics of AI-Based Language Learning: Flow, Grit, and Resilience in Chinese EFL Contexts",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428701/,"Xiuwen Zhai, Ruijie Zhao, Yueying Jiang, Hanwei Wu",Behav Sci (Basel)2024 Sep;14(9): 838.Published online 2024 Sep 19.doi:10.3390/bs14090838,9/19/2024,2024,Sep,19
ChatGPT in Learning: Assessing Students’ Use Intentions through the Lens of Perceived Value and the Influence of AI Literacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428673/,"Ahlam Mohammed Al-Abdullatif, Merfat Ayesh Alsubaie",Behav Sci (Basel)2024 Sep;14(9): 845.Published online 2024 Sep 19.doi:10.3390/bs14090845,9/19/2024,2024,Sep,19
Young Children’s Directed Question Asking in Preschool Classrooms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428670/,"Michelle Wong, Koeun Choi, Libby Barak, Elizabeth Lapidow, Jennifer Austin, Patrick Shafto, Elizabeth Bonawitz",Behav Sci (Basel)2024 Sep;14(9): 754.Published online 2024 Aug 27.doi:10.3390/bs14090754,8/27/2024,2024,Aug,27
Effective Teacher Professional Development for School-Based Mental Health Promotion: A Review of the Literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428657/,"Hannah L. Dinnen, Nicole S. Litvitskiy, Paul D. Flaspohler",Behav Sci (Basel)2024 Sep;14(9): 780.Published online 2024 Sep 5.doi:10.3390/bs14090780,9/5/2024,2024,Sep,5
"Exploring Burnout, Work Addiction, and Stress-Related Growth among Prehospital Emergency Personnel",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428643/,"Monica Puticiu, Mihai-Bujor Grecu, Luciana Teodora Rotaru, Mihai Alexandru Butoi, Gabriela Vancu, Mihaela Corlade-Andrei, Diana Cimpoesu, Raluca Mihaela Tat, Adela Golea",Behav Sci (Basel)2024 Sep;14(9): 851.Published online 2024 Sep 22.doi:10.3390/bs14090851,9/22/2024,2024,Sep,22
Age Modifies the Interactive Effect of Loneliness and Social Support on Financial Exploitation Vulnerability in Older Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428579/,Gali H. Weissberger,Behav Sci (Basel)2024 Sep;14(9): 830.Published online 2024 Sep 17.doi:10.3390/bs14090830,9/17/2024,2024,Sep,17
Promoting Consumers’ Sustainable Consumption of Online Retail Cold Chain Logistics Services: Extended Applications of SOR and Cognitive-Affective-Conative Theories,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428570/,"Jiangmin Ding, Eon-Seong Lee",Behav Sci (Basel)2024 Sep;14(9): 771.Published online 2024 Sep 2.doi:10.3390/bs14090771,9/2/2024,2024,Sep,2
Relationship between Playing Musical Instruments and Subjective Well-Being: Enjoyment of Playing Instruments Scale,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11428553/,"Qian Zhang, Alexander Park, Kyung-Hyun Suh",Behav Sci (Basel)2024 Sep;14(9): 744.Published online 2024 Aug 26.doi:10.3390/bs14090744,8/26/2024,2024,Aug,26
