Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
An Exploratory Study of Consumers’ Perceptions of Product Types and Factors Affecting Purchase Intentions in the Subscription Economy: 99 Subscription Business Cases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9220096/,"Hyehyeon Baek, Kilsun Kim",Behav Sci (Basel)2022 Jun;12(6): 179.Published online 2022 Jun 6.doi:10.3390/bs12060179,6/6/2022,2022,Jun,6
Causal Analysis and Prevention Measures for Extreme Heavy Rainstorms in Zhengzhou to Protect Human Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9219977/,"Qingwei Xu, Liu Han, Kaili Xu",Behav Sci (Basel)2022 Jun;12(6): 176.Published online 2022 Jun 2.doi:10.3390/bs12060176,6/2/2022,2022,Jun,2
Psychosocial Mediation of Light-Moderate Physical Activity and Cognitive Performance among Adults Aged 60+ in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9220284/,"Ji Liu, Faying Qiang",Behav Sci (Basel)2022 Jun;12(6): 175.Published online 2022 Jun 1.doi:10.3390/bs12060175,6/1/2022,2022,Jun,1
Personality Traits of Croatian University Students with Internet Addiction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9219879/,"Ivan Miskulin, Ivana Simic, Nika Pavlovic, Jelena Kovacevic, Ivica Fotez, Goran Kondza, Hrvoje Palenkic, Vesna Bilic-Kirin, Marinela Kristic, Maja Miskulin",Behav Sci (Basel)2022 Jun;12(6): 173.Published online 2022 Jun 1.doi:10.3390/bs12060173,6/1/2022,2022,Jun,1
Influence of an Esports Program on Problematic Gaming in Children with Autistic Spectrum Disorder: A Pilot Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9220122/,"Kentaro Kawabe, Fumie Horiuchi, Rie Hosokawa, Kiwamu Nakachi, Junya Soga, Shu-ichi Ueno",Behav Sci (Basel)2022 Jun;12(6): 172.Published online 2022 May 31.doi:10.3390/bs12060172,5/31/2022,2022,May,31
"Trust in Institutions, Not in Political Leaders, Determines Compliance in COVID-19 Prevention Measures within Societies across the Globe",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9219766/,"Ryan P. Badman, Ace X. Wang, Martin Skrodzki, Heng-Chin Cho, David Aguilar-Lleyda, Naoko Shiono, Seng Bum Michael Yoo, Yen-Sheng Chiang, Rei Akaishi",Behav Sci (Basel)2022 Jun;12(6): 170.Published online 2022 May 30.doi:10.3390/bs12060170,5/30/2022,2022,May,30
"The Impact of Chronic Unpredictable Mild Stress-Induced Depression on Spatial, Recognition and Reference Memory Tasks in Mice: Behavioral and Histological Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9219659/,"Ghofran Khalid Alqurashi, Emad A. Hindi, Mohamed A. Zayed, Gamal S. Abd El-Aziz, Hani A. Alturkistani, Rabee F. Ibrahim, Mona Ali Al-thepyani, Refal Bakhlgi, Noor A. Alzahrani, Ghulam Md Ashraf, Badrah S. Alghamdi",Behav Sci (Basel)2022 Jun;12(6): 166.Published online 2022 May 29.doi:10.3390/bs12060166,5/29/2022,2022,May,29
GPS Digital Nudge to Limit Road Crashes in Non-Expert Drivers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9220187/,"Raffaella Nori, Micaela Maria Zucchelli, Marco Giancola, Massimiliano Palmiero, Paola Verde, Anna Maria Giannini, Laura Piccardi",Behav Sci (Basel)2022 Jun;12(6): 165.Published online 2022 May 27.doi:10.3390/bs12060165,5/27/2022,2022,May,27
Is Heterogeneity Better? The Impact of Top Management Team Characteristics on Enterprise Innovation Performance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9220677/,"Haihong Wang, Wenjun He, Yufan Yang",Behav Sci (Basel)2022 Jun;12(6): 164.Published online 2022 May 26.doi:10.3390/bs12060164,5/26/2022,2022,May,26
Mental Health of Mothers of Children with Neurodevelopmental and Genetic Disorders in Pakistan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9220268/,"Michelle Jin Yee Neoh, Livia Airoldi, Zarah Arshad, Wasmiah Bin Eid, Gianluca Esposito, Dagmara Dimitriou",Behav Sci (Basel)2022 Jun;12(6): 161.Published online 2022 May 24.doi:10.3390/bs12060161,5/24/2022,2022,May,24
"Perceived Vulnerability to Disease and the Relationship with Teacher Satisfaction in South Africa during COVID-19: The Serial Role of Burnout, Role Conflict, and Ambiguity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9220065/,"Tyrone Brian Pretorius, Anita Padmanabhanunni, Serena Ann Isaacs, Kyle Jackson",Behav Sci (Basel)2022 Jun;12(6): 160.Published online 2022 May 24.doi:10.3390/bs12060160,5/24/2022,2022,May,24
Associations between Adverse Childhood Experiences within the Family Context and In-Person and Online Dating Violence in Adulthood: A Scoping Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9219904/,"Raúl Navarro, Elisa Larrañaga, Santiago Yubero, Beatriz Víllora",Behav Sci (Basel)2022 Jun;12(6): 162.Published online 2022 May 24.doi:10.3390/bs12060162,5/24/2022,2022,May,24
Gym-Goers’ Self-Identification with Physically Attractive Fitness Trainers and Intention to Exercise,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137648/,"Soekmawati, Robert Jeyakumar Nathan, Vijay Victor, Tan Pei Kian",Behav Sci (Basel)2022 May;12(5): 158.Published online 2022 May 23.doi:10.3390/bs12050158,5/23/2022,2022,May,23
Machiavellianism and Gift-Giving in Live Video Streaming: The Mediating Role of Desire for Control and the Moderating Role of Materialism,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137469/,"Gengfeng Niu, Xiaohan Shi, Siyu Jin, Wencheng Yang, Yang Wu, Xiaojun Sun",Behav Sci (Basel)2022 May;12(5): 157.Published online 2022 May 21.doi:10.3390/bs12050157,5/21/2022,2022,May,21
A Scoping Review of Interventions for Family Bereavement Care during the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137947/,"Carlos Laranjeira, Débora Moura, Maria Aparecida Salci, Lígia Carreira, Eduardo Covre, André Jaques, Roberto Nakamura Cuman, Sonia Marcon, Ana Querido",Behav Sci (Basel)2022 May;12(5): 155.Published online 2022 May 19.doi:10.3390/bs12050155,5/19/2022,2022,May,19
Abusive Supervision and Employee’s Creative Performance: A Serial Mediation Model of Relational Conflict and Employee Silence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137777/,"Wang-Ro Lee, Seung-Wan Kang, Suk Bong Choi",Behav Sci (Basel)2022 May;12(5): 156.Published online 2022 May 19.doi:10.3390/bs12050156,5/19/2022,2022,May,19
Effects of a Hybrid Program of Active Breaks and Responsibility on the Behaviour of Primary Students: A Mixed Methods Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137545/,"José Francisco Jiménez-Parra, David Manzano-Sánchez, Oleguer Camerino, Queralt Prat, Alfonso Valero-Valenzuela",Behav Sci (Basel)2022 May;12(5): 153.Published online 2022 May 18.doi:10.3390/bs12050153,5/18/2022,2022,May,18
Anxiety and Sleep Quality Amelioration in College Students: A Comparative Study between Team Sports and Individual Sports,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9138125/,"Chaoxin Ji, Jun Yang, Lin Lin, Song Chen",Behav Sci (Basel)2022 May;12(5): 149.Published online 2022 May 17.doi:10.3390/bs12050149,5/17/2022,2022,May,17
Determinants of HIV Testing during Pregnancy among Pregnant Sudanese Women: A Cross-Sectional Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137909/,"Ibrahim Elsiddig Elsheikh, Rik Crutzen, Ishag Adam, Salah Ibrahim Abdelraheem, Hubertus W. Van den Borne",Behav Sci (Basel)2022 May;12(5): 150.Published online 2022 May 17.doi:10.3390/bs12050150,5/17/2022,2022,May,17
Gender Differences in the Relationship between Interpersonal Trust and Innovative Behavior: The Mediating Effects of Affective Organizational Commitment and Knowledge-Sharing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137488/,"Hao Yuan, Dan Ma",Behav Sci (Basel)2022 May;12(5): 145.Published online 2022 May 14.doi:10.3390/bs12050145,5/14/2022,2022,May,14
Fear of Death in Medical Students from a Peruvian University during the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137769/,"Brayan Miranda-Chavez, Cesar Copaja-Corzo, Marco Rivarola-Hidalgo, Álvaro Taype-Rondan",Behav Sci (Basel)2022 May;12(5): 142.Published online 2022 May 13.doi:10.3390/bs12050142,5/13/2022,2022,May,13
Virtual Reality Technology as an Educational and Intervention Tool for Children with Autism Spectrum Disorder: Current Perspectives and Future Directions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137951/,"Minyue Zhang, Hongwei Ding, Meri Naumceska, Yang Zhang",Behav Sci (Basel)2022 May;12(5): 138.Published online 2022 May 10.doi:10.3390/bs12050138,5/10/2022,2022,May,10
"Walking Behavior in Temuco, Chile: The Contribution of Built Environment and Socio-Demographic Factors",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137913/,"Mohammad Paydar, Javier Arangua Calzado, Asal Kamani Fard",Behav Sci (Basel)2022 May;12(5): 133.Published online 2022 May 5.doi:10.3390/bs12050133,5/5/2022,2022,May,5
English-Learning Motivation among Chinese Mature Learners: A Comparative Study of English and Non-English Majors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137596/,"Yu Sun, Timothy Teo, Tzu-Hua Wang",Behav Sci (Basel)2022 May;12(5): 135.Published online 2022 May 5.doi:10.3390/bs12050135,5/5/2022,2022,May,5
Organizational Neuroscience of Industrial Adaptive Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137780/,"Stephen Fox, Adrian Kotelba",Behav Sci (Basel)2022 May;12(5): 131.Published online 2022 May 3.doi:10.3390/bs12050131,5/3/2022,2022,May,3
"Older Adults and Clutter: Age Differences in Clutter Impact, Psychological Home, and Subjective Well-Being",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137741/,"Helena L. Swanson, Joseph R. Ferrari",Behav Sci (Basel)2022 May;12(5): 132.Published online 2022 May 3.doi:10.3390/bs12050132,5/3/2022,2022,May,3
A Study of Using Metaphoric and Beat Gestures with Motion-Based and Non-Motion-Based Metaphors during Retelling Stories,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137693/,"Omid Khatin-Zadeh, Danyal Farsani, Florencia Reali",Behav Sci (Basel)2022 May;12(5): 129.Published online 2022 Apr 29.doi:10.3390/bs12050129,4/29/2022,2022,Apr,29
Artificial Intelligence Decision-Making Transparency and Employees’ Trust: The Parallel Multiple Mediating Effect of Effectiveness and Discomfort,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9138134/,"Liangru Yu, Yi Li",Behav Sci (Basel)2022 May;12(5): 127.Published online 2022 Apr 27.doi:10.3390/bs12050127,4/27/2022,2022,Apr,27
A Textual Analysis for Understanding the Relations and the Identity Construction in Adolescent Oncology Patients: Retrospective Personal Views in Order to Educate Health Professionals,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9138117/,"Francesca Bomben, Maurizio Mascarin, Giuseppe Maria Milano, Paola Quarello, Marco Spinelli, Assunta Tornesello, Carlo Alfredo Clerici, Federico Mercolini, Domitilla Elena Secco, Maria Antonietta Annunziata, Andrea Ferrari, Marina Bertolotti",Behav Sci (Basel)2022 May;12(5): 120.Published online 2022 Apr 21.doi:10.3390/bs12050120,4/21/2022,2022,Apr,21
Statistical Nonparametric fMRI Maps in the Analysis of Response Inhibition in Abstinent Individuals with History of Alcohol Use Disorder,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137506/,"Ashwini Kumar Pandey, Babak Assai Ardekani, Kelly Nicole-Helen Byrne, Chella Kamarajan, Jian Zhang, Gayathri Pandey, Jacquelyn Leigh Meyers, Sivan Kinreich, David Balin Chorlian, Weipeng Kuang, Arthur T. Stimus, Bernice Porjesz",Behav Sci (Basel)2022 May;12(5): 121.Published online 2022 Apr 21.doi:10.3390/bs12050121,4/21/2022,2022,Apr,21
Can Personalization Persuade? Study of Notification Adaptation in Mobile Behavior Change Intervention Application,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137841/,"Amadej Jankovič, Tine Kolenik, Veljko Pejović",Behav Sci (Basel)2022 May;12(5): 116.Published online 2022 Apr 19.doi:10.3390/bs12050116,4/19/2022,2022,Apr,19
"Adolescents Facing Transmedia Learning: Reflections on What They Can Do, What They Think and What They Feel",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9030466/,"Cinzia Runchina, Fernanda Fauth, Juan González-Martínez",Behav Sci (Basel)2022 Apr;12(4): 112.Published online 2022 Apr 16.doi:10.3390/bs12040112,4/16/2022,2022,Apr,16
Assessing Mental Pain as a Predictive Factor of Suicide Risk in a Clinical Sample of Patients with Psychiatric Disorders,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9025694/,"Marta Ielmini, Giulia Lucca, Eric Trabucchi, Gian Luca Aspesi, Alessandro Bellini, Ivano Caselli, Camilla Callegari",Behav Sci (Basel)2022 Apr;12(4): 111.Published online 2022 Apr 16.doi:10.3390/bs12040111,4/16/2022,2022,Apr,16
Role of COVID-19 Anxiety and Community Risk Factors on Physical Distancing Practice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9024643/,"Hsin-Yi Wang, Cecilia Cheng",Behav Sci (Basel)2022 Apr;12(4): 110.Published online 2022 Apr 16.doi:10.3390/bs12040110,4/16/2022,2022,Apr,16
"Child–Dog Attachment, Emotion Regulation and Psychopathology: The Mediating Role of Positive and Negative Behaviours",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9027944/,"Roxanne D. Hawkins, Charlotte Robinson, Zara P. Brodie",Behav Sci (Basel)2022 Apr;12(4): 109.Published online 2022 Apr 15.doi:10.3390/bs12040109,4/15/2022,2022,Apr,15
Workplace Violence among Healthcare Providers during the COVID-19 Health Emergency: A Cross-Sectional Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9026762/,"Othman A. Alfuqaha, Nour M. Albawati, Sakher S. Alhiary, Fadwa N. Alhalaiqa, Moh’d Fayeq F. Haha, Suzan S. Musa, Ohood Shunnar, Yazan AL Thaher",Behav Sci (Basel)2022 Apr;12(4): 106.Published online 2022 Apr 13.doi:10.3390/bs12040106,4/13/2022,2022,Apr,13
"Cluster B versus Cluster C Personality Disorders: A Comparison of Comorbidity, Suicidality, Traumatization and Global Functioning",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031793/,"Laura Y. Massaal-van der Ree, Merijn Eikelenboom, Adriaan W. Hoogendoorn, Kathleen Thomaes, Hein J. F. van Marle",Behav Sci (Basel)2022 Apr;12(4): 105.Published online 2022 Apr 12.doi:10.3390/bs12040105,4/12/2022,2022,Apr,12
Work/Life Relationships and Communication Ethics: An Exploratory Examination,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9024652/,Janie M. Harden Fritz,Behav Sci (Basel)2022 Apr;12(4): 104.Published online 2022 Apr 11.doi:10.3390/bs12040104,4/11/2022,2022,Apr,11
The Impact of Life Trauma on Mental Health and Suicidal Behavior: A Study from Portuguese Language Countries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031010/,"Mariana Silva, Henrique Pereira",Behav Sci (Basel)2022 Apr;12(4): 102.Published online 2022 Apr 10.doi:10.3390/bs12040102,4/10/2022,2022,Apr,10
Economic and Social Interactions in Business Students during COVID-19 Confinement: Relationship with Sleep Disturbance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9030560/,"Inmaculada Jimeno García, Anne Marie Garvey",Behav Sci (Basel)2022 Apr;12(4): 100.Published online 2022 Apr 9.doi:10.3390/bs12040100,4/9/2022,2022,Apr,9
Understanding Suicide Risk in People with Dementia and Family Caregivers in South Korea: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9027639/,"Jung Won Kong, Ji Young Park",Behav Sci (Basel)2022 Apr;12(4): 97.Published online 2022 Apr 6.doi:10.3390/bs12040097,4/6/2022,2022,Apr,6
Five Years after the Fort McMurray Wildfire: Prevalence and Correlates of Low Resilience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9024963/,"Medard Kofi Adu, Ejemai Eboreime, Reham Shalaby, Adegboyega Sapara, Belinda Agyapong, Gloria Obuobi-Donkor, Wanying Mao, Ernest Owusu, Folajinmi Oluwasina, Hannah Pazderka, Vincent I. O. Agyapong",Behav Sci (Basel)2022 Apr;12(4): 96.Published online 2022 Mar 30.doi:10.3390/bs12040096,3/30/2022,2022,Mar,30
Public Service Motivation and Determining Factors to Attract and Retain Health Professionals in the Public Sector: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9028512/,"Alexandre Fernandes, Gonçalo Santinha, Teresa Forte",Behav Sci (Basel)2022 Apr;12(4): 95.Published online 2022 Mar 29.doi:10.3390/bs12040095,3/29/2022,2022,Mar,29
Determining Perceived Self-Efficacy for Preventing Dengue Fever in Two Climatically Diverse Mexican States: A Cross-Sectional Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031455/,"Esther Annan, Aracely Angulo-Molina, Wan Fairos Wan Yaacob, Nolan Kline, Uriel A. Lopez-Lemus, Ubydul Haque",Behav Sci (Basel)2022 Apr;12(4): 94.Published online 2022 Mar 28.doi:10.3390/bs12040094,3/28/2022,2022,Mar,28
Anticipatory Mourning and Narrative Meaning-Making in the Younger Breast Cancer Experience: An Application of the Meaning of Loss Codebook,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9025731/,"Maria Luisa Martino, Daniela Lemmo, Ines Testoni, Erika Iacona, Laura Pizzolato, Maria Francesca Freda, Robert A. Neimeyer",Behav Sci (Basel)2022 Apr;12(4): 93.Published online 2022 Mar 28.doi:10.3390/bs12040093,3/28/2022,2022,Mar,28
Decision-Making under Uncertainty: How Easterners and Westerners Think Differently,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9032756/,"Wei Guo, Xin-Rong Chen, Hu-Chen Liu",Behav Sci (Basel)2022 Apr;12(4): 92.Published online 2022 Mar 25.doi:10.3390/bs12040092,3/25/2022,2022,Mar,25
Predicting Academic Performance: Analysis of Students’ Mental Health Condition from Social Media Interactions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9027872/,"Md. Saddam Hossain Mukta, Salekul Islam, Swakkhar Shatabda, Mohammed Eunus Ali, Akib Zaman",Behav Sci (Basel)2022 Apr;12(4): 87.Published online 2022 Mar 23.doi:10.3390/bs12040087,3/23/2022,2022,Mar,23
Buffering the Fear of COVID-19: Social Connectedness Mediates the Relationship between Fear of COVID-19 and Psychological Wellbeing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945267/,"Ashley Humphrey, Evita March, Andrew P. Lavender, Kyle J. Miller, Marlies Alvarenga, Christopher Mesagno",Behav Sci (Basel)2022 Mar;12(3): 86.Published online 2022 Mar 21.doi:10.3390/bs12030086,3/21/2022,2022,Mar,21
Return to the New Normal: Empirical Analysis of Changes in E-Consumer Behavior during the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945354/,"František Pollák, Peter Markovič, Roman Vavrek, Michal Konečný",Behav Sci (Basel)2022 Mar;12(3): 85.Published online 2022 Mar 18.doi:10.3390/bs12030085,3/18/2022,2022,Mar,18
Effects of Motivational Climate on Knowledge Hiding: The Mediating Role of Work Alienation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945508/,"Soojin Lee, Xinzhu Yang, Jinhee Kim, Gukdo Byun",Behav Sci (Basel)2022 Mar;12(3): 81.Published online 2022 Mar 16.doi:10.3390/bs12030081,3/16/2022,2022,Mar,16
Managing the Consequences of Oncological Major Surgery: A Short- and Medium-Term Skills Assessment Proposal for Patient and Caregiver through M.A.D.I.T. Methodology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945744/,"Gian Piero Turchi, Alessandro Fabbian, Rita Alfieri, Anna Da Roit, Salvatore Marano, Genny Mattara, Pierluigi Pilati, Carlo Castoro, Davide Bassi, Marta Silvia Dalla Riva, Luisa Orrù, Eleonora Pinto",Behav Sci (Basel)2022 Mar;12(3): 77.Published online 2022 Mar 15.doi:10.3390/bs12030077,3/15/2022,2022,Mar,15
The Limits between Schizophrenia and Bipolar Disorder: What Do Magnetic Resonance Findings Tell Us?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8944966/,"Mirona Letitia Dobri, Alexandre Paim Diaz, Sudhakar Selvaraj, Joao Quevedo, Consuelo Walss-Bass, Jair C. Soares, Marsal Sanches",Behav Sci (Basel)2022 Mar;12(3): 78.Published online 2022 Mar 15.doi:10.3390/bs12030078,3/15/2022,2022,Mar,15
Frontline Service Employees’ Profiles: Exploring Individual Differences in Perceptions of and Reactions to Workplace Incivility,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945516/,"Boshra H. Namin, Einar Marnburg, Åse Helene Bakkevig Dagsland",Behav Sci (Basel)2022 Mar;12(3): 76.Published online 2022 Mar 10.doi:10.3390/bs12030076,3/10/2022,2022,Mar,10
"The Place of Gender Stereotypes in the Network of Cognitive Abilities, Self-Perceived Ability and Intrinsic Value of School in School Children Depending on Sex and Preferences in STEM",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8944967/,"Victoria Ismatullina, Timofey Adamovich, Ilya Zakharov, Georgy Vasin, Ivan Voronin",Behav Sci (Basel)2022 Mar;12(3): 75.Published online 2022 Mar 10.doi:10.3390/bs12030075,3/10/2022,2022,Mar,10
Influences of the COVID-19 Pandemic on Intuitive Exercise and Physical Activity among College Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945213/,"Alyssa L. Yon, Justine J. Reel, Lenis P. Chen-Edinboro, Melannie R. Pate, Jessica C. Reich, Linden A. Hillhouse, Rachel Kantor",Behav Sci (Basel)2022 Mar;12(3): 72.Published online 2022 Mar 9.doi:10.3390/bs12030072,3/9/2022,2022,Mar,9
Physical Activity and Depression in Adolescents: Evidence from China Family Panel Studies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945286/,Jiafeng Gu,Behav Sci (Basel)2022 Mar;12(3): 71.Published online 2022 Mar 8.doi:10.3390/bs12030071,3/8/2022,2022,Mar,8
"Sleep, Diet, Physical Activity, and Stress during the COVID-19 Pandemic: A Qualitative Analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945701/,"Kyanna Orr, Zachary Ta, Kimberley Shoaf, Tanya M. Halliday, Selene Tobin, Kelly Glazer Baron",Behav Sci (Basel)2022 Mar;12(3): 66.Published online 2022 Mar 2.doi:10.3390/bs12030066,3/2/2022,2022,Mar,2
