Title,Link,Authors,Details,Publish Online,Publish Online Year,Publish Online Month,Publish Online Date
"Parental-Bonding and Alexithymia in Adolescents with Anorexia Nervosa, Their Parents, and Siblings",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137782/,"Stefania Mannarini, Johann Roland Kleinbub",Behav Sci (Basel)2022 May;12(5): 123.Published online 2022 Apr 24.doi:10.3390/bs12050123,4/24/2022,2022,Apr,24
A Bibliometric Analysis of Knowledge-Hiding Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137709/,"Qing Xia, Shumin Yan, Heng Li, Kaifeng Duan, Yuliang Zhang",Behav Sci (Basel)2022 May;12(5): 122.Published online 2022 Apr 21.doi:10.3390/bs12050122,4/21/2022,2022,Apr,21
Psychometric Investigation of the Workplace Social Courage Scale (WSCS): New Evidence for Measurement Invariance and IRT Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137784/,"Paola Magnano, Palmira Faraci, Giuseppe Santisi, Andrea Zammitti, Rita Zarbo, Matt C. Howard",Behav Sci (Basel)2022 May;12(5): 119.Published online 2022 Apr 20.doi:10.3390/bs12050119,4/20/2022,2022,Apr,20
Moral Foundational Framing and Its Impact on Attitudes and Behaviours,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137563/,"Tamim Mobayed, Jet G. Sanders",Behav Sci (Basel)2022 May;12(5): 118.Published online 2022 Apr 20.doi:10.3390/bs12050118,4/20/2022,2022,Apr,20
Does Insomnia Increase the Risk of Suicide in Hospitalized Patients with Major Depressive Disorder? A Nationwide Inpatient Analysis from 2006 to 2015,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9137701/,"Zeeshan Mansuri, Abhishek Reddy, Ramu Vadukapuram, Mounica Thootkur, Chintan Trivedi",Behav Sci (Basel)2022 May;12(5): 117.Published online 2022 Apr 19.doi:10.3390/bs12050117,4/19/2022,2022,Apr,19
How the External Visual Noise Affects Motion Direction Discrimination in Autism Spectrum Disorder,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031710/,"Nadejda Bocheva, Ivan Hristov, Simeon Stefanov, Tsvetalin Totev, Svetla Nikolaeva Staykova, Milena Slavcheva Mihaylova",Behav Sci (Basel)2022 Apr;12(4): 113.Published online 2022 Apr 18.doi:10.3390/bs12040113,4/18/2022,2022,Apr,18
Emotion Understanding in Bilingual Preschoolers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9029717/,"Daria Bukhalenkova, Aleksander Veraksa, Margarita Gavrilova, Natalia Kartushina",Behav Sci (Basel)2022 Apr;12(4): 115.Published online 2022 Apr 18.doi:10.3390/bs12040115,4/18/2022,2022,Apr,18
Antecedents for Older Adults’ Intention to Use Smart Health Wearable Devices-Technology Anxiety as a Moderator,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9028451/,"Mei-Yuan Jeng, Fan-Yun Pai, Tsu-Ming Yeh",Behav Sci (Basel)2022 Apr;12(4): 114.Published online 2022 Apr 18.doi:10.3390/bs12040114,4/18/2022,2022,Apr,18
Increasing Condom Use and STI Testing: Creating a Behaviourally Informed Sexual Healthcare Campaign Using the COM-B Model of Behaviour Change,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9029660/,"Sara Bru Garcia, Małgorzata Chałupnik, Katy Irving, Mark Haselgrove",Behav Sci (Basel)2022 Apr;12(4): 108.Published online 2022 Apr 15.doi:10.3390/bs12040108,4/15/2022,2022,Apr,15
Sequential Semiology of Seizures and Brain Perfusion Patterns in Patients with Drug-Resistant Focal Epilepsies: A Perspective from Neural Networks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9025657/,"Jorge L. Arocha Pérez, Lilia M. Morales Chacón, Karla Batista García Ramo, Lídice Galán García",Behav Sci (Basel)2022 Apr;12(4): 107.Published online 2022 Apr 14.doi:10.3390/bs12040107,4/14/2022,2022,Apr,14
Behavioral Ethics Ecologies of Human-Artificial Intelligence Systems,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9029794/,Stephen Fox,Behav Sci (Basel)2022 Apr;12(4): 103.Published online 2022 Apr 11.doi:10.3390/bs12040103,4/11/2022,2022,Apr,11
Does the Type of Smartphone Usage Behavior Influence Problematic Smartphone Use and the Related Stress Perception?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9032299/,"Lea-Christin Wickord, Claudia Michaela Quaiser-Pohl",Behav Sci (Basel)2022 Apr;12(4): 99.Published online 2022 Apr 9.doi:10.3390/bs12040099,4/9/2022,2022,Apr,9
Critical Competences for the Management of Post-Operative Course in Patients with Digestive Tract Cancer: The Contribution of MADIT Methodology for a Nine-Month Longitudinal Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9029589/,"Eleonora Pinto, Alessandro Fabbian, Rita Alfieri, Anna Da Roit, Salvatore Marano, Genny Mattara, Pierluigi Pilati, Carlo Castoro, Marco Cavarzan, Marta Silvia Dalla Riva, Luisa Orrù, Gian Piero Turchi",Behav Sci (Basel)2022 Apr;12(4): 101.Published online 2022 Apr 9.doi:10.3390/bs12040101,4/9/2022,2022,Apr,9
Test Anxiety and Related Factors among Health Professions Students: A Saudi Arabian Perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9028804/,"Abdulaziz Alamri, Muhammad Ashraf Nazir",Behav Sci (Basel)2022 Apr;12(4): 98.Published online 2022 Apr 8.doi:10.3390/bs12040098,4/8/2022,2022,Apr,8
Narcissistic Personality and Its Relationship with Post-Traumatic Symptoms and Emotional Factors: Results of a Mediational Analysis Aimed at Personalizing Mental Health Treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031722/,"Casandra I. Montoro, Pablo de la Coba, María Moreno-Padilla, Carmen M. Galvez-Sánchez",Behav Sci (Basel)2022 Apr;12(4): 91.Published online 2022 Mar 25.doi:10.3390/bs12040091,3/25/2022,2022,Mar,25
Personality as a Possible Intervention Target to Prevent Traumatic Events in Adolescence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031006/,"Lucinda Grummitt, Emma Barrett, Erin V. Kelly, Lexine Stapinski, Nicola Newton",Behav Sci (Basel)2022 Apr;12(4): 90.Published online 2022 Mar 25.doi:10.3390/bs12040090,3/25/2022,2022,Mar,25
The Association of the Gut Microbiota with Clinical Features in Schizophrenia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9025473/,"Annamarie Nocera, Henry A. Nasrallah",Behav Sci (Basel)2022 Apr;12(4): 89.Published online 2022 Mar 25.doi:10.3390/bs12040089,3/25/2022,2022,Mar,25
‘You’re Not Alone for China’: The First Song in Times of COVID-19 to Keep the Faith in a World Crying in Silence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9026831/,Lydia Giménez-Llort,Behav Sci (Basel)2022 Apr;12(4): 88.Published online 2022 Mar 24.doi:10.3390/bs12040088,3/24/2022,2022,Mar,24
From Childhood Residential Green space to Adult Mental Wellbeing: A Pathway Analysis among Chinese Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945553/,"Hansen Li, Matthew H. E. M. Browning, Yang Cao, Guodong Zhang",Behav Sci (Basel)2022 Mar;12(3): 84.Published online 2022 Mar 17.doi:10.3390/bs12030084,3/17/2022,2022,Mar,17
Should Burnout Be Conceptualized as a Mental Disorder?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945132/,"Lindsey Nadon, Leon T. De Beer, Alexandre J. S. Morin",Behav Sci (Basel)2022 Mar;12(3): 82.Published online 2022 Mar 17.doi:10.3390/bs12030082,3/17/2022,2022,Mar,17
COVID-19-Related Knowledge and Anxiety Response among Physical Education Teachers during Practical In-Person Lessons: Effects of Potential Moderators,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8944953/,"John Elvis Hagan, Jr., Frank Quansah, Stephen Kofi Anin, Richmond Stephen Sorkpor, Richard Samuel Kwadwo Abieraba, James Boadu Frimpong, Medina Srem-Sai, Thomas Schack",Behav Sci (Basel)2022 Mar;12(3): 83.Published online 2022 Mar 17.doi:10.3390/bs12030083,3/17/2022,2022,Mar,17
Examining the Role of Traditional Masculinity and Depression in Men’s Risk for Contracting COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945728/,"Andreas Walther, Lukas Eggenberger, Jessica Grub, John S. Ogrodniczuk, Zac E. Seidler, Simon M. Rice, David Kealy, John L. Oliffe, Ulrike Ehlert",Behav Sci (Basel)2022 Mar;12(3): 80.Published online 2022 Mar 16.doi:10.3390/bs12030080,3/16/2022,2022,Mar,16
The Nexus between Study Burnout Profiles and Social Support —The Differences between Domestic (Finnish) and International Master’s Degree Students,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945570/,"Sara Rönkkönen, Markus T. Mattsson, Viivi Virtanen, Kirsi Pyhältö, Mikko Inkinen",Behav Sci (Basel)2022 Mar;12(3): 79.Published online 2022 Mar 15.doi:10.3390/bs12030079,3/15/2022,2022,Mar,15
"Randomized Trial on the Effects of a Mindfulness Intervention on Temperament, Anxiety, and Depression: A Multi-Arm Psychometric Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945710/,"Andrea Poli, Angelo Giovanni Icro Maremmani, Angelo Gemignani, Mario Miccoli",Behav Sci (Basel)2022 Mar;12(3): 74.Published online 2022 Mar 10.doi:10.3390/bs12030074,3/10/2022,2022,Mar,10
"Exploration of Changes in Low-Income Latino Families’ Beliefs about Obesity, Nutrition, and Physical Activity: A Qualitative Post-Intervention Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945531/,"Rochelle Cason-Wilkerson, Shauna Goldberg Scott, Karen Albright, Matthew Haemer",Behav Sci (Basel)2022 Mar;12(3): 73.Published online 2022 Mar 9.doi:10.3390/bs12030073,3/9/2022,2022,Mar,9
Biochanin A Improves Memory Decline and Brain Pathology in Cuprizone-Induced Mouse Model of Multiple Sclerosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945046/,"Rahaf Saeed Aldhahri, Badrah Saeed Alghamdi, Noor Ahmed Alzahrani, Khulud Abdullah Bahaidrah, Hadeil Muhanna Alsufiani, Rasha Abdulrashed Mansouri, Ghulam Md Ashraf",Behav Sci (Basel)2022 Mar;12(3): 70.Published online 2022 Mar 4.doi:10.3390/bs12030070,3/4/2022,2022,Mar,4
"Creativity, Boredom Proneness and Well-Being in the Pandemic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945222/,"Nicholaus P. Brosowsky, Nathaniel Barr, Jhotisha Mugon, Abigail A. Scholer, Paul Seli, James Danckert",Behav Sci (Basel)2022 Mar;12(3): 68.Published online 2022 Mar 2.doi:10.3390/bs12030068,3/2/2022,2022,Mar,2
One Year after the Flood: Prevalence and Correlates of Post-Traumatic Stress Disorder among Residents in Fort McMurray,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8944971/,"Wanying Mao, Ejemai Eboreime, Reham Shalaby, Nnamdi Nkire, Belinda Agyapong, Hannah Pazderka, Gloria Obuobi-Donkor, Medard Adu, Ernest Owusu, Folajinmi Oluwasina, Yanbo Zhang, Vincent I. O. Agyapong",Behav Sci (Basel)2022 Mar;12(3): 69.Published online 2022 Mar 2.doi:10.3390/bs12030069,3/2/2022,2022,Mar,2
Differential Effects of Fundamental and Longitudinal Life History Trade-Offs on Delay Discounting: An Evolutionary Framework,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945661/,"Junsong Lu, Qi’an Lu, Lin Lu",Behav Sci (Basel)2022 Mar;12(3): 63.Published online 2022 Mar 1.doi:10.3390/bs12030063,3/1/2022,2022,Mar,1
The Role of Guilt and Empathy on Prosocial Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945273/,"Costanza Scaffidi Abbate, Raffaella Misuraca, Michele Roccella, Lucia Parisi, Luigi Vetri, Silvana Miceli",Behav Sci (Basel)2022 Mar;12(3): 64.Published online 2022 Mar 1.doi:10.3390/bs12030064,3/1/2022,2022,Mar,1
A Longitudinal Examination of Real-World Sedentary Behavior in Adults with Schizophrenia-Spectrum Disorders in a Clinical Trial of Combined Oxytocin and Cognitive Behavioral Social Skills Training,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945120/,"Julia Browne, Philip D. Harvey, Robert W. Buchanan, Deanna L. Kelly, Gregory P. Strauss, James M. Gold, Jason L. Holden, Eric Granholm",Behav Sci (Basel)2022 Mar;12(3): 60.Published online 2022 Feb 23.doi:10.3390/bs12030060,2/23/2022,2022,Feb,23
Job Satisfaction and Psychological Distress among Help-Seeking Men: Does Meaning in Life Play a Role?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945795/,"Aiden A. P. Simard, Zac E. Seidler, John L. Oliffe, Simon M. Rice, David Kealy, Andreas Walther, John S. Ogrodniczuk",Behav Sci (Basel)2022 Mar;12(3): 58.Published online 2022 Feb 22.doi:10.3390/bs12030058,2/22/2022,2022,Feb,22
Alcohol Use and Prefrontal Cortex Volume Trajectories in Young Adults with Mood Disorders and Associated Clinical Outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945008/,"Dylan E. Kirsch, Valeria Tretyak, Vanessa Le, Ansley Huffman, Kim Fromme, Stephen M. Strakowski, Elizabeth T.C. Lippard",Behav Sci (Basel)2022 Mar;12(3): 57.Published online 2022 Feb 22.doi:10.3390/bs12030057,2/22/2022,2022,Feb,22
Development of an Ecologically Valid Assessment for Social Cognition Based on Real Interaction: Preliminary Results,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869373/,"Guillermo Benito-Ruiz, Cristina Luzón-Collado, Javier Arrillaga-González, Guillermo Lahera",Behav Sci (Basel)2022 Feb;12(2): 54.Published online 2022 Feb 18.doi:10.3390/bs12020054,2/18/2022,2022,Feb,18
"Trust, Media Credibility, Social Ties, and the Intention to Share towards Information Verification in an Age of Fake News",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869166/,"Przemysław Majerczak, Artur Strzelecki",Behav Sci (Basel)2022 Feb;12(2): 51.Published online 2022 Feb 16.doi:10.3390/bs12020051,2/16/2022,2022,Feb,16
Work Motivation: The Roles of Individual Needs and Social Conditions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869198/,"Thuy Thi Diem Vo, Kristine Velasquez Tuliao, Chung-Wen Chen",Behav Sci (Basel)2022 Feb;12(2): 49.Published online 2022 Feb 15.doi:10.3390/bs12020049,2/15/2022,2022,Feb,15
Bicultural Minds: A Cultural Priming Approach to the Self-Bias Effect,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869382/,"Mengyin Jiang, Jie Sui",Behav Sci (Basel)2022 Feb;12(2): 45.Published online 2022 Feb 11.doi:10.3390/bs12020045,2/11/2022,2022,Feb,11
Sliding Scale Theory of Attention and Consciousness/Unconsciousness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869714/,Brad Bowins,Behav Sci (Basel)2022 Feb;12(2): 43.Published online 2022 Feb 10.doi:10.3390/bs12020043,2/10/2022,2022,Feb,10
"The Relationship between Androgen Receptor Gene Polymorphism, Aggression and Social Status in Young Men and Women",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869512/,"Nohelia T. Valenzuela, Irene Ruiz-Pérez, Carlos Rodríguez-Sickert, Pablo Polo, José Antonio Muñoz-Reyes, Ali Yeste-Lizán, Miguel Pita",Behav Sci (Basel)2022 Feb;12(2): 42.Published online 2022 Feb 10.doi:10.3390/bs12020042,2/10/2022,2022,Feb,10
Next Steps: Applying a Trauma-Informed Model to Create an Anti-Racist Organizational Culture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869387/,"Nina Esaki, Maxine Reddy, Cameron T. Bishop",Behav Sci (Basel)2022 Feb;12(2): 41.Published online 2022 Feb 9.doi:10.3390/bs12020041,2/9/2022,2022,Feb,9
Can We Do Better Next Time? Italians’ Response to the COVID-19 Emergency through a Heuristics and Biases Lens,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869375/,"Raffaella Misuraca, Ursina Teuscher, Costanza Scaffidi Abbate, Francesco Ceresia, Michele Roccella, Lucia Parisi, Luigi Vetri, Silvana Miceli",Behav Sci (Basel)2022 Feb;12(2): 39.Published online 2022 Feb 7.doi:10.3390/bs12020039,2/7/2022,2022,Feb,7
Procrastination during the COVID-19 Pandemic: A Scoping Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8868816/,"Alejandro Unda-López, Gabriel Osejo-Taco, Andrea Vinueza-Cabezas, Clara Paz, Paula Hidalgo-Andrade",Behav Sci (Basel)2022 Feb;12(2): 38.Published online 2022 Feb 6.doi:10.3390/bs12020038,2/6/2022,2022,Feb,6
Clinical and Biological Factors Are Associated with Treatment-Resistant Depression,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869369/,"Massimiliano Buoli, Enrico Capuzzi, Alice Caldiroli, Alessandro Ceresa, Cecilia Maria Esposito, Cristina Posio, Anna Maria Auxilia, Martina Capellazzi, Ilaria Tagliabue, Teresa Surace, Francesca Legnani, Luisa Cirella, Martina Di Paolo, Guido Nosari, Francesco Zanelli Quarantini, Massimo Clerici, Fabrizia Colmegna, Antonios Dakanalis",Behav Sci (Basel)2022 Feb;12(2): 34.Published online 2022 Feb 3.doi:10.3390/bs12020034,2/3/2022,2022,Feb,3
Research on the Impact of Enterprise Green Development Behavior: A Meta-Analytic Approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869229/,"Xingwei Li, Jiachi Dai, Jingru Li, Jinrong He, Xiang Liu, Yicheng Huang, Qiong Shen",Behav Sci (Basel)2022 Feb;12(2): 35.Published online 2022 Feb 3.doi:10.3390/bs12020035,2/3/2022,2022,Feb,3
